,time,room_id,acu_id,setting_t,setting_h,cp_status,fan_speed,return_t,fd_status,fd_degree,mode,temp,group_temp,active_power,acu_power,outdoor_t,outdoor_h
0,2021040900,HXXID1,艾特网能空调1740,25.0,50.0,0,0.0,26.0,0,0.0,1,25.74761904761905,"[25.6, 25.6, 25.5, 25.5, 26.3, 25.8, 25.7, 26.0, 25.8, 25.3, 26.0, 25.5, 25.7, 25.6, 25.6, 25.6, 25.6, 25.5, 26.5, 26.1, 25.9]",0.672,,20.9,71.3
1,2021040900,HXXID1,艾特网能空调1742,25.0,50.0,1,52.0,26.3,1,42.0,1,28.355,"[26.3, 25.3, 27.5, 29.7, 25.5, 25.5, 25.8, 27.2, 25.8, 24.3, 27.6, 30.8, 30.5, 31.1, 32.4, 32.3, 31.5, 29.4, 30.6, 28.0]",34.38000000000001,,20.9,71.3
2,2021040900,HXXID1,艾特网能空调1741,25.0,50.0,0,0.0,25.8,0,0.0,1,25.87272727272728,"[26.3, 25.3, 25.5, 25.4, 25.5, 25.5, 25.8, 25.5, 24.5, 24.5, 25.0, 25.3, 26.0, 25.1, 25.5, 25.1, 25.3, 25.5, 25.6, 26.6, 30.3, 30.1]",5.426,,20.9,71.3
3,2021040900,HXXID1,艾特网能空调1745,25.0,50.0,0,0.0,24.4,0,0.0,1,24.888888888888896,"[25.0, 24.8, 24.9, 24.8, 24.5, 24.5, 24.7, 26.0, 24.8, 24.8, 24.9, 24.8, 25.6, 24.6, 24.6, 25.3, 24.6, 24.8]",0.351,,20.9,71.3
4,2021040900,HXXID1,艾特网能空调1739,25.0,50.0,0,0.0,25.7,0,0.0,1,25.37826086956522,"[25.8, 25.5, 26.1, 25.5, 26.1, 25.3, 25.2, 25.1, 25.6, 24.9, 24.8, 25.4, 26.0, 26.0, 25.2, 25.1, 25.6, 25.1, 25.1, 25.1, 25.1, 25.0, 25.1]",0.6710000000000002,,20.9,71.3
5,2021040900,HXXID1,艾特网能空调1738,25.0,50.0,0,0.0,26.3,0,0.0,1,24.915789473684214,"[26.3, 25.0, 24.7, 24.6, 24.8, 24.8, 25.6, 24.5, 25.2, 25.6, 24.8, 24.6, 24.6, 24.6, 25.5, 24.5, 24.5, 24.5, 24.7]",1.319,,20.9,71.3
6,2021040900,HXXID1,艾特网能空调1743,25.0,50.0,1,39.0,26.0,1,26.0,1,25.642105263157898,"[25.8, 26.0, 25.8, 25.9, 25.7, 25.5, 25.5, 25.5, 25.4, 25.6, 25.7, 25.8, 25.7, 25.6, 25.7, 25.3, 25.5, 26.1, 25.1]",0.62,,20.9,71.3
7,2021040900,HXXID1,艾特网能空调1744,25.0,50.0,0,0.0,23.9,0,0.0,1,24.690476190476197,"[25.0, 24.8, 24.2, 23.8, 25.0, 24.5, 24.8, 24.6, 24.7, 24.9, 25.0, 24.8, 24.6, 24.5, 24.3, 25.5, 24.7, 24.8, 24.3, 24.8, 24.9]",0.8320000000000001,,20.9,71.3
8,2021040900,HXXID1,艾特网能空调1746,25.0,50.0,0,0.0,23.5,0,0.0,1,24.518181818181816,"[22.5, 24.5, 25.0, 25.1, 22.5, 24.8, 25.0, 25.1, 25.1, 25.0, 25.1]",0.9650000000000001,,20.9,71.3
9,2021040901,HXXID1,艾特网能空调1741,25.0,50.0,0,0.0,25.8,0,0.0,1,25.836363636363636,"[26.1, 25.2, 25.4, 25.2, 25.3, 25.5, 25.6, 25.5, 24.8, 24.6, 24.8, 25.1, 25.9, 25.1, 25.6, 25.2, 25.4, 25.4, 25.6, 26.5, 30.3, 30.3]",5.078,,20.8,70.6
10,2021040901,HXXID1,艾特网能空调1739,25.0,50.0,0,0.0,25.6,0,0.0,1,25.282608695652176,"[25.6, 25.5, 26.0, 25.3, 26.1, 25.1, 25.1, 25.0, 25.5, 24.8, 24.8, 25.3, 26.1, 25.8, 25.2, 25.0, 25.6, 24.9, 25.0, 25.0, 24.9, 24.9, 25.0]",0.7540000000000001,,20.8,70.6
11,2021040901,HXXID1,艾特网能空调1740,25.0,50.0,0,0.0,26.0,0,0.0,1,25.628571428571426,"[25.5, 25.3, 25.3, 25.4, 26.2, 25.6, 25.6, 25.8, 25.6, 25.1, 26.0, 25.4, 25.6, 25.5, 25.5, 25.5, 25.5, 25.4, 26.5, 26.1, 25.8]",0.7260000000000001,,20.8,70.6
12,2021040901,HXXID1,艾特网能空调1742,25.0,50.0,1,52.0,26.3,1,42.0,1,28.595,"[26.0, 26.9, 27.8, 30.0, 25.8, 25.9, 26.2, 27.6, 27.0, 24.1, 27.5, 30.8, 30.5, 31.2, 32.4, 32.4, 31.3, 29.6, 30.6, 28.3]",32.09199999999999,,20.8,70.6
13,2021040901,HXXID1,艾特网能空调1743,25.0,50.0,1,39.0,25.9,1,22.0,1,25.48947368421053,"[25.8, 25.9, 25.7, 25.6, 25.7, 25.3, 25.3, 25.3, 25.2, 25.5, 25.5, 25.6, 25.5, 25.5, 25.6, 25.1, 25.3, 25.9, 25.0]",0.674,,20.8,70.6
14,2021040901,HXXID1,艾特网能空调1745,25.0,50.0,0,0.0,24.0,0,0.0,1,24.811111111111117,"[24.8, 24.8, 24.8, 24.7, 24.3, 24.5, 24.6, 25.9, 24.7, 24.7, 24.8, 24.6, 25.5, 24.6, 24.6, 25.3, 24.6, 24.8]",0.40499999999999997,,20.8,70.6
15,2021040901,HXXID1,艾特网能空调1738,25.0,50.0,0,0.0,26.2,0,0.0,1,24.705263157894738,"[26.1, 24.8, 24.5, 24.5, 24.4, 24.5, 25.3, 24.3, 25.0, 25.4, 24.6, 24.5, 24.4, 24.4, 25.3, 24.3, 24.3, 24.3, 24.5]",1.454,,20.8,70.6
16,2021040901,HXXID1,艾特网能空调1746,25.0,50.0,0,0.0,23.2,0,0.0,1,24.400000000000002,"[22.2, 24.4, 24.9, 24.9, 22.4, 24.8, 25.0, 25.0, 25.0, 24.8, 25.0]",1.045,,20.8,70.6
17,2021040901,HXXID1,艾特网能空调1744,25.0,50.0,0,0.0,23.5,0,0.0,1,24.62380952380952,"[24.8, 24.6, 24.1, 23.7, 24.8, 24.5, 24.7, 24.7, 24.8, 24.7, 25.0, 24.7, 24.5, 24.5, 24.4, 25.5, 24.5, 24.6, 24.4, 24.8, 24.8]",0.8620000000000001,,20.8,70.6
18,2021040902,HXXID1,艾特网能空调1743,25.0,50.0,1,37.0,25.9,1,22.0,1,25.499999999999996,"[25.7, 25.9, 25.9, 25.8, 25.7, 25.5, 25.5, 25.3, 25.3, 25.5, 25.4, 25.4, 25.4, 25.4, 25.5, 25.1, 25.2, 25.9, 25.1]",0.674,,21.1,69.6
19,2021040902,HXXID1,艾特网能空调1744,25.0,50.0,0,0.0,23.4,0,0.0,1,24.58571428571429,"[24.6, 24.5, 24.1, 23.5, 24.7, 24.5, 24.6, 24.7, 24.8, 24.8, 24.9, 24.6, 24.5, 24.5, 24.4, 25.5, 24.6, 24.7, 24.3, 24.8, 24.7]",0.9120000000000001,,21.1,69.6
20,2021040902,HXXID1,艾特网能空调1745,25.0,50.0,0,0.0,23.7,0,0.0,1,24.794444444444448,"[24.8, 24.8, 24.8, 24.7, 24.3, 24.5, 24.6, 25.8, 24.6, 24.5, 24.8, 24.7, 25.5, 24.6, 24.6, 25.3, 24.6, 24.8]",0.48600000000000004,,21.1,69.6
21,2021040902,HXXID1,艾特网能空调1742,25.0,50.0,1,52.0,26.2,1,38.0,1,28.599999999999994,"[26.0, 26.8, 27.7, 30.1, 25.6, 25.5, 26.0, 27.6, 27.1, 24.2, 27.4, 30.8, 30.5, 31.3, 32.4, 32.4, 31.8, 29.8, 30.8, 28.2]",29.756999999999984,,21.1,69.6
22,2021040902,HXXID1,艾特网能空调1741,25.0,50.0,0,0.0,25.8,0,0.0,1,25.85000000000001,"[26.2, 25.3, 25.5, 25.2, 25.3, 25.5, 25.6, 25.5, 24.8, 24.5, 25.0, 25.3, 26.1, 25.2, 25.6, 25.1, 25.3, 25.3, 25.6, 26.5, 30.2, 30.1]",4.760000000000001,,21.1,69.6
23,2021040902,HXXID1,艾特网能空调1740,25.0,50.0,0,0.0,26.0,0,0.0,1,25.676190476190484,"[25.6, 25.5, 25.5, 25.5, 26.3, 25.6, 25.6, 25.8, 25.6, 25.1, 26.0, 25.4, 25.6, 25.5, 25.5, 25.5, 25.6, 25.6, 26.6, 26.1, 25.7]",0.807,,21.1,69.6
24,2021040902,HXXID1,艾特网能空调1739,25.0,50.0,0,0.0,25.6,0,0.0,1,25.230434782608693,"[25.6, 25.3, 26.0, 25.3, 26.0, 25.1, 25.0, 25.0, 25.3, 24.8, 24.7, 25.2, 26.1, 25.9, 25.2, 25.0, 25.6, 24.8, 25.0, 24.9, 24.8, 24.8, 24.9]",0.7540000000000001,,21.1,69.6
