time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,581309_c,581309_h,581309_p,581309_r,581309_s
2023-05-30 13:10:00,,,30.5,30.5,30.5,30.1,33.0,"[27.2, 33.0]",1.0,30.5,4.02,26.0,26.0
2023-05-30 13:15:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.95,26.0,26.0
2023-05-30 13:20:00,,,30.6,30.6,30.6,30.05,32.9,"[27.2, 32.9]",1.0,30.6,3.93,26.0,26.0
2023-05-30 13:25:00,,,30.6,30.6,30.6,30.15,33.1,"[27.2, 33.1]",1.0,30.6,0.37,28.0,26.0
2023-05-30 13:30:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,4.03,27.0,26.0
2023-05-30 13:35:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.97,26.0,26.0
2023-05-30 13:40:00,,,30.5,30.5,30.5,30.15,33.1,"[27.2, 33.1]",1.0,30.5,4.0,27.0,26.0
2023-05-30 13:45:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,4.04,27.0,26.0
2023-05-30 13:50:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,4.06,26.0,26.0
2023-05-30 13:55:00,,,30.5,30.5,30.5,30.0,32.9,"[27.1, 32.9]",1.0,30.5,4.0,26.0,26.0
2023-05-30 14:00:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,4.02,26.0,26.0
2023-05-30 14:05:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,4.01,26.0,26.0
2023-05-30 14:10:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,3.99,27.0,26.0
2023-05-30 14:15:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,3.93,26.0,26.0
2023-05-30 14:20:00,,,30.5,30.5,30.5,29.9,32.7,"[27.1, 32.7]",1.0,30.5,3.92,26.0,26.0
2023-05-30 14:25:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,0.35,28.0,26.0
2023-05-30 14:30:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.99,27.0,26.0
2023-05-30 14:35:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.96,26.0,26.0
2023-05-30 14:40:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.99,26.0,26.0
2023-05-30 14:45:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.98,26.0,26.0
2023-05-30 14:50:00,,,30.5,30.5,30.5,30.0,32.9,"[27.1, 32.9]",1.0,30.5,3.96,26.0,26.0
2023-05-30 14:55:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,0.36,28.0,26.0
2023-05-30 15:00:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,4.04,27.0,26.0
2023-05-30 15:05:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.96,26.0,26.0
2023-05-30 15:10:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.94,26.0,26.0
2023-05-30 15:15:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.94,26.0,26.0
2023-05-30 15:20:00,,,30.5,30.5,30.5,30.0,32.9,"[27.1, 32.9]",1.0,30.5,3.93,26.0,26.0
2023-05-30 15:25:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,3.93,26.0,26.0
2023-05-30 15:30:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,0.43,27.0,26.0
2023-05-30 15:35:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.91,27.0,26.0
2023-05-30 15:40:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.92,27.0,26.0
2023-05-30 15:45:00,,,30.5,30.5,30.5,30.15,33.1,"[27.2, 33.1]",1.0,30.5,3.87,26.0,26.0
2023-05-30 15:50:00,,,30.5,30.5,30.5,30.1,33.0,"[27.2, 33.0]",1.0,30.5,3.72,26.0,26.0
2023-05-30 15:55:00,,,30.5,30.5,30.5,30.0,32.8,"[27.2, 32.8]",1.0,30.5,3.76,26.0,26.0
2023-05-30 16:00:00,,,30.5,30.5,30.5,29.95,32.8,"[27.1, 32.8]",1.0,30.5,3.7,26.0,26.0
2023-05-30 16:05:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,0.35,28.0,26.0
2023-05-30 16:10:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.72,27.0,26.0
2023-05-30 16:15:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.7,26.0,26.0
2023-05-30 16:20:00,,,30.5,30.5,30.5,30.15,33.1,"[27.2, 33.1]",1.0,30.5,3.72,26.0,26.0
2023-05-30 16:25:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,0.38,27.0,26.0
2023-05-30 16:30:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.78,27.0,26.0
2023-05-30 16:35:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.79,26.0,26.0
2023-05-30 16:40:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.75,27.0,26.0
2023-05-30 16:45:00,,,30.5,30.5,30.5,30.0,32.9,"[27.1, 32.9]",1.0,30.5,0.58,27.0,26.0
2023-05-30 16:50:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.78,27.0,26.0
2023-05-30 16:55:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.73,27.0,26.0
2023-05-30 17:00:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.78,26.0,26.0
2023-05-30 17:05:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.72,26.0,26.0
2023-05-30 17:10:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,0.37,28.0,26.0
2023-05-30 17:15:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.73,26.0,26.0
2023-05-30 17:20:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.72,26.0,26.0
2023-05-30 17:25:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,0.38,28.0,26.0
2023-05-30 17:30:00,,,30.5,30.5,30.5,30.35,33.5,"[27.2, 33.5]",1.0,30.5,3.74,27.0,26.0
2023-05-30 17:35:00,,,30.5,30.5,30.5,30.3,33.4,"[27.2, 33.4]",1.0,30.5,3.7,27.0,26.0
2023-05-30 17:40:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.69,26.0,26.0
2023-05-30 17:45:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.71,26.0,26.0
2023-05-30 17:50:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,0.36,28.0,26.0
2023-05-30 17:55:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.7,27.0,26.0
2023-05-30 18:00:00,,,30.5,30.5,30.5,30.200000000000003,33.2,"[27.2, 33.2]",1.0,30.5,3.71,26.0,26.0
2023-05-30 18:05:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,0.37,28.0,26.0
2023-05-30 18:10:00,,,30.5,30.5,30.5,30.3,33.4,"[27.2, 33.4]",1.0,30.5,3.69,27.0,26.0
2023-05-30 18:15:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.71,26.0,26.0
2023-05-30 18:20:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.64,28.0,26.0
2023-05-30 18:25:00,,,30.5,30.5,30.5,30.3,33.4,"[27.2, 33.4]",1.0,30.5,3.71,27.0,26.0
2023-05-30 18:30:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.75,26.0,26.0
2023-05-30 18:35:00,,,30.5,30.5,30.5,30.3,33.4,"[27.2, 33.4]",1.0,30.5,3.66,27.0,26.0
2023-05-30 18:40:00,,,30.5,30.5,30.5,30.3,33.5,"[27.1, 33.5]",1.0,30.5,3.78,26.0,26.0
