time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,209187_c,209187_h,209187_p,209187_r,209187_s,209188_c,209188_h,209188_p,209188_r,209188_s,209189_c,209189_h,209189_p,209189_r,209189_s,569473_c,569473_h,569473_p,569473_r,569473_s,569474_c,569474_h,569474_p,569474_r,569474_s
2023-05-30 10:50:00,,84.5,37.1,26.5,32.68,26.6,26.6,[26.6],1.0,36.8,15.8,25.0,25.0,1.0,30.5,22.0,25.0,25.0,1.0,26.5,13.8,24.0,24.0,1.0,37.1,4.1,35.0,26.0,1.0,32.5,3.6,32.0,25.0
2023-05-30 10:55:00,,84.5,37.1,26.5,32.660000000000004,26.6,26.6,[26.6],1.0,36.7,15.6,25.0,25.0,1.0,30.5,13.8,25.0,25.0,1.0,26.5,13.6,24.0,24.0,1.0,37.1,4.1,35.0,26.0,1.0,32.5,3.7,31.0,25.0
2023-05-30 11:00:00,,84.5,,,,26.9,26.9,[26.9],1.0,,15.6,25.0,25.0,1.0,,13.7,25.0,25.0,1.0,,13.7,24.0,24.0,1.0,,4.1,35.0,26.0,1.0,,3.7,32.0,25.0
2023-05-30 11:05:00,,84.4,37.1,26.7,32.72,26.5,26.5,[26.5],1.0,36.8,15.9,25.0,25.0,1.0,30.5,21.7,25.0,25.0,1.0,26.7,13.5,24.0,24.0,1.0,37.1,4.1,35.0,26.0,1.0,32.5,3.7,31.0,25.0
2023-05-30 11:10:00,,84.5,37.1,26.7,32.72,26.7,26.7,[26.7],1.0,36.8,15.9,25.0,25.0,1.0,30.5,14.0,25.0,25.0,1.0,26.7,13.5,24.0,24.0,1.0,37.1,4.1,35.0,26.0,1.0,32.5,3.7,31.0,25.0
2023-05-30 11:15:00,,84.5,37.1,26.7,32.72,26.7,26.7,[26.7],1.0,36.8,16.3,25.0,25.0,1.0,30.5,13.9,25.0,25.0,1.0,26.7,13.6,24.0,24.0,1.0,37.1,4.2,35.0,26.0,1.0,32.5,3.8,32.0,25.0
2023-05-30 11:20:00,,84.5,37.2,26.8,32.760000000000005,26.7,26.7,[26.7],1.0,36.8,15.9,25.0,25.0,1.0,30.5,21.6,25.0,25.0,1.0,26.8,21.9,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,32.0,25.0
2023-05-30 11:25:00,,84.5,37.2,26.6,32.720000000000006,26.6,26.6,[26.6],1.0,36.8,15.8,25.0,25.0,1.0,30.5,14.3,25.0,25.0,1.0,26.6,21.9,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,32.0,25.0
2023-05-30 11:30:00,,84.5,37.2,26.2,32.64,26.8,26.8,[26.8],1.0,36.8,16.1,25.0,25.0,1.0,30.5,14.3,25.0,25.0,1.0,26.2,13.4,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.8,32.0,25.0
2023-05-30 11:35:00,,84.5,37.2,26.4,32.67999999999999,26.9,26.9,[26.9],1.0,36.8,15.7,25.0,25.0,1.0,30.5,13.9,25.0,25.0,1.0,26.4,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,32.0,25.0
2023-05-30 11:40:00,,84.5,37.2,26.7,32.739999999999995,26.5,26.5,[26.5],1.0,36.8,16.3,25.0,25.0,1.0,30.5,22.1,25.0,25.0,1.0,26.7,13.5,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,31.0,25.0
2023-05-30 11:45:00,,84.5,37.2,26.5,32.7,26.7,26.7,[26.7],1.0,36.8,16.1,25.0,25.0,1.0,30.5,14.1,25.0,25.0,1.0,26.5,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,31.0,25.0
2023-05-30 11:50:00,,84.5,37.2,26.8,32.760000000000005,26.7,26.7,[26.7],1.0,36.8,16.1,25.0,25.0,1.0,30.5,14.3,25.0,25.0,1.0,26.8,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.8,32.0,25.0
2023-05-30 11:55:00,,84.6,37.2,26.8,32.760000000000005,26.8,26.8,[26.8],1.0,36.8,15.9,25.0,25.0,1.0,30.5,14.3,25.0,25.0,1.0,26.8,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.8,31.0,25.0
2023-05-30 12:00:00,,84.5,37.2,26.6,32.720000000000006,26.5,26.5,[26.5],1.0,36.8,16.1,25.0,25.0,1.0,30.5,22.1,25.0,25.0,1.0,26.6,13.8,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.5,3.8,31.0,25.0
2023-05-30 12:05:00,,84.5,37.2,26.6,32.720000000000006,,,,1.0,36.8,16.0,25.0,25.0,1.0,30.5,14.4,25.0,25.0,1.0,26.6,13.8,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,32.0,25.0
2023-05-30 12:10:00,,84.6,37.2,26.8,32.760000000000005,26.7,26.7,[26.7],1.0,36.8,16.2,25.0,25.0,1.0,30.5,14.1,25.0,25.0,1.0,26.8,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.7,32.0,25.0
2023-05-30 12:15:00,,84.5,37.2,26.6,32.720000000000006,26.6,26.6,[26.6],1.0,36.8,16.1,25.0,25.0,1.0,30.5,22.3,25.0,25.0,1.0,26.6,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.8,32.0,25.0
2023-05-30 12:20:00,,84.6,37.2,26.5,32.7,26.7,26.7,[26.7],1.0,36.8,15.9,25.0,25.0,1.0,30.5,14.3,25.0,25.0,1.0,26.5,13.7,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.5,3.8,31.0,25.0
2023-05-30 12:25:00,,84.6,37.2,26.5,32.7,26.8,26.8,[26.8],1.0,36.8,16.1,25.0,25.0,1.0,30.5,22.3,25.0,25.0,1.0,26.5,13.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.8,32.0,25.0
2023-05-30 12:30:00,,84.6,37.2,26.6,32.76,26.7,26.7,[26.7],1.0,36.8,16.2,25.0,25.0,1.0,30.6,21.9,25.0,25.0,1.0,26.6,13.8,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 12:35:00,,84.5,37.2,26.6,32.76,26.6,26.6,[26.6],1.0,36.8,16.3,25.0,25.0,1.0,30.6,14.3,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 12:40:00,,84.5,37.2,26.8,32.8,26.8,26.8,[26.8],1.0,36.8,16.3,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 12:45:00,,84.5,37.2,26.8,32.82,26.6,26.6,[26.6],1.0,36.9,16.3,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 12:50:00,,84.5,37.2,26.7,32.760000000000005,26.6,26.6,[26.6],1.0,36.8,16.1,25.0,25.0,1.0,30.6,22.0,25.0,25.0,1.0,26.7,13.8,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.5,3.8,32.0,25.0
2023-05-30 12:55:00,,84.5,37.2,26.8,32.760000000000005,26.6,26.6,[26.6],1.0,36.8,16.3,25.0,25.0,1.0,30.5,13.9,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.5,3.8,31.0,25.0
