dc_id,time,day_id,room_id,acu_id,setting_t,setting_h,cp_status,fan_speed,return_t,fd_status,fd_degree,fan_rated_power,fan_min_power,fd_degree_set,temp,group_temp,outdoor_t,outdoor_h,active_power,it_power,air_power,pue,mark_cp_status,mark_fan_min_power,mark_fan_rated_power,mark_fd_degree_set,mark_setting_t
371109900000000020253889,2022041619,20220416,371109900000000010129676,371109900000000010129676417749,23.00,50.00,1,90.00,26.7,1.0,100.0,90.0,70.0,100.00,19.0,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.796875, 18.796875, 18.796875, 18.796875, 19.0]",-2.97,15.63,0.0,7515.15,1453.5,1.1934093131873615,1,40,80,80,25
371109900000000020253889,2022041620,20220416,371109900000000010129678,371109900000000010129678421971,24.50,50.00,1,70.00,28.1,1.0,100.0,70.0,70.0,100.00,20.59375,"[19.796875, 19.796875, 19.796875, 19.796875, 19.796875, 19.796875, 20.59375, 20.59375, 20.59375, 20.59375, 20.09375, 20.09375, 20.09375, 20.09375, 20.09375, 20.09375, 20.09375, 20.09375, 20.09375, 19.0, 19.0, 19.0, 19.0, 20.09375]",-2.9,10.67,0.06593750417232513,9133.3,499.5,1.0546899806203673,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010181994,371109900000000010181994400971,0.00,50.00,0,70.00,27.1,1.0,95.0,70.0,70.0,95.00,22.90625,"[19.59375, 19.59375, 19.0, 19.0, 20.40625, 20.40625, 18.90625, 18.90625, 22.90625, 22.90625, 20.40625, 20.40625, 18.296875]",-2.9,10.67,0.056687500327825546,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041620,20220416,371109900000000010129676,371109900000000010129676421941,25.00,30.00,1,94.00,27.4,1.0,93.0,94.0,70.0,93.00,21.296875,"[17.59375, 17.59375, 17.59375, 17.59375, 17.59375, 17.59375, 17.703125, 17.703125, 17.703125, 17.703125, 21.296875, 21.296875, 21.296875, 21.296875, 21.296875, 21.296875, 21.296875, 18.40625, 18.40625, 18.40625, 18.40625]",-2.9,10.67,0.05779687687754631,7515.15,1453.5,1.1934093131873615,1,40,90,80,24
371109900000000020253889,2022041620,20220416,371109900000000010181988,371109900000000010181988402080,0.00,51.00,0,80.00,29.4,1.0,100.0,80.0,70.0,100.00,23.546875,"[23.546875, 23.546875, 23.546875, 23.546875, 23.546875, 23.546875, 21.703125, 21.703125, 21.703125, 21.703125, 21.703125, 21.703125, 23.546875, 23.546875, 23.546875, 23.546875, 23.546875, 23.546875, 21.703125, 21.703125, 21.703125, 21.703125, 21.703125, 21.703125]",-2.9,10.67,0.10081249475479126,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041620,20220416,371109900000000010182000,371109900000000010182000401070,22.00,50.00,1,30.00,22.7,0.0,0.0,30.0,70.0,0.00,22.171875,"[21.796875, 21.796875, 21.796875, 21.796875, 21.796875, 20.6875, 20.6875, 20.6875, 20.6875, 20.6875, 20.6875, 22.171875, 19.375]",-2.9,10.67,0.037812501192092896,8215.0,406.9,1.049531345100426,1,30,80,80,25
371109900000000020253889,2022041620,20220416,371109900000000010181992,371109900000000010181992401053,25.00,40.00,1,44.00,26.4,1.0,40.0,44.0,70.0,40.00,21.234375,"[21.078125, 21.078125, 21.078125, 21.078125, 21.078125, 21.078125, 21.234375, 21.234375, 21.234375, 21.234375, 21.234375, 21.234375]",-2.9,10.67,0.01600000075995922,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010129676,371109900000000010129676417749,23.00,50.00,1,90.00,26.5,1.0,100.0,90.0,70.0,100.00,19.0,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.90625, 18.90625, 18.90625, 18.90625, 19.0]",-2.9,10.67,6.83984375,7515.15,1453.5,1.1934093131873615,1,40,80,80,25
371109900000000020253889,2022041620,20220416,371109900000000010181994,371109900000000010181994400969,0.00,30.00,0,90.00,28.6,1.0,100.0,90.0,70.0,100.00,23.09375,"[21.09375, 21.09375, 18.703125, 18.703125, 19.296875, 19.296875, 18.796875, 18.796875, 18.796875, 18.796875, 20.0, 20.0, 23.09375]",-2.9,10.67,0.11431249976158142,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041620,20220416,371109900000000010181988,371109900000000010181988402081,0.00,53.00,0,65.00,28.2,1.0,100.0,65.0,70.0,100.00,23.453125,"[23.453125, 23.453125, 23.453125, 23.453125, 23.453125, 23.453125, 20.84375, 20.84375, 20.84375, 20.84375, 20.84375, 20.84375]",-2.9,10.67,0.049406249076128006,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041620,20220416,371109900000000010181992,371109900000000010181992401052,25.00,43.00,1,75.00,27.0,1.0,100.0,75.0,70.0,100.00,23.171875,"[23.171875, 23.171875, 23.171875, 23.171875, 23.171875, 23.171875, 23.015625, 23.015625, 23.015625, 23.015625, 23.015625, 23.015625]",-2.9,10.67,0.04868749901652336,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010181994,371109900000000010181994400972,0.00,30.00,0,75.00,28.1,1.0,95.0,75.0,70.0,95.00,20.5,"[19.796875, 19.796875, 19.40625, 19.40625, 17.796875, 17.796875, 18.296875, 18.296875, 20.5, 20.5, 20.0, 20.5, 20.5, 19.203125, 19.203125, 17.296875, 17.296875, 18.703125, 18.703125, 18.90625, 18.90625, 20.0]",-2.9,10.67,0.09000000357627869,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041620,20220416,371109900000000010182000,371109900000000010182000401068,22.20,56.00,1,95.00,26.5,1.0,100.0,95.0,70.0,100.00,25.40625,"[25.40625, 25.40625, 25.40625, 25.40625, 20.40625, 20.40625, 20.40625, 20.40625, 20.40625, 20.21875, 22.390625]",-2.9,10.67,0.06209374964237213,8215.0,406.9,1.049531345100426,1,60,90,80,23
371109900000000020253889,2022041620,20220416,371109900000000010129680,371109900000000010129680420030,24.00,50.00,1,85.00,27.8,1.0,100.0,85.0,70.0,100.00,23.296875,"[22.90625, 22.90625, 23.296875, 23.296875, 22.703125, 22.703125, 22.40625, 22.40625, 20.90625, 20.90625, 20.796875, 20.796875, 23.203125, 23.203125, 21.703125, 21.703125, 22.59375, 22.59375, 21.90625, 21.90625, 21.90625, 21.90625, 21.703125, 21.703125]",-2.9,10.67,0.026539061218500137,7466.1,497.74,1.0666666666666667,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010129680,371109900000000010129680420031,24.00,51.00,1,85.00,29.9,1.0,100.0,85.0,70.0,100.00,29.40625,"[29.40625, 29.40625, 25.59375, 25.59375, 23.90625, 23.90625, 23.703125, 23.703125, 22.796875, 22.796875, 23.59375, 23.59375]",-2.9,10.67,0.028937499970197678,7466.1,497.74,1.0666666666666667,1,60,100,80,22
371109900000000020253889,2022041620,20220416,371109900000000010129676,371109900000000010129676421932,25.00,50.00,1,85.00,26.7,1.0,53.0,85.0,70.0,53.00,21.5,"[21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.40625, 21.40625, 21.40625, 21.40625, 21.5]",-2.9,10.67,0.04100000113248825,7515.15,1453.5,1.1934093131873615,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010129678,371109900000000010129678421970,25.00,22.00,1,75.00,29.8,1.0,100.0,75.0,70.0,100.00,22.59375,"[18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 22.59375, 22.59375, 22.59375, 22.59375, 20.328125]",-2.9,10.67,0.10518749803304672,9133.3,499.5,1.0546899806203673,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010182000,371109900000000010182000401069,22.50,46.00,1,80.00,23.0,1.0,100.0,80.0,70.0,100.00,23.03125,"[22.390625, 22.390625, 22.390625, 22.390625, 22.390625, 23.03125, 23.03125, 23.03125, 23.03125, 23.03125, 23.03125, 21.25, 22.390625]",-2.9,10.67,0.04140625149011612,8215.0,406.9,1.049531345100426,1,30,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010181992,371109900000000010181992401051,27.00,30.00,1,70.00,29.3,1.0,100.0,70.0,70.0,100.00,23.171875,"[23.171875, 23.171875, 23.171875, 23.171875, 23.171875, 23.171875, 23.015625, 23.015625, 23.015625, 23.015625, 23.015625, 23.015625]",-2.9,10.67,0.08550000190734863,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041620,20220416,371109900000000010181994,371109900000000010181994400970,0.00,41.00,0,65.00,27.4,1.0,100.0,65.0,70.0,100.00,22.90625,"[18.09375, 18.09375, 18.09375, 18.09375, 18.40625, 18.40625, 20.203125, 20.203125, 17.796875, 17.796875, 22.90625, 19.5, 19.5, 18.59375, 18.59375, 19.40625, 19.40625, 18.796875, 18.796875, 21.90625, 21.90625, 20.59375, 20.59375, 20.703125]",-2.9,10.67,0.10318750143051147,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041620,20220416,371109900000000010181988,371109900000000010181988424051,0.00,50.00,0,66.00,27.9,1.0,91.0,66.0,70.0,91.00,21.8125,"[18.671875, 18.671875, 18.671875, 18.671875, 18.671875, 18.671875, 21.8125, 21.8125, 21.8125, 21.8125, 21.8125, 21.8125, 18.671875, 18.671875, 18.671875, 18.671875, 18.671875, 18.671875, 21.8125, 21.8125, 21.8125, 21.8125, 21.8125, 21.8125]",-2.9,10.67,0.06081249937415123,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010181988,371109900000000010181988402081,0.00,53.00,0,65.00,28.4,1.0,100.0,65.0,70.0,100.00,22.546875,"[22.546875, 22.546875, 22.546875, 22.546875, 22.546875, 22.546875, 20.765625, 20.765625, 20.765625, 20.765625, 20.765625, 20.765625]",-2.93,11.37,0.049406249076128006,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010181994,371109900000000010181994400969,0.00,30.00,0,90.00,28.6,1.0,100.0,90.0,70.0,100.00,23.09375,"[21.09375, 21.09375, 18.59375, 18.59375, 19.203125, 19.203125, 18.796875, 18.796875, 18.796875, 18.796875, 20.0, 20.0, 23.09375]",-2.93,11.37,0.11550000309944153,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010181992,371109900000000010181992401053,25.00,40.00,1,44.00,26.5,1.0,40.0,44.0,70.0,40.00,21.546875,"[21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.546875, 21.546875, 21.546875, 21.546875, 21.546875, 21.546875]",-2.93,11.37,0.01600000075995922,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010181994,371109900000000010181994400972,0.00,30.00,0,75.00,28.1,1.0,95.0,75.0,70.0,95.00,20.5,"[19.703125, 19.703125, 19.296875, 19.296875, 18.203125, 18.203125, 18.703125, 18.703125, 20.5, 20.5, 19.796875, 20.296875, 20.296875, 18.90625, 18.90625, 17.203125, 17.203125, 19.0, 19.0, 18.796875, 18.796875, 19.796875]",-2.93,11.37,0.0899062529206276,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010181994,371109900000000010181994400971,0.00,50.00,0,70.00,27.0,1.0,95.0,70.0,70.0,95.00,22.90625,"[19.296875, 19.296875, 19.203125, 19.203125, 20.5, 20.5, 19.0, 19.0, 22.90625, 22.90625, 20.40625, 20.40625, 18.296875]",-2.93,11.37,0.05681249871850014,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010181988,371109900000000010181988424051,0.00,50.00,0,66.00,27.9,1.0,91.0,66.0,70.0,91.00,21.515625,"[18.125, 18.125, 18.125, 18.125, 18.125, 18.125, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625, 18.125, 18.125, 18.125, 18.125, 18.125, 18.125, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625]",-2.93,11.37,0.06149999797344208,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010181992,371109900000000010181992401052,25.00,43.00,1,66.00,26.9,1.0,80.0,66.0,70.0,80.00,23.078125,"[23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875]",-2.93,11.37,0.04568750038743019,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010182000,371109900000000010182000401068,22.20,56.00,1,95.00,27.3,1.0,100.0,95.0,70.0,100.00,25.546875,"[25.546875, 25.546875, 25.546875, 25.546875, 20.625, 20.625, 20.625, 20.625, 20.625, 20.1875, 22.671875]",-2.93,11.37,0.06131250038743019,8215.0,406.9,1.049531345100426,1,60,90,80,23
371109900000000020253889,2022041621,20220416,371109900000000010129676,371109900000000010129676421941,25.00,30.00,1,93.00,27.2,1.0,73.0,93.0,70.0,73.00,21.40625,"[17.5, 17.5, 17.5, 17.5, 17.5, 17.5, 17.703125, 17.703125, 17.703125, 17.703125, 21.40625, 21.40625, 21.40625, 21.40625, 21.40625, 21.40625, 21.40625, 18.296875, 18.296875, 18.296875, 18.296875]",-2.93,11.37,0.05779687687754631,7515.15,1453.5,1.1934093131873615,1,40,90,80,24
371109900000000020253889,2022041621,20220416,371109900000000010129678,371109900000000010129678421971,24.50,50.00,1,70.00,28.4,1.0,100.0,70.0,70.0,100.00,20.703125,"[19.796875, 19.796875, 19.796875, 19.796875, 19.796875, 19.796875, 20.703125, 20.703125, 20.703125, 20.703125, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 20.0]",-2.93,11.37,0.06593750417232513,9133.3,499.5,1.0546899806203673,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010129676,371109900000000010129676421932,25.00,50.00,1,85.00,26.8,1.0,53.0,85.0,70.0,53.00,21.5,"[21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.203125, 21.203125, 21.203125, 21.203125, 21.5]",-2.93,11.37,0.04100000113248825,7515.15,1453.5,1.1934093131873615,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010182000,371109900000000010182000401069,22.50,46.00,1,80.00,23.5,1.0,100.0,80.0,70.0,100.00,23.21875,"[22.671875, 22.671875, 22.671875, 22.671875, 22.671875, 23.21875, 23.21875, 23.21875, 23.21875, 23.21875, 23.21875, 21.84375, 22.671875]",-2.93,11.37,0.04149999842047691,8215.0,406.9,1.049531345100426,1,30,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010129678,371109900000000010129678421970,25.00,22.00,1,75.00,30.0,1.0,100.0,75.0,70.0,100.00,22.5,"[18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 22.5, 22.5, 22.5, 22.5, 20.3125]",-2.93,11.37,0.10518749803304672,9133.3,499.5,1.0546899806203673,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010129680,371109900000000010129680420030,24.00,50.00,1,85.00,27.8,1.0,100.0,85.0,70.0,100.00,23.296875,"[23.0, 23.0, 23.296875, 23.296875, 22.796875, 22.796875, 22.40625, 22.40625, 20.796875, 20.796875, 20.796875, 20.796875, 23.296875, 23.296875, 21.796875, 21.796875, 22.703125, 22.703125, 21.90625, 21.90625, 21.90625, 21.90625, 21.703125, 21.703125]",-2.93,11.37,0.026539061218500137,7466.1,497.74,1.0666666666666667,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010181994,371109900000000010181994400970,0.00,41.00,0,65.00,27.3,1.0,100.0,65.0,70.0,100.00,22.90625,"[18.09375, 18.09375, 18.09375, 18.09375, 18.40625, 18.40625, 20.0, 20.0, 17.796875, 17.796875, 22.90625, 19.5, 19.5, 18.59375, 18.59375, 19.40625, 19.40625, 18.796875, 18.796875, 21.90625, 21.90625, 20.59375, 20.59375, 20.796875]",-2.93,11.37,0.10318750143051147,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041621,20220416,371109900000000010129676,371109900000000010129676417749,23.00,50.00,1,90.00,26.5,1.0,100.0,90.0,70.0,100.00,19.0,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.90625, 18.90625, 18.90625, 18.90625, 19.0]",-2.93,11.37,6.83984375,7515.15,1453.5,1.1934093131873615,1,40,80,80,25
371109900000000020253889,2022041621,20220416,371109900000000010182000,371109900000000010182000401070,22.00,50.00,1,30.00,23.1,0.0,0.0,30.0,70.0,0.00,22.8125,"[21.625, 21.625, 21.625, 21.625, 21.625, 21.0625, 21.0625, 21.0625, 21.0625, 21.0625, 21.0625, 22.8125, 19.625]",-2.93,11.37,0.03750000149011612,8215.0,406.9,1.049531345100426,1,30,80,80,25
371109900000000020253889,2022041621,20220416,371109900000000010129680,371109900000000010129680420031,24.00,51.00,1,85.00,30.0,1.0,100.0,85.0,70.0,100.00,29.5,"[29.5, 29.5, 25.59375, 25.59375, 24.0, 24.0, 23.703125, 23.703125, 22.796875, 22.796875, 23.59375, 23.59375]",-2.93,11.37,0.028937499970197678,7466.1,497.74,1.0666666666666667,1,60,100,80,22
371109900000000020253889,2022041621,20220416,371109900000000010181992,371109900000000010181992401051,27.00,30.00,1,70.00,29.4,1.0,100.0,70.0,70.0,100.00,23.078125,"[23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875]",-2.93,11.37,0.07931250333786011,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041621,20220416,371109900000000010181988,371109900000000010181988402080,0.00,51.00,0,80.00,28.9,1.0,100.0,80.0,70.0,100.00,23.09375,"[23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375]",-2.93,11.37,0.10050000250339508,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010129680,371109900000000010129680420030,24.00,50.00,1,85.00,27.7,1.0,100.0,85.0,70.0,100.00,23.296875,"[23.0, 23.0, 23.296875, 23.296875, 22.796875, 22.796875, 22.40625, 22.40625, 20.796875, 20.796875, 20.796875, 20.796875, 23.296875, 23.296875, 21.796875, 21.796875, 22.703125, 22.703125, 21.90625, 21.90625, 21.90625, 21.90625, 21.703125, 21.703125]",-3.0,15.9,0.0,7466.1,497.74,1.0666666666666667,1,40,80,80,24
371109900000000020253889,2022041622,20220416,371109900000000010182000,371109900000000010182000401069,22.50,46.00,1,55.00,22.6,1.0,57.0,55.0,70.0,57.00,23.21875,"[22.671875, 22.671875, 22.671875, 22.671875, 22.671875, 23.21875, 23.21875, 23.21875, 23.21875, 23.21875, 23.21875, 21.84375, 22.671875]",-3.0,15.9,0.04140625149011612,8215.0,406.9,1.049531345100426,1,30,80,80,25
371109900000000020253889,2022041622,20220416,371109900000000010129680,371109900000000010129680420031,24.00,51.00,1,85.00,30.0,1.0,100.0,85.0,70.0,100.00,29.5,"[29.5, 29.5, 25.59375, 25.59375, 24.0, 24.0, 23.703125, 23.703125, 22.796875, 22.796875, 23.59375, 23.59375]",-3.0,15.9,0.0,7466.1,497.74,1.0666666666666667,1,60,100,80,22
371109900000000020253889,2022041622,20220416,371109900000000010129678,371109900000000010129678421970,25.00,22.00,1,75.00,29.8,1.0,100.0,75.0,70.0,100.00,22.5,"[18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 18.5, 22.5, 22.5, 22.5, 22.5, 20.3125]",-3.0,15.9,0.0,9133.3,499.5,1.0546899806203673,1,40,80,80,24
371109900000000020253889,2022041622,20220416,371109900000000010129676,371109900000000010129676421932,25.00,50.00,1,85.00,26.8,1.0,53.0,85.0,70.0,53.00,21.5,"[21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.203125, 21.203125, 21.203125, 21.203125, 21.5]",-3.0,15.9,0.0,7515.15,1453.5,1.1934093131873615,1,40,80,80,24
371109900000000020253889,2022041622,20220416,371109900000000010182000,371109900000000010182000401070,22.00,50.00,1,30.00,23.2,0.0,0.0,30.0,70.0,0.00,22.8125,"[21.625, 21.625, 21.625, 21.625, 21.625, 21.0625, 21.0625, 21.0625, 21.0625, 21.0625, 21.0625, 22.8125, 19.625]",-3.0,15.9,0.03740625083446503,8215.0,406.9,1.049531345100426,1,30,80,80,25
371109900000000020253889,2022041622,20220416,371109900000000010181988,371109900000000010181988402080,0.00,51.00,0,80.00,28.8,1.0,100.0,80.0,70.0,100.00,23.09375,"[23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 23.09375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375]",-3.0,15.9,0.10059374570846558,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010129676,371109900000000010129676417749,23.00,50.00,1,90.00,26.5,1.0,100.0,90.0,70.0,100.00,19.0,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.90625, 18.90625, 18.90625, 18.90625, 19.0]",-3.0,15.9,0.0,7515.15,1453.5,1.1934093131873615,1,40,80,80,25
371109900000000020253889,2022041622,20220416,371109900000000010129676,371109900000000010129676421941,25.00,30.00,1,94.00,27.2,1.0,86.0,94.0,70.0,86.00,21.40625,"[17.5, 17.5, 17.5, 17.5, 17.5, 17.5, 17.703125, 17.703125, 17.703125, 17.703125, 21.40625, 21.40625, 21.40625, 21.40625, 21.40625, 21.40625, 21.40625, 18.296875, 18.296875, 18.296875, 18.296875]",-3.0,15.9,0.0,7515.15,1453.5,1.1934093131873615,1,40,90,80,24
371109900000000020253889,2022041622,20220416,371109900000000010181994,371109900000000010181994400970,0.00,41.00,0,65.00,27.4,1.0,100.0,65.0,70.0,100.00,22.90625,"[18.09375, 18.09375, 18.09375, 18.09375, 18.40625, 18.40625, 20.0, 20.0, 17.796875, 17.796875, 22.90625, 19.5, 19.5, 18.59375, 18.59375, 19.40625, 19.40625, 18.796875, 18.796875, 21.90625, 21.90625, 20.59375, 20.59375, 20.796875]",-3.0,15.9,0.10309375077486038,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010181992,371109900000000010181992401052,25.00,43.00,1,75.00,27.0,1.0,100.0,75.0,70.0,100.00,23.078125,"[23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875]",-3.0,15.9,0.04609375074505806,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041622,20220416,371109900000000010181988,371109900000000010181988424051,0.00,50.00,0,54.00,27.6,1.0,64.0,54.0,70.0,64.00,21.515625,"[18.125, 18.125, 18.125, 18.125, 18.125, 18.125, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625, 18.125, 18.125, 18.125, 18.125, 18.125, 18.125, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625, 21.515625]",-3.0,15.9,0.060906246304512024,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010181992,371109900000000010181992401053,25.00,40.00,1,40.00,26.3,1.0,30.0,40.0,70.0,30.00,21.546875,"[21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.359375, 21.546875, 21.546875, 21.546875, 21.546875, 21.546875, 21.546875]",-3.0,15.9,0.016093749552965164,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041622,20220416,371109900000000010181994,371109900000000010181994400972,0.00,30.00,0,75.00,28.1,1.0,95.0,75.0,70.0,95.00,20.5,"[19.703125, 19.703125, 19.296875, 19.296875, 18.203125, 18.203125, 18.703125, 18.703125, 20.5, 20.5, 19.796875, 20.296875, 20.296875, 18.90625, 18.90625, 17.203125, 17.203125, 19.0, 19.0, 18.796875, 18.796875, 19.796875]",-3.0,15.9,0.09000000357627869,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010181988,371109900000000010181988402081,0.00,53.00,0,65.00,27.8,1.0,100.0,65.0,70.0,100.00,22.546875,"[22.546875, 22.546875, 22.546875, 22.546875, 22.546875, 22.546875, 20.765625, 20.765625, 20.765625, 20.765625, 20.765625, 20.765625]",-3.0,15.9,0.04899999871850014,6459.4,242.5,1.037542186580797,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010181994,371109900000000010181994400971,0.00,50.00,0,70.00,27.1,1.0,95.0,70.0,70.0,95.00,22.90625,"[19.296875, 19.296875, 19.203125, 19.203125, 20.5, 20.5, 19.0, 19.0, 22.90625, 22.90625, 20.40625, 20.40625, 18.296875]",-3.0,15.9,0.05649999901652336,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010181994,371109900000000010181994400969,0.00,30.00,0,90.00,28.7,1.0,100.0,90.0,70.0,100.00,23.09375,"[21.09375, 21.09375, 18.59375, 18.59375, 19.203125, 19.203125, 18.796875, 18.796875, 18.796875, 18.796875, 20.0, 20.0, 23.09375]",-3.0,15.9,0.11668749898672104,12401.1,518.83,1.0418374176484344,0,40,60,80,25
371109900000000020253889,2022041622,20220416,371109900000000010129678,371109900000000010129678421971,24.50,50.00,1,70.00,28.1,1.0,100.0,70.0,70.0,100.00,20.703125,"[19.796875, 19.796875, 19.796875, 19.796875, 19.796875, 19.796875, 20.703125, 20.703125, 20.703125, 20.703125, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 20.0]",-3.0,15.9,0.0,9133.3,499.5,1.0546899806203673,1,40,80,80,24
371109900000000020253889,2022041622,20220416,371109900000000010182000,371109900000000010182000401068,22.20,56.00,1,95.00,27.0,1.0,100.0,95.0,70.0,100.00,25.546875,"[25.546875, 25.546875, 25.546875, 25.546875, 20.625, 20.625, 20.625, 20.625, 20.625, 20.1875, 22.671875]",-3.0,15.9,0.06131250038743019,8215.0,406.9,1.049531345100426,1,60,90,80,23
371109900000000020253889,2022041622,20220416,371109900000000010181992,371109900000000010181992401051,27.00,30.00,1,70.00,29.3,1.0,100.0,70.0,70.0,100.00,23.078125,"[23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.078125, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875, 23.046875]",-3.0,15.9,0.0793749988079071,5708.4,309.0,1.0541307546773175,1,40,80,80,24
371109900000000020253889,2022041623,20220416,371109900000000010181988,371109900000000010181988402081,0.00,53.00,0,65.00,27.7,1.0,100.0,65.0,70.0,100.00,23.265625,"[23.265625, 23.265625, 23.265625, 23.265625, 23.265625, 23.265625, 21.203125, 21.203125, 21.203125, 21.203125, 21.203125, 21.203125]",-3.47,18.6,0.04931249842047691,6459.4,242.5,1.037542186580797,0,40,60,80,25
