time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3820340_c,3820340_h,3820340_r,3820340_s
2023-05-30 13:30:00,,7.1,37.8,37.8,37.8,27.1,27.1,[27.1],1.0,37.8,28.3,26.0
2023-05-30 13:35:00,,7.1,41.0,41.0,41.0,27.2,27.2,[27.2],1.0,41.0,28.3,26.0
2023-05-30 13:40:00,,7.2,42.7,42.7,42.7,27.2,27.2,[27.2],1.0,42.7,28.3,26.0
2023-05-30 13:45:00,,7.1,42.7,42.7,42.7,27.2,27.2,[27.2],1.0,42.7,28.3,26.0
2023-05-30 13:50:00,,7.1,39.7,39.7,39.7,27.2,27.2,[27.2],1.0,39.7,28.3,26.0
2023-05-30 13:55:00,,7.1,39.7,39.7,39.7,27.3,27.3,[27.3],1.0,39.7,28.3,26.0
2023-05-30 14:00:00,,7.1,40.8,40.8,40.8,27.3,27.3,[27.3],1.0,40.8,28.3,26.0
2023-05-30 14:05:00,,7.1,40.8,40.8,40.8,27.3,27.3,[27.3],1.0,40.8,28.3,26.0
2023-05-30 14:10:00,,7.1,39.5,39.5,39.5,27.3,27.3,[27.3],1.0,39.5,28.3,26.0
2023-05-30 14:15:00,,7.2,42.2,42.2,42.2,27.3,27.3,[27.3],1.0,42.2,28.3,26.0
2023-05-30 14:20:00,,7.1,39.9,39.9,39.9,27.3,27.3,[27.3],1.0,39.9,28.3,26.0
2023-05-30 14:25:00,,7.1,36.6,36.6,36.6,27.3,27.3,[27.3],1.0,36.6,28.4,26.0
2023-05-30 14:30:00,,7.1,39.2,39.2,39.2,27.3,27.3,[27.3],1.0,39.2,28.4,26.0
2023-05-30 14:35:00,,7.1,42.4,42.4,42.4,27.4,27.4,[27.4],1.0,42.4,28.4,26.0
2023-05-30 14:40:00,,7.1,42.4,42.4,42.4,27.4,27.4,[27.4],1.0,42.4,28.4,26.0
2023-05-30 14:45:00,,7.1,39.2,39.2,39.2,27.4,27.4,[27.4],1.0,39.2,28.4,26.0
2023-05-30 14:50:00,,7.2,42.7,42.7,42.7,27.4,27.4,[27.4],1.0,42.7,28.5,26.0
2023-05-30 14:55:00,,7.1,40.1,40.1,40.1,27.4,27.4,[27.4],1.0,40.1,28.5,26.0
2023-05-30 15:00:00,,7.2,39.3,39.3,39.3,27.4,27.4,[27.4],1.0,39.3,28.5,26.0
2023-05-30 15:05:00,,7.2,37.9,37.9,37.9,27.4,27.4,[27.4],1.0,37.9,28.5,26.0
2023-05-30 15:10:00,,7.2,37.9,37.9,37.9,27.5,27.5,[27.5],1.0,37.9,28.5,26.0
2023-05-30 15:15:00,,7.1,44.6,44.6,44.6,27.5,27.5,[27.5],1.0,44.6,28.5,26.0
