time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,979073_c,979073_h,979073_r,979073_s,979074_c,979074_h,979074_r,979074_s
2023-05-30 09:05:00,,33.2,33.2,33.2,20.8,20.8,[20.8],1.0,33.2,25.9,28.0,1.0,33.2,25.9,28.0
2023-05-30 09:10:00,,33.1,33.1,33.1,20.7,20.7,[20.7],1.0,33.1,25.9,28.0,1.0,33.1,25.7,28.0
2023-05-30 09:15:00,,33.0,33.0,33.0,20.6,20.6,[20.6],1.0,33.0,25.7,28.0,1.0,33.0,25.6,28.0
2023-05-30 09:20:00,,32.9,32.9,32.9,20.6,20.6,[20.6],1.0,32.9,25.9,28.0,1.0,32.9,25.7,28.0
2023-05-30 09:25:00,,32.9,32.9,32.9,20.6,20.6,[20.6],1.0,32.9,25.6,28.0,1.0,32.9,25.6,28.0
2023-05-30 09:30:00,,32.9,32.9,32.9,20.6,20.6,[20.6],1.0,32.9,25.6,28.0,1.0,32.9,25.5,28.0
2023-05-30 09:35:00,,32.8,32.8,32.8,20.5,20.5,[20.5],1.0,32.8,25.5,28.0,1.0,32.8,25.4,28.0
2023-05-30 09:40:00,,32.8,32.8,32.8,20.4,20.4,[20.4],1.0,32.8,25.3,28.0,1.0,32.8,25.0,28.0
2023-05-30 09:45:00,,32.7,32.7,32.7,20.1,20.1,[20.1],1.0,32.7,25.0,28.0,1.0,32.7,24.3,28.0
2023-05-30 09:50:00,,32.5,32.5,32.5,20.9,20.9,[20.9],1.0,32.5,25.3,28.0,1.0,32.5,24.9,28.0
2023-05-30 09:55:00,,32.4,32.4,32.4,22.1,22.1,[22.1],1.0,32.4,26.2,28.0,1.0,32.4,25.8,28.0
2023-05-30 10:00:00,,32.9,32.9,32.9,22.8,22.8,[22.8],1.0,32.9,26.8,28.0,1.0,32.9,26.3,28.0
2023-05-30 10:05:00,,33.5,33.5,33.5,23.2,23.2,[23.2],1.0,33.5,26.8,28.0,1.0,33.5,26.7,28.0
2023-05-30 10:10:00,,33.5,33.5,33.5,23.5,23.5,[23.5],1.0,33.5,27.6,28.0,1.0,33.5,27.0,28.0
2023-05-30 10:15:00,,34.6,34.6,34.6,23.8,23.8,[23.8],1.0,34.6,27.7,28.0,1.0,34.6,27.1,28.0
2023-05-30 10:20:00,,34.6,34.6,34.6,23.9,23.9,[23.9],1.0,34.6,28.0,28.0,1.0,34.6,27.1,28.0
2023-05-30 10:25:00,,34.9,34.9,34.9,24.0,24.0,[24.0],1.0,34.9,28.1,28.0,1.0,34.9,27.5,28.0
2023-05-30 10:30:00,,35.3,35.3,35.3,24.2,24.2,[24.2],1.0,35.3,28.3,28.0,1.0,35.3,27.6,28.0
2023-05-30 10:35:00,,,,,,,,,,,,,,,
2023-05-30 10:40:00,,35.3,35.3,35.3,24.4,24.4,[24.4],1.0,35.3,28.4,28.0,1.0,35.3,27.9,28.0
2023-05-30 10:45:00,,35.7,35.7,35.7,24.5,24.5,[24.5],1.0,35.7,28.6,28.0,1.0,35.7,28.1,28.0
2023-05-30 10:50:00,,35.9,35.9,35.9,24.6,24.6,[24.6],1.0,35.9,28.7,28.0,1.0,35.9,28.1,28.0
2023-05-30 10:55:00,,36.0,36.0,36.0,24.5,24.5,[24.5],1.0,36.0,28.8,28.0,1.0,36.0,28.2,28.0
2023-05-30 11:00:00,,36.1,36.1,36.1,24.4,24.4,[24.4],1.0,36.1,28.8,28.0,1.0,36.1,28.1,28.0
2023-05-30 11:05:00,,36.1,36.1,36.1,24.4,24.4,[24.4],1.0,36.1,28.8,28.0,1.0,36.1,28.1,28.0
2023-05-30 11:10:00,,36.1,36.1,36.1,24.3,24.3,[24.3],1.0,36.1,28.6,28.0,1.0,36.1,28.1,28.0
2023-05-30 11:15:00,,36.1,36.1,36.1,24.3,24.3,[24.3],1.0,36.1,28.7,28.0,1.0,36.1,28.0,28.0
2023-05-30 11:20:00,,36.0,36.0,36.0,22.3,22.3,[22.3],1.0,36.0,27.8,28.0,1.0,36.0,27.4,28.0
2023-05-30 11:25:00,,36.0,36.0,36.0,21.4,21.4,[21.4],1.0,36.0,27.0,28.0,1.0,36.0,26.7,28.0
2023-05-30 11:30:00,,35.4,35.4,35.4,21.5,21.5,[21.5],1.0,35.4,26.9,28.0,1.0,35.4,26.6,28.0
2023-05-30 11:35:00,,34.8,34.8,34.8,21.4,21.4,[21.4],1.0,34.8,26.5,28.0,1.0,34.8,26.4,28.0
2023-05-30 11:40:00,,34.3,34.3,34.3,21.3,21.3,[21.3],1.0,34.3,26.5,28.0,1.0,34.3,26.3,28.0
2023-05-30 11:45:00,,33.9,33.9,33.9,21.3,21.3,[21.3],1.0,33.9,26.4,28.0,1.0,33.9,26.2,28.0
2023-05-30 11:50:00,,33.7,33.7,33.7,21.1,21.1,[21.1],1.0,33.7,26.3,28.0,1.0,33.7,26.1,28.0
2023-05-30 11:55:00,,33.6,33.6,33.6,21.0,21.0,[21.0],1.0,33.6,26.2,28.0,1.0,33.6,26.0,28.0
2023-05-30 12:00:00,,33.4,33.4,33.4,20.9,20.9,[20.9],1.0,33.4,26.2,28.0,1.0,33.4,25.9,28.0
2023-05-30 12:05:00,,33.2,33.2,33.2,21.1,21.1,[21.1],1.0,33.2,26.1,28.0,1.0,33.2,25.9,28.0
2023-05-30 12:10:00,,33.2,33.2,33.2,20.9,20.9,[20.9],1.0,33.2,26.1,28.0,1.0,33.2,25.8,28.0
2023-05-30 12:15:00,,33.2,33.2,33.2,20.9,20.9,[20.9],1.0,33.2,26.0,28.0,1.0,33.2,25.9,28.0
2023-05-30 12:20:00,,33.1,33.1,33.1,20.7,20.7,[20.7],1.0,33.1,25.8,28.0,1.0,33.1,25.7,28.0
2023-05-30 12:25:00,,33.1,33.1,33.1,19.9,19.9,[19.9],1.0,33.1,25.5,28.0,1.0,33.1,25.4,28.0
2023-05-30 12:30:00,,33.0,33.0,33.0,20.1,20.1,[20.1],1.0,33.0,25.5,28.0,1.0,33.0,25.3,28.0
2023-05-30 12:35:00,,32.7,32.7,32.7,20.3,20.3,[20.3],1.0,32.7,25.6,28.0,1.0,32.7,25.4,28.0
2023-05-30 12:40:00,,32.5,32.5,32.5,20.4,20.4,[20.4],1.0,32.5,25.4,28.0,1.0,32.5,25.3,28.0
2023-05-30 12:45:00,,32.5,32.5,32.5,20.4,20.4,[20.4],1.0,32.5,25.3,28.0,1.0,32.5,25.4,28.0
2023-05-30 12:50:00,,32.6,32.6,32.6,20.4,20.4,[20.4],1.0,32.6,25.5,28.0,1.0,32.6,25.3,28.0
2023-05-30 12:55:00,,32.6,32.6,32.6,20.5,20.5,[20.5],1.0,32.6,25.5,28.0,1.0,32.6,25.4,28.0
2023-05-30 13:00:00,,32.6,32.6,32.6,20.6,20.6,[20.6],1.0,32.6,25.6,28.0,1.0,32.6,25.4,28.0
2023-05-30 13:05:00,,32.6,32.6,32.6,20.5,20.5,[20.5],1.0,32.6,25.5,28.0,1.0,32.6,25.3,28.0
2023-05-30 13:10:00,,32.6,32.6,32.6,20.4,20.4,[20.4],1.0,32.6,25.5,28.0,1.0,32.6,25.3,28.0
2023-05-30 13:15:00,,32.6,32.6,32.6,20.6,20.6,[20.6],1.0,32.6,25.5,28.0,1.0,32.6,25.4,28.0
2023-05-30 13:20:00,,32.7,32.7,32.7,20.5,20.5,[20.5],1.0,32.7,25.6,28.0,1.0,32.7,25.4,28.0
2023-05-30 13:25:00,,32.7,32.7,32.7,20.5,20.5,[20.5],1.0,32.7,25.6,28.0,1.0,32.7,25.4,28.0
2023-05-30 13:30:00,,32.7,32.7,32.7,20.6,20.6,[20.6],1.0,32.7,25.7,28.0,1.0,32.7,25.5,28.0
2023-05-30 13:35:00,,32.7,32.7,32.7,20.6,20.6,[20.6],1.0,32.7,25.6,28.0,1.0,32.7,25.4,28.0
2023-05-30 13:40:00,,32.7,32.7,32.7,20.6,20.6,[20.6],1.0,32.7,25.6,28.0,1.0,32.7,25.5,28.0
2023-05-30 13:45:00,,32.7,32.7,32.7,20.5,20.5,[20.5],1.0,32.7,25.6,28.0,1.0,32.7,25.3,28.0
2023-05-30 13:50:00,,32.8,32.8,32.8,20.5,20.5,[20.5],1.0,32.8,25.4,28.0,1.0,32.8,25.2,28.0
2023-05-30 13:55:00,,32.6,32.6,32.6,20.2,20.2,[20.2],1.0,32.6,25.1,28.0,1.0,32.6,25.2,28.0
2023-05-30 14:00:00,,32.6,32.6,32.6,21.1,21.1,[21.1],1.0,32.6,25.3,28.0,1.0,32.6,24.8,28.0
2023-05-30 14:05:00,,32.4,32.4,32.4,21.9,21.9,[21.9],1.0,32.4,26.0,28.0,1.0,32.4,24.8,28.0
2023-05-30 14:10:00,,32.5,32.5,32.5,22.5,22.5,[22.5],1.0,32.5,26.6,28.0,1.0,32.5,26.0,28.0
2023-05-30 14:15:00,,33.4,33.4,33.4,23.0,23.0,[23.0],1.0,33.4,27.1,28.0,1.0,33.4,26.4,28.0
2023-05-30 14:20:00,,33.9,33.9,33.9,23.3,23.3,[23.3],1.0,33.9,27.3,28.0,1.0,33.9,26.8,28.0
2023-05-30 14:25:00,,33.9,33.9,33.9,23.5,23.5,[23.5],1.0,33.9,27.5,28.0,1.0,33.9,27.1,28.0
2023-05-30 14:30:00,,34.3,34.3,34.3,23.6,23.6,[23.6],1.0,34.3,27.5,28.0,1.0,34.3,27.3,28.0
2023-05-30 14:35:00,,34.8,34.8,34.8,23.8,23.8,[23.8],1.0,34.8,28.1,28.0,1.0,34.8,27.5,28.0
2023-05-30 14:40:00,,35.0,35.0,35.0,23.9,23.9,[23.9],1.0,35.0,28.2,28.0,1.0,35.0,27.6,28.0
2023-05-30 14:45:00,,35.2,35.2,35.2,24.1,24.1,[24.1],1.0,35.2,28.1,28.0,1.0,35.2,27.6,28.0
2023-05-30 14:50:00,,35.4,35.4,35.4,24.2,24.2,[24.2],1.0,35.4,28.3,28.0,1.0,35.4,27.8,28.0
2023-05-30 14:55:00,,35.7,35.7,35.7,24.3,24.3,[24.3],1.0,35.7,28.4,28.0,1.0,35.7,27.9,28.0
2023-05-30 15:00:00,,35.7,35.7,35.7,24.4,24.4,[24.4],1.0,35.7,28.6,28.0,1.0,35.7,27.9,28.0
2023-05-30 15:05:00,,35.8,35.8,35.8,24.5,24.5,[24.5],1.0,35.8,28.6,28.0,1.0,35.8,28.1,28.0
2023-05-30 15:10:00,,36.0,36.0,36.0,24.5,24.5,[24.5],1.0,36.0,28.7,28.0,1.0,36.0,28.1,28.0
2023-05-30 15:15:00,,36.1,36.1,36.1,24.5,24.5,[24.5],1.0,36.1,28.8,28.0,1.0,36.1,28.1,28.0
2023-05-30 15:20:00,,36.2,36.2,36.2,24.4,24.4,[24.4],1.0,36.2,28.8,28.0,1.0,36.2,28.2,28.0
2023-05-30 15:25:00,,36.2,36.2,36.2,24.4,24.4,[24.4],1.0,36.2,28.8,28.0,1.0,36.2,28.1,28.0
2023-05-30 15:30:00,,36.2,36.2,36.2,24.3,24.3,[24.3],1.0,36.2,28.8,28.0,1.0,36.2,28.2,28.0
2023-05-30 15:35:00,,36.2,36.2,36.2,22.2,22.2,[22.2],1.0,36.2,27.7,28.0,1.0,36.2,27.4,28.0
2023-05-30 15:40:00,,36.0,36.0,36.0,21.4,21.4,[21.4],1.0,36.0,26.9,28.0,1.0,36.0,26.9,28.0
2023-05-30 15:45:00,,35.5,35.5,35.5,21.3,21.3,[21.3],1.0,35.5,26.8,28.0,1.0,35.5,26.5,28.0
2023-05-30 15:50:00,,34.3,34.3,34.3,21.4,21.4,[21.4],1.0,34.3,26.7,28.0,1.0,34.3,26.4,28.0
2023-05-30 15:55:00,,33.9,33.9,33.9,21.3,21.3,[21.3],1.0,33.9,26.6,28.0,1.0,33.9,26.4,28.0
2023-05-30 16:00:00,,33.8,33.8,33.8,21.1,21.1,[21.1],1.0,33.8,26.4,28.0,1.0,33.8,26.2,28.0
2023-05-30 16:05:00,,33.8,33.8,33.8,21.1,21.1,[21.1],1.0,33.8,26.4,28.0,1.0,33.8,26.1,28.0
2023-05-30 16:10:00,,33.6,33.6,33.6,20.9,20.9,[20.9],1.0,33.6,26.2,28.0,1.0,33.6,26.0,28.0
2023-05-30 16:15:00,,33.4,33.4,33.4,20.8,20.8,[20.8],1.0,33.4,26.1,28.0,1.0,33.4,26.0,28.0
2023-05-30 16:20:00,,33.3,33.3,33.3,20.8,20.8,[20.8],1.0,33.3,26.0,28.0,1.0,33.3,25.8,28.0
2023-05-30 16:25:00,,33.2,33.2,33.2,20.6,20.6,[20.6],1.0,33.2,25.9,28.0,1.0,33.2,25.8,28.0
2023-05-30 16:30:00,,33.2,33.2,33.2,20.6,20.6,[20.6],1.0,33.2,25.9,28.0,1.0,33.2,25.6,28.0
2023-05-30 16:35:00,,33.0,33.0,33.0,20.0,20.0,[20.0],1.0,33.0,25.4,28.0,1.0,33.0,25.4,28.0
2023-05-30 16:40:00,,32.9,32.9,32.9,19.8,19.8,[19.8],1.0,32.9,25.3,28.0,1.0,32.9,25.2,28.0
2023-05-30 16:45:00,,32.7,32.7,32.7,20.1,20.1,[20.1],1.0,32.7,25.3,28.0,1.0,32.7,25.3,28.0
2023-05-30 16:50:00,,32.5,32.5,32.5,20.2,20.2,[20.2],1.0,32.5,25.3,28.0,1.0,32.5,25.3,28.0
2023-05-30 16:55:00,,32.4,32.4,32.4,20.2,20.2,[20.2],1.0,32.4,25.5,28.0,1.0,32.4,25.2,28.0
2023-05-30 17:00:00,,32.4,32.4,32.4,20.1,20.1,[20.1],1.0,32.4,25.5,28.0,1.0,32.4,25.2,28.0
2023-05-30 17:05:00,,32.4,32.4,32.4,20.7,20.7,[20.7],1.0,32.4,25.6,28.0,1.0,32.4,25.4,28.0
2023-05-30 17:10:00,,32.4,32.4,32.4,22.1,22.1,[22.1],1.0,32.4,26.4,28.0,1.0,32.4,26.0,28.0
2023-05-30 17:15:00,,32.6,32.6,32.6,22.7,22.7,[22.7],1.0,32.6,26.9,28.0,1.0,32.6,26.0,28.0
2023-05-30 17:20:00,,33.1,33.1,33.1,22.9,22.9,[22.9],1.0,33.1,27.0,28.0,1.0,33.1,26.7,28.0
2023-05-30 17:25:00,,33.6,33.6,33.6,23.3,23.3,[23.3],1.0,33.6,27.4,28.0,1.0,33.6,26.9,28.0
2023-05-30 17:30:00,,34.1,34.1,34.1,23.5,23.5,[23.5],1.0,34.1,27.5,28.0,1.0,34.1,27.1,28.0
2023-05-30 17:35:00,,34.8,34.8,34.8,23.6,23.6,[23.6],1.0,34.8,27.5,28.0,1.0,34.8,27.3,28.0
2023-05-30 17:40:00,,34.8,34.8,34.8,23.8,23.8,[23.8],1.0,34.8,28.1,28.0,1.0,34.8,27.5,28.0
2023-05-30 17:45:00,,35.0,35.0,35.0,23.9,23.9,[23.9],1.0,35.0,28.2,28.0,1.0,35.0,27.6,28.0
2023-05-30 17:50:00,,35.2,35.2,35.2,24.1,24.1,[24.1],1.0,35.2,28.2,28.0,1.0,35.2,27.7,28.0
2023-05-30 17:55:00,,35.4,35.4,35.4,24.2,24.2,[24.2],1.0,35.4,28.5,28.0,1.0,35.4,27.8,28.0
2023-05-30 18:00:00,,35.6,35.6,35.6,24.3,24.3,[24.3],1.0,35.6,28.6,28.0,1.0,35.6,27.9,28.0
2023-05-30 18:05:00,,35.7,35.7,35.7,24.1,24.1,[24.1],1.0,35.7,28.2,28.0,1.0,35.7,27.1,28.0
2023-05-30 18:10:00,,35.6,35.6,35.6,23.8,23.8,[23.8],1.0,35.6,27.9,28.0,1.0,35.6,26.8,28.0
2023-05-30 18:15:00,,35.6,35.6,35.6,23.9,23.9,[23.9],1.0,35.6,27.9,28.0,1.0,35.6,27.2,28.0
2023-05-30 18:20:00,,35.3,35.3,35.3,24.1,24.1,[24.1],1.0,35.3,28.4,28.0,1.0,35.3,27.6,28.0
2023-05-30 18:25:00,,35.3,35.3,35.3,24.2,24.2,[24.2],1.0,35.3,28.3,28.0,1.0,35.3,27.7,28.0
2023-05-30 18:30:00,,35.6,35.6,35.6,24.3,24.3,[24.3],1.0,35.6,28.2,28.0,1.0,35.6,27.8,28.0
2023-05-30 18:35:00,,35.6,35.6,35.6,24.4,24.4,[24.4],1.0,35.6,28.5,28.0,1.0,35.6,27.8,28.0
2023-05-30 18:40:00,,35.7,35.7,35.7,24.4,24.4,[24.4],1.0,35.7,28.6,28.0,1.0,35.7,28.0,28.0
2023-05-30 18:45:00,,35.9,35.9,35.9,24.4,24.4,[24.4],1.0,35.9,28.6,28.0,1.0,35.9,28.0,28.0
2023-05-30 18:50:00,,35.9,35.9,35.9,24.4,24.4,[24.4],1.0,35.9,28.7,28.0,1.0,35.9,27.9,28.0
2023-05-30 18:55:00,,36.0,36.0,36.0,24.4,24.4,[24.4],1.0,36.0,28.6,28.0,1.0,36.0,28.0,28.0
2023-05-30 19:00:00,,36.0,36.0,36.0,24.4,24.4,[24.4],1.0,36.0,28.7,28.0,1.0,36.0,28.0,28.0
2023-05-30 19:05:00,,36.0,36.0,36.0,24.4,24.4,[24.4],1.0,36.0,28.6,28.0,1.0,36.0,28.0,28.0
2023-05-30 19:10:00,,36.0,36.0,36.0,24.3,24.3,[24.3],1.0,36.0,28.6,28.0,1.0,36.0,28.0,28.0
2023-05-30 19:15:00,,36.0,36.0,36.0,24.3,24.3,[24.3],1.0,36.0,28.6,28.0,1.0,36.0,27.9,28.0
2023-05-30 19:20:00,,36.0,36.0,36.0,24.2,24.2,[24.2],1.0,36.0,28.6,28.0,1.0,36.0,28.0,28.0
2023-05-30 19:25:00,,36.0,36.0,36.0,24.1,24.1,[24.1],1.0,36.0,28.6,28.0,1.0,36.0,28.0,28.0
2023-05-30 19:30:00,,35.8,35.8,35.8,22.3,22.3,[22.3],1.0,35.8,27.7,28.0,1.0,35.8,27.4,28.0
2023-05-30 19:35:00,,35.8,35.8,35.8,21.4,21.4,[21.4],1.0,35.8,26.9,28.0,1.0,35.8,26.8,28.0
2023-05-30 19:40:00,,35.4,35.4,35.4,21.3,21.3,[21.3],1.0,35.4,26.9,28.0,1.0,35.4,26.4,28.0
2023-05-30 19:45:00,,34.6,34.6,34.6,21.3,21.3,[21.3],1.0,34.6,26.4,28.0,1.0,34.6,26.3,28.0
2023-05-30 19:50:00,,34.2,34.2,34.2,21.3,21.3,[21.3],1.0,34.2,26.5,28.0,1.0,34.2,26.2,28.0
2023-05-30 19:55:00,,33.8,33.8,33.8,21.1,21.1,[21.1],1.0,33.8,26.3,28.0,1.0,33.8,26.2,28.0
2023-05-30 20:00:00,,33.7,33.7,33.7,21.1,21.1,[21.1],1.0,33.7,26.3,28.0,1.0,33.7,26.0,28.0
2023-05-30 20:05:00,,33.5,33.5,33.5,20.9,20.9,[20.9],1.0,33.5,26.2,28.0,1.0,33.5,25.9,28.0
2023-05-30 20:10:00,,33.4,33.4,33.4,20.9,20.9,[20.9],1.0,33.4,26.2,28.0,1.0,33.4,25.9,28.0
2023-05-30 20:15:00,,33.1,33.1,33.1,20.8,20.8,[20.8],1.0,33.1,26.0,28.0,1.0,33.1,25.7,28.0
2023-05-30 20:20:00,,33.1,33.1,33.1,20.6,20.6,[20.6],1.0,33.1,25.9,28.0,1.0,33.1,25.7,28.0
2023-05-30 20:25:00,,33.1,33.1,33.1,20.6,20.6,[20.6],1.0,33.1,25.8,28.0,1.0,33.1,25.6,28.0
2023-05-30 20:30:00,,33.0,33.0,33.0,20.6,20.6,[20.6],1.0,33.0,25.8,28.0,1.0,33.0,25.5,28.0
2023-05-30 20:35:00,,32.9,32.9,32.9,20.4,20.4,[20.4],1.0,32.9,25.7,28.0,1.0,32.9,25.4,28.0
2023-05-30 20:40:00,,32.8,32.8,32.8,20.4,20.4,[20.4],1.0,32.8,25.6,28.0,1.0,32.8,25.3,28.0
2023-05-30 20:45:00,,32.6,32.6,32.6,19.9,19.9,[19.9],1.0,32.6,25.3,28.0,1.0,32.6,25.2,28.0
2023-05-30 20:50:00,,32.6,32.6,32.6,20.2,20.2,[20.2],1.0,32.6,25.4,28.0,1.0,32.6,25.2,28.0
2023-05-30 20:55:00,,32.5,32.5,32.5,21.6,21.6,[21.6],1.0,32.5,26.1,28.0,1.0,32.5,25.7,28.0
2023-05-30 21:00:00,,32.5,32.5,32.5,22.3,22.3,[22.3],1.0,32.5,26.6,28.0,1.0,32.5,26.2,28.0
2023-05-30 21:05:00,,32.9,32.9,32.9,22.8,22.8,[22.8],1.0,32.9,27.0,28.0,1.0,32.9,26.5,28.0
2023-05-30 21:10:00,,33.4,33.4,33.4,23.2,23.2,[23.2],1.0,33.4,27.3,28.0,1.0,33.4,26.5,28.0
2023-05-30 21:15:00,,34.3,34.3,34.3,23.4,23.4,[23.4],1.0,34.3,27.5,28.0,1.0,34.3,26.7,28.0
2023-05-30 21:20:00,,34.3,34.3,34.3,23.8,23.8,[23.8],1.0,34.3,27.8,28.0,1.0,34.3,27.3,28.0
2023-05-30 21:25:00,,34.7,34.7,34.7,23.9,23.9,[23.9],1.0,34.7,27.9,28.0,1.0,34.7,27.4,28.0
2023-05-30 21:30:00,,35.2,35.2,35.2,23.9,23.9,[23.9],1.0,35.2,28.1,28.0,1.0,35.2,27.6,28.0
2023-05-30 21:35:00,,35.2,35.2,35.2,24.0,24.0,[24.0],1.0,35.2,28.3,28.0,1.0,35.2,27.7,28.0
2023-05-30 21:40:00,,35.4,35.4,35.4,24.2,24.2,[24.2],1.0,35.4,28.4,28.0,1.0,35.4,27.9,28.0
2023-05-30 21:45:00,,35.6,35.6,35.6,24.3,24.3,[24.3],1.0,35.6,28.7,28.0,1.0,35.6,27.9,28.0
2023-05-30 21:50:00,,35.8,35.8,35.8,24.3,24.3,[24.3],1.0,35.8,28.7,28.0,1.0,35.8,28.0,28.0
2023-05-30 21:55:00,,35.8,35.8,35.8,24.3,24.3,[24.3],1.0,35.8,28.6,28.0,1.0,35.8,28.1,28.0
2023-05-30 22:00:00,,36.0,36.0,36.0,24.4,24.4,[24.4],1.0,36.0,28.6,28.0,1.0,36.0,28.1,28.0
2023-05-30 22:05:00,,36.1,36.1,36.1,24.4,24.4,[24.4],1.0,36.1,28.7,28.0,1.0,36.1,28.1,28.0
2023-05-30 22:10:00,,36.1,36.1,36.1,24.4,24.4,[24.4],1.0,36.1,28.8,28.0,1.0,36.1,28.2,28.0
2023-05-30 22:15:00,,36.1,36.1,36.1,24.1,24.1,[24.1],1.0,36.1,28.5,28.0,1.0,36.1,27.5,28.0
2023-05-30 22:20:00,,36.1,36.1,36.1,23.8,23.8,[23.8],1.0,36.1,28.1,28.0,1.0,36.1,26.8,28.0
2023-05-30 22:25:00,,35.8,35.8,35.8,23.8,23.8,[23.8],1.0,35.8,28.1,28.0,1.0,35.8,27.2,28.0
2023-05-30 22:30:00,,35.5,35.5,35.5,23.9,23.9,[23.9],1.0,35.5,28.2,28.0,1.0,35.5,27.6,28.0
2023-05-30 22:35:00,,35.4,35.4,35.4,23.9,23.9,[23.9],1.0,35.4,28.3,28.0,1.0,35.4,27.7,28.0
2023-05-30 22:40:00,,35.5,35.5,35.5,24.0,24.0,[24.0],1.0,35.5,28.4,28.0,1.0,35.5,27.7,28.0
2023-05-30 22:45:00,,35.5,35.5,35.5,24.0,24.0,[24.0],1.0,35.5,28.4,28.0,1.0,35.5,27.7,28.0
2023-05-30 22:50:00,,35.6,35.6,35.6,24.1,24.1,[24.1],1.0,35.6,28.4,28.0,1.0,35.6,27.9,28.0
2023-05-30 22:55:00,,35.6,35.6,35.6,24.1,24.1,[24.1],1.0,35.6,28.4,28.0,1.0,35.6,27.9,28.0
2023-05-30 23:00:00,,35.7,35.7,35.7,24.1,24.1,[24.1],1.0,35.7,28.6,28.0,1.0,35.7,27.9,28.0
2023-05-30 23:05:00,,35.7,35.7,35.7,24.1,24.1,[24.1],1.0,35.7,28.5,28.0,1.0,35.7,28.0,28.0
2023-05-30 23:10:00,,35.8,35.8,35.8,24.2,24.2,[24.2],1.0,35.8,28.6,28.0,1.0,35.8,27.9,28.0
2023-05-30 23:15:00,,35.8,35.8,35.8,24.2,24.2,[24.2],1.0,35.8,28.5,28.0,1.0,35.8,28.0,28.0
2023-05-30 23:20:00,,35.8,35.8,35.8,24.2,24.2,[24.2],1.0,35.8,28.7,28.0,1.0,35.8,28.0,28.0
2023-05-30 23:25:00,,35.9,35.9,35.9,24.2,24.2,[24.2],1.0,35.9,28.6,28.0,1.0,35.9,28.0,28.0
2023-05-30 23:30:00,,35.9,35.9,35.9,24.2,24.2,[24.2],1.0,35.9,28.6,28.0,1.0,35.9,28.0,28.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,35.9,35.9,35.9,24.1,24.1,[24.1],1.0,35.9,28.4,28.0,1.0,35.9,27.9,28.0
2023-05-30 23:45:00,,35.9,35.9,35.9,24.0,24.0,[24.0],1.0,35.9,28.5,28.0,1.0,35.9,27.9,28.0
2023-05-30 23:50:00,,35.9,35.9,35.9,24.0,24.0,[24.0],1.0,35.9,28.5,28.0,1.0,35.9,27.9,28.0
2023-05-30 23:55:00,,35.8,35.8,35.8,24.0,24.0,[24.0],1.0,35.8,28.5,28.0,1.0,35.8,27.9,28.0
2023-05-31 00:00:00,,35.8,35.8,35.8,23.9,23.9,[23.9],1.0,35.8,28.6,28.0,1.0,35.8,27.9,28.0
2023-05-31 00:05:00,,35.8,35.8,35.8,21.8,21.8,[21.8],1.0,35.8,27.1,28.0,1.0,35.8,27.0,28.0
2023-05-31 00:10:00,,35.6,35.6,35.6,21.3,21.3,[21.3],1.0,35.6,26.8,28.0,1.0,35.6,26.8,28.0
2023-05-31 00:15:00,,35.1,35.1,35.1,21.4,21.4,[21.4],1.0,35.1,26.8,28.0,1.0,35.1,26.6,28.0
2023-05-31 00:20:00,,34.5,34.5,34.5,21.4,21.4,[21.4],1.0,34.5,26.7,28.0,1.0,34.5,26.6,28.0
2023-05-31 00:25:00,,34.1,34.1,34.1,21.4,21.4,[21.4],1.0,34.1,26.5,28.0,1.0,34.1,26.3,28.0
2023-05-31 00:30:00,,33.8,33.8,33.8,21.3,21.3,[21.3],1.0,33.8,26.4,28.0,1.0,33.8,26.2,28.0
2023-05-31 00:35:00,,33.6,33.6,33.6,21.2,21.2,[21.2],1.0,33.6,26.4,28.0,1.0,33.6,26.1,28.0
2023-05-31 00:40:00,,33.6,33.6,33.6,21.1,21.1,[21.1],1.0,33.6,26.3,28.0,1.0,33.6,26.0,28.0
2023-05-31 00:45:00,,33.4,33.4,33.4,20.9,20.9,[20.9],1.0,33.4,26.3,28.0,1.0,33.4,26.0,28.0
2023-05-31 00:50:00,,33.3,33.3,33.3,20.9,20.9,[20.9],1.0,33.3,26.1,28.0,1.0,33.3,25.8,28.0
2023-05-31 00:55:00,,33.3,33.3,33.3,20.5,20.5,[20.5],1.0,33.3,26.1,28.0,1.0,33.3,25.7,28.0
2023-05-31 01:00:00,,33.2,33.2,33.2,19.8,19.8,[19.8],1.0,33.2,25.3,28.0,1.0,33.2,25.4,28.0
2023-05-31 01:05:00,,33.0,33.0,33.0,19.9,19.9,[19.9],1.0,33.0,25.2,28.0,1.0,33.0,25.2,28.0
2023-05-31 01:10:00,,32.7,32.7,32.7,20.2,20.2,[20.2],1.0,32.7,25.4,28.0,1.0,32.7,25.2,28.0
2023-05-31 01:15:00,,32.4,32.4,32.4,20.1,20.1,[20.1],1.0,32.4,25.3,28.0,1.0,32.4,25.1,28.0
2023-05-31 01:20:00,,32.4,32.4,32.4,20.1,20.1,[20.1],1.0,32.4,25.3,28.0,1.0,32.4,25.2,28.0
2023-05-31 01:25:00,,32.4,32.4,32.4,20.2,20.2,[20.2],1.0,32.4,25.3,28.0,1.0,32.4,25.2,28.0
