time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794071_c,3794071_h,3794071_r,3794071_s,3812812_c,3812812_h,3812812_r,3812812_s
2023-05-30 12:05:00,,20.7,37.1,28.0,32.55,27.5,27.5,[27.5],1.0,37.1,26.0,26.0,1.0,28.0,26.0,26.0
2023-05-30 12:10:00,,20.46,37.4,28.0,32.7,27.5,27.5,[27.5],1.0,37.4,26.0,26.0,1.0,28.0,26.0,26.0
2023-05-30 12:15:00,,21.3,37.2,28.0,32.6,27.4,27.4,[27.4],1.0,37.2,26.0,26.0,1.0,28.0,26.0,26.0
2023-05-30 12:20:00,,20.22,37.2,27.9,32.55,27.3,27.3,[27.3],1.0,37.2,27.0,26.0,1.0,27.9,26.0,26.0
2023-05-30 12:25:00,,20.16,37.2,27.9,32.55,27.4,27.4,[27.4],1.0,37.2,26.0,26.0,1.0,27.9,26.0,26.0
2023-05-30 12:30:00,,20.94,37.4,28.0,32.7,27.4,27.4,[27.4],1.0,37.4,26.0,26.0,1.0,28.0,26.0,26.0
2023-05-30 12:35:00,,19.26,37.6,28.0,32.8,27.4,27.4,[27.4],1.0,37.6,27.0,27.0,1.0,28.0,26.0,27.0
2023-05-30 12:40:00,,19.5,38.4,27.9,33.15,27.6,27.6,[27.6],1.0,38.4,27.0,27.0,1.0,27.9,26.0,27.0
2023-05-30 12:45:00,,19.68,38.8,28.2,33.5,27.7,27.7,[27.7],1.0,38.8,27.0,27.0,1.0,28.2,26.0,27.0
2023-05-30 12:50:00,,19.5,39.1,28.2,33.65,27.7,27.7,[27.7],1.0,39.1,27.0,27.0,1.0,28.2,26.0,27.0
2023-05-30 12:55:00,,20.7,39.1,28.3,33.7,27.7,27.7,[27.7],1.0,39.1,28.0,27.0,1.0,28.3,26.0,27.0
2023-05-30 13:00:00,,20.58,39.0,28.4,33.7,27.8,27.8,[27.8],1.0,39.0,26.0,27.0,1.0,28.4,26.0,27.0
2023-05-30 13:05:00,,19.68,39.0,28.4,33.7,27.8,27.8,[27.8],1.0,39.0,27.0,26.0,1.0,28.4,26.0,28.0
2023-05-30 13:10:00,,20.04,39.2,28.9,34.05,28.4,28.4,[28.4],1.0,39.2,28.0,26.0,1.0,28.9,30.0,28.0
2023-05-30 13:15:00,,19.5,39.5,28.9,34.2,28.7,28.7,[28.7],1.0,39.5,27.0,26.0,1.0,28.9,27.0,26.0
2023-05-30 13:20:00,,19.74,39.5,29.1,34.3,28.2,28.2,[28.2],1.0,39.5,27.0,26.0,1.0,29.1,27.0,26.0
2023-05-30 13:25:00,,19.74,38.5,29.0,33.75,28.0,28.0,[28.0],1.0,38.5,26.0,26.0,1.0,29.0,26.0,26.0
2023-05-30 13:30:00,,19.44,38.1,28.8,33.45,27.9,27.9,[27.9],1.0,38.1,26.0,26.0,1.0,28.8,26.0,26.0
2023-05-30 13:35:00,,19.56,38.1,28.7,33.4,27.9,27.9,[27.9],1.0,38.1,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 13:40:00,,19.14,37.6,28.7,33.15,27.8,27.8,[27.8],1.0,37.6,26.0,26.0,1.0,28.7,26.0,26.0
2023-05-30 13:45:00,,19.98,37.6,28.6,33.1,27.7,27.7,[27.7],1.0,37.6,26.0,26.0,1.0,28.6,26.0,26.0
2023-05-30 13:50:00,,19.38,37.3,28.5,32.9,27.7,27.7,[27.7],1.0,37.3,26.0,26.0,1.0,28.5,26.0,26.0
2023-05-30 13:55:00,,19.68,37.1,28.4,32.75,27.7,27.7,[27.7],1.0,37.1,26.0,26.0,1.0,28.4,26.0,26.0
