time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2059922_c,2059922_h,2059922_r,2059922_s,2059923_c,2059923_h,2059923_r,2059923_s,2059924_c,2059924_h,2059924_r,2059924_s,2059925_c,2059925_h,2059925_r,2059925_s
2023-05-31 11:10:00,,25.9,18.2,22.825000000000003,21.433333333333334,25.3,"[25.3, 14.5, 24.5]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,25.6,25.2,25.0
2023-05-31 11:15:00,,25.9,18.2,22.875,21.6,25.3,"[25.3, 14.6, 24.9]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,25.8,25.2,25.0
2023-05-31 11:20:00,,26.1,18.4,22.975,21.7,25.4,"[25.4, 14.6, 25.1]",1.0,21.6,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.4,18.7,,1.0,26.1,25.2,25.0
2023-05-31 11:25:00,,26.3,18.4,23.1,21.866666666666664,25.4,"[25.4, 14.8, 25.4]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.4,18.7,,1.0,26.3,25.2,25.0
2023-05-31 11:30:00,,26.6,18.6,23.25,22.0,25.6,"[25.5, 14.9, 25.6]",1.0,21.7,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.6,18.7,,1.0,26.6,25.2,25.0
2023-05-31 11:35:00,,26.7,18.4,23.225,21.866666666666664,25.5,"[25.5, 14.9, 25.2]",1.0,21.7,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.4,18.7,,1.0,26.7,25.2,25.0
2023-05-31 11:40:00,,25.9,18.5,22.975,20.933333333333334,25.4,"[25.4, 14.2, 23.2]",1.0,21.8,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,25.7,25.2,25.0
2023-05-31 11:45:00,,25.8,18.2,22.825000000000003,21.2,25.2,"[25.2, 14.3, 24.1]",1.0,21.6,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.7,25.2,25.0
2023-05-31 11:50:00,,25.8,18.2,22.8,21.5,25.3,"[25.3, 14.6, 24.6]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.7,25.2,25.0
2023-05-31 11:55:00,,25.8,18.2,22.825,21.566666666666663,25.2,"[25.2, 14.6, 24.9]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.8,25.2,25.0
2023-05-31 12:00:00,,26.1,18.1,22.9,21.73333333333333,25.3,"[25.3, 14.7, 25.2]",1.0,21.5,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.1,18.7,,1.0,26.1,25.2,25.0
2023-05-31 12:05:00,,26.3,18.2,23.0,21.8,25.3,"[25.3, 14.8, 25.3]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,26.3,25.2,25.0
2023-05-31 12:10:00,,26.5,18.4,23.15,21.96666666666667,25.6,"[25.4, 14.9, 25.6]",1.0,21.6,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.4,18.7,,1.0,26.5,25.2,25.0
2023-05-31 12:15:00,,26.6,18.4,23.2,22.0,25.6,"[25.5, 14.9, 25.6]",1.0,21.6,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.4,18.7,,1.0,26.6,25.2,25.0
2023-05-31 12:20:00,,26.0,18.0,22.725,20.966666666666665,25.3,"[25.3, 14.2, 23.4]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.0,18.7,,1.0,25.3,25.2,25.0
2023-05-31 12:25:00,,26.0,18.0,22.725,21.23333333333333,25.2,"[25.2, 14.4, 24.1]",1.0,21.5,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.0,18.7,,1.0,25.4,25.2,25.0
2023-05-31 12:30:00,,25.8,18.1,22.75,21.4,25.1,"[25.1, 14.5, 24.6]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.1,18.7,,1.0,25.6,25.2,25.0
2023-05-31 12:35:00,,25.9,18.1,22.800000000000004,21.566666666666663,25.2,"[25.2, 14.6, 24.9]",1.0,21.4,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.1,18.7,,1.0,25.9,25.2,25.0
2023-05-31 12:40:00,,26.1,18.3,22.925,21.73333333333333,25.3,"[25.3, 14.7, 25.2]",1.0,21.4,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.3,18.7,,1.0,26.1,25.2,25.0
2023-05-31 12:45:00,,26.1,18.3,22.975,21.8,25.4,"[25.3, 14.7, 25.4]",1.0,21.5,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.3,18.7,,1.0,26.1,25.2,25.0
2023-05-31 12:50:00,,26.5,18.1,23.025,21.866666666666664,25.5,"[25.3, 14.8, 25.5]",1.0,21.5,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.1,18.7,,1.0,26.5,25.2,25.0
2023-05-31 12:55:00,,26.6,18.4,23.25,22.0,25.7,"[25.4, 14.9, 25.7]",1.0,21.8,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.4,18.7,,1.0,26.6,25.2,25.0
2023-05-31 13:00:00,,26.0,18.5,23.0,20.933333333333334,25.3,"[25.3, 14.2, 23.3]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.5,18.7,,1.0,25.8,25.2,25.0
2023-05-31 13:05:00,,26.0,18.2,22.925,21.266666666666666,25.2,"[25.2, 14.4, 24.2]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.2,18.7,,1.0,25.8,25.2,25.0
2023-05-31 13:10:00,,25.8,18.2,22.75,21.366666666666664,25.2,"[25.2, 14.4, 24.5]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.5,25.2,25.0
2023-05-31 13:15:00,,25.9,18.2,22.825000000000003,21.566666666666663,25.2,"[25.2, 14.6, 24.9]",1.0,21.4,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.9,25.2,25.0
2023-05-31 13:20:00,,26.0,18.2,22.875,21.666666666666668,25.3,"[25.3, 14.6, 25.1]",1.0,21.4,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,26.0,25.2,25.0
2023-05-31 13:25:00,,,,,21.899999999999995,25.4,"[25.4, 14.9, 25.4]",1.0,,24.8,25.0,1.0,,27.2,25.0,1.0,,18.7,,1.0,,25.2,25.0
2023-05-31 13:30:00,,26.5,18.3,23.125,21.9,25.5,"[25.4, 14.8, 25.5]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.3,18.7,,1.0,26.5,25.2,25.0
2023-05-31 13:35:00,,26.6,18.6,23.275,21.83333333333333,25.4,"[25.4, 14.8, 25.3]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.6,18.7,,1.0,26.6,25.2,25.0
2023-05-31 13:40:00,,26.7,18.2,23.125,20.933333333333334,25.4,"[25.4, 14.2, 23.2]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,26.7,25.2,25.0
2023-05-31 13:45:00,,25.8,17.9,22.75,21.23333333333333,25.2,"[25.2, 14.4, 24.1]",1.0,21.7,24.8,25.0,1.0,25.8,27.2,25.0,1.0,17.9,18.7,,1.0,25.6,25.2,25.0
2023-05-31 13:50:00,,25.8,17.9,22.75,21.4,25.1,"[25.1, 14.5, 24.6]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,17.9,18.7,,1.0,25.8,25.2,25.0
2023-05-31 13:55:00,,25.9,18.0,22.8,21.6,25.3,"[25.3, 14.6, 24.9]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.0,18.7,,1.0,25.9,25.2,25.0
2023-05-31 14:00:00,,26.0,18.2,22.925,21.7,25.2,"[25.2, 14.7, 25.2]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,26.0,25.2,25.0
2023-05-31 14:05:00,,26.4,18.2,23.05,21.866666666666664,25.4,"[25.4, 14.8, 25.4]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.2,18.7,,1.0,26.4,25.2,25.0
2023-05-31 14:10:00,,26.6,18.2,23.15,21.933333333333334,25.6,"[25.4, 14.8, 25.6]",1.0,21.7,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.2,18.7,,1.0,26.6,25.2,25.0
2023-05-31 14:15:00,,26.5,18.3,23.2,21.633333333333336,25.4,"[25.4, 14.8, 24.7]",1.0,21.8,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.3,18.7,,1.0,26.5,25.2,25.0
2023-05-31 14:20:00,,26.2,18.2,22.85,21.1,25.3,"[25.3, 14.3, 23.7]",1.0,21.6,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.2,18.7,,1.0,25.4,25.2,25.0
2023-05-31 14:25:00,,25.8,18.3,22.775,21.3,25.3,"[25.3, 14.4, 24.2]",1.0,21.6,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.3,18.7,,1.0,25.4,25.2,25.0
2023-05-31 14:30:00,,25.8,18.1,22.775,21.46666666666667,25.1,"[25.1, 14.6, 24.7]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.1,18.7,,1.0,25.7,25.2,25.0
2023-05-31 14:35:00,,25.9,18.1,22.825000000000003,21.633333333333336,25.2,"[25.2, 14.7, 25.0]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.1,18.7,,1.0,25.9,25.2,25.0
2023-05-31 14:40:00,,26.2,18.3,23.0,21.73333333333333,25.3,"[25.3, 14.7, 25.2]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.3,18.7,,1.0,26.2,25.2,25.0
2023-05-31 14:45:00,,26.4,18.4,23.1,21.83333333333333,25.4,"[25.3, 14.8, 25.4]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.4,18.7,,1.0,26.4,25.2,25.0
2023-05-31 14:50:00,,26.6,18.4,23.175,22.0,25.6,"[25.4, 15.0, 25.6]",1.0,21.6,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.4,18.7,,1.0,26.6,25.2,25.0
2023-05-31 14:55:00,,26.2,18.3,23.1,21.6,25.5,"[25.5, 14.8, 24.5]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.3,18.7,,1.0,26.2,25.2,25.0
2023-05-31 15:00:00,,26.2,18.2,22.875,21.133333333333336,25.3,"[25.3, 14.3, 23.8]",1.0,21.6,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.2,18.7,,1.0,25.5,25.2,25.0
2023-05-31 15:05:00,,25.8,18.2,22.75,21.366666666666664,25.2,"[25.2, 14.5, 24.4]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.5,25.2,25.0
2023-05-31 15:10:00,,25.8,18.1,22.8,21.5,25.2,"[25.2, 14.6, 24.7]",1.0,21.6,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.1,18.7,,1.0,25.7,25.2,25.0
2023-05-31 15:15:00,,26.0,18.2,22.875,21.7,25.3,"[25.3, 14.7, 25.1]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,26.0,25.2,25.0
2023-05-31 15:20:00,25.8,26.2,18.2,22.975,21.766666666666666,25.3,"[25.2, 14.8, 25.3]",1.0,21.5,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.2,18.7,,1.0,26.2,25.2,25.0
2023-05-31 15:25:00,25.8,26.4,18.2,23.05,21.9,25.5,"[25.3, 14.9, 25.5]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.2,18.7,,1.0,26.4,25.2,25.0
2023-05-31 15:30:00,25.8,26.7,18.2,23.200000000000003,22.03333333333333,25.7,"[25.3, 15.1, 25.7]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.2,18.7,,1.0,26.7,25.2,25.0
2023-05-31 15:35:00,25.8,26.7,18.2,23.200000000000003,21.433333333333334,25.4,"[25.4, 14.6, 24.3]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.2,18.7,,1.0,26.7,25.2,25.0
2023-05-31 15:40:00,25.8,25.9,18.2,22.825,21.066666666666663,25.3,"[25.3, 14.3, 23.6]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,25.5,25.2,25.0
2023-05-31 15:45:00,25.8,25.9,18.2,22.825000000000003,21.366666666666664,25.2,"[25.2, 14.5, 24.4]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.2,18.7,,1.0,25.6,25.2,25.0
2023-05-31 15:50:00,25.8,25.8,18.0,22.725,21.566666666666663,25.2,"[25.2, 14.7, 24.8]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.0,18.7,,1.0,25.6,25.2,25.0
2023-05-31 15:55:00,25.8,25.8,18.2,22.825,21.73333333333333,25.2,"[25.2, 14.9, 25.1]",1.0,21.5,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.2,18.7,,1.0,25.8,25.2,25.0
2023-05-31 16:00:00,25.8,26.3,18.3,23.05,21.9,25.4,"[25.4, 15.0, 25.3]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.3,18.7,,1.0,26.3,25.2,25.0
2023-05-31 16:05:00,25.8,26.3,18.3,23.05,21.933333333333334,25.5,"[25.3, 15.0, 25.5]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.3,18.7,,1.0,26.3,25.2,25.0
2023-05-31 16:10:00,25.8,26.7,18.3,23.225,22.066666666666663,25.7,"[25.5, 15.0, 25.7]",1.0,21.9,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.3,18.7,,1.0,26.7,25.2,25.0
2023-05-31 16:15:00,25.8,26.3,18.6,23.2,21.266666666666666,25.4,"[25.4, 14.4, 24.0]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.6,18.7,,1.0,26.3,25.2,25.0
2023-05-31 16:20:00,25.8,25.9,18.4,22.9,21.133333333333333,25.4,"[25.4, 14.3, 23.7]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.4,18.7,,1.0,25.6,25.2,25.0
2023-05-31 16:25:00,25.8,25.9,18.4,22.875,21.433333333333334,25.3,"[25.3, 14.6, 24.4]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.4,18.7,,1.0,25.6,25.2,25.0
2023-05-31 16:30:00,25.8,25.9,18.4,22.950000000000003,21.53333333333333,25.2,"[25.2, 14.6, 24.8]",1.0,21.6,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.4,18.7,,1.0,25.9,25.2,25.0
2023-05-31 16:35:00,25.8,26.1,18.4,23.025,21.7,25.3,"[25.3, 14.8, 25.0]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.4,18.7,,1.0,26.1,25.2,25.0
2023-05-31 16:40:00,25.8,26.2,18.5,23.075,21.83333333333333,25.4,"[25.4, 14.8, 25.3]",1.0,21.6,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.5,18.7,,1.0,26.2,25.2,25.0
2023-05-31 16:45:00,25.8,26.5,18.5,23.2,21.96666666666667,25.5,"[25.4, 15.0, 25.5]",1.0,21.8,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.5,18.7,,1.0,26.5,25.2,25.0
2023-05-31 16:50:00,25.8,26.8,18.6,23.375,22.066666666666663,25.6,"[25.6, 15.0, 25.6]",1.0,22.0,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.6,18.7,,1.0,26.8,25.2,25.0
2023-05-31 16:55:00,25.8,26.6,18.7,23.425000000000004,21.566666666666663,25.5,"[25.5, 14.7, 24.5]",1.0,22.1,24.8,25.0,1.0,26.3,27.2,25.0,1.0,18.7,18.7,,1.0,26.6,25.2,25.0
2023-05-31 17:00:00,25.8,26.3,18.7,23.1,21.133333333333333,25.4,"[25.4, 14.5, 23.5]",1.0,21.9,24.8,25.0,1.0,26.3,27.2,25.0,1.0,18.7,18.7,,1.0,25.5,25.2,25.0
2023-05-31 17:05:00,25.8,25.9,18.4,22.95,21.4,25.3,"[25.3, 14.6, 24.3]",1.0,21.8,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.4,18.7,,1.0,25.7,25.2,25.0
2023-05-31 17:10:00,25.8,25.9,18.4,22.925,21.633333333333336,25.4,"[25.4, 14.7, 24.8]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.4,18.7,,1.0,25.7,25.2,25.0
2023-05-31 17:15:00,25.8,26.0,18.5,23.025,21.7,25.3,"[25.3, 14.8, 25.0]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,26.0,25.2,25.0
2023-05-31 17:20:00,25.8,26.3,18.5,23.15,21.83333333333333,25.4,"[25.4, 14.9, 25.2]",1.0,21.8,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.5,18.7,,1.0,26.3,25.2,25.0
2023-05-31 17:25:00,25.8,26.5,18.8,23.3,21.9,25.5,"[25.5, 14.8, 25.4]",1.0,21.9,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.8,18.7,,1.0,26.5,25.2,25.0
2023-05-31 17:30:00,25.8,26.7,18.9,23.425,22.066666666666663,25.7,"[25.5, 15.0, 25.7]",1.0,21.9,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.9,18.7,,1.0,26.7,25.2,25.0
2023-05-31 17:35:00,25.8,26.9,19.0,23.575000000000003,22.166666666666668,25.8,"[25.6, 15.1, 25.8]",1.0,22.1,24.8,25.0,1.0,26.3,27.2,25.0,1.0,19.0,18.7,,1.0,26.9,25.2,25.0
2023-05-31 17:40:00,25.8,26.9,18.9,23.550000000000004,21.166666666666668,25.5,"[25.5, 14.4, 23.6]",1.0,22.1,24.8,25.0,1.0,26.3,27.2,25.0,1.0,18.9,18.7,,1.0,26.9,25.2,25.0
2023-05-31 17:45:00,25.8,26.2,18.5,23.1,21.3,25.3,"[25.3, 14.5, 24.1]",1.0,21.8,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,26.2,25.2,25.0
2023-05-31 17:50:00,25.8,25.9,18.5,22.975,21.46666666666667,25.3,"[25.3, 14.6, 24.5]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,25.8,25.2,25.0
2023-05-31 17:55:00,25.8,25.9,18.5,23.0,21.633333333333336,25.4,"[25.4, 14.6, 24.9]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,25.9,25.2,25.0
2023-05-31 18:00:00,25.8,26.0,18.5,23.025,21.8,25.5,"[25.5, 14.8, 25.1]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,26.0,25.2,25.0
2023-05-31 18:05:00,25.8,26.4,18.5,23.200000000000003,21.899999999999995,25.4,"[25.4, 14.9, 25.4]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.5,18.7,,1.0,26.4,25.2,25.0
2023-05-31 18:10:00,25.8,26.4,18.5,23.225,21.933333333333334,25.5,"[25.4, 14.9, 25.5]",1.0,21.9,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.5,18.7,,1.0,26.4,25.2,25.0
2023-05-31 18:15:00,25.8,26.7,18.5,23.35,22.066666666666663,25.7,"[25.4, 15.1, 25.7]",1.0,22.0,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.5,18.7,,1.0,26.7,25.2,25.0
2023-05-31 18:20:00,25.8,26.2,18.7,23.275,21.5,25.5,"[25.5, 14.7, 24.3]",1.0,22.0,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.7,18.7,,1.0,26.2,25.2,25.0
2023-05-31 18:25:00,25.8,26.0,18.6,23.075,21.133333333333333,25.3,"[25.3, 14.4, 23.7]",1.0,22.0,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.6,18.7,,1.0,25.7,25.2,25.0
2023-05-31 18:30:00,25.8,26.0,18.6,23.000000000000004,21.46666666666667,25.3,"[25.3, 14.7, 24.4]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.6,18.7,,1.0,25.7,25.2,25.0
2023-05-31 18:35:00,25.8,25.9,18.6,23.050000000000004,21.6,25.4,"[25.4, 14.6, 24.8]",1.0,21.8,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.6,18.7,,1.0,25.9,25.2,25.0
2023-05-31 18:40:00,25.7,26.1,18.6,23.1,21.73333333333333,25.4,"[25.4, 14.8, 25.0]",1.0,21.8,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.6,18.7,,1.0,26.1,25.2,25.0
2023-05-31 18:45:00,25.8,26.3,18.6,23.175,21.83333333333333,25.4,"[25.4, 14.8, 25.3]",1.0,21.8,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.6,18.7,,1.0,26.3,25.2,25.0
2023-05-31 18:50:00,25.8,26.5,18.7,23.275,21.96666666666667,25.5,"[25.5, 14.9, 25.5]",1.0,21.9,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.7,18.7,,1.0,26.5,25.2,25.0
2023-05-31 18:55:00,25.8,26.7,18.7,23.4,22.03333333333333,25.7,"[25.5, 14.9, 25.7]",1.0,22.0,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.7,18.7,,1.0,26.7,25.2,25.0
2023-05-31 19:00:00,25.8,26.7,18.6,23.35,21.5,25.5,"[25.5, 14.7, 24.3]",1.0,22.0,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.6,18.7,,1.0,26.7,25.2,25.0
2023-05-31 19:05:00,25.8,25.9,18.6,22.950000000000003,21.166666666666668,25.4,"[25.4, 14.4, 23.7]",1.0,21.8,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.6,18.7,,1.0,25.5,25.2,25.0
2023-05-31 19:10:00,25.8,25.8,18.4,22.85,21.4,25.4,"[25.4, 14.5, 24.3]",1.0,21.7,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.4,18.7,,1.0,25.5,25.2,25.0
2023-05-31 19:15:00,25.8,25.9,18.5,22.975,21.53333333333333,25.3,"[25.3, 14.5, 24.8]",1.0,21.7,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.5,18.7,,1.0,25.9,25.2,25.0
2023-05-31 19:20:00,25.7,26.0,18.4,23.0,21.7,25.3,"[25.3, 14.7, 25.1]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.4,18.7,,1.0,26.0,25.2,25.0
2023-05-31 19:25:00,25.8,26.2,18.6,23.125000000000004,21.8,25.4,"[25.4, 14.8, 25.2]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.6,18.7,,1.0,26.2,25.2,25.0
2023-05-31 19:30:00,25.7,26.5,18.7,23.225,21.933333333333334,25.5,"[25.4, 14.9, 25.5]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.7,18.7,,1.0,26.5,25.2,25.0
2023-05-31 19:35:00,25.8,26.7,18.7,23.35,22.0,25.6,"[25.5, 14.9, 25.6]",1.0,21.8,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.7,18.7,,1.0,26.7,25.2,25.0
2023-05-31 19:40:00,25.8,26.9,18.8,23.45,22.1,25.7,"[25.6, 15.0, 25.7]",1.0,21.9,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.8,18.7,,1.0,26.9,25.2,25.0
2023-05-31 19:45:00,25.8,26.1,18.7,23.1,21.166666666666668,25.5,"[25.5, 14.4, 23.6]",1.0,21.9,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.7,18.7,,1.0,25.7,25.2,25.0
2023-05-31 19:50:00,25.8,25.9,18.6,22.975,21.33333333333333,25.4,"[25.4, 14.5, 24.1]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.6,18.7,,1.0,25.7,25.2,25.0
2023-05-31 19:55:00,25.8,25.9,18.6,22.975,21.5,25.3,"[25.3, 14.6, 24.6]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.6,18.7,,1.0,25.7,25.2,25.0
2023-05-31 20:00:00,25.7,25.9,18.5,23.0,21.566666666666663,25.3,"[25.3, 14.6, 24.8]",1.0,21.7,24.8,25.0,1.0,25.9,27.2,25.0,1.0,18.5,18.7,,1.0,25.9,25.2,25.0
2023-05-31 20:05:00,25.7,26.2,18.5,23.075,21.73333333333333,25.3,"[25.3, 14.7, 25.2]",,21.7,,,,25.9,,,,18.5,,,,26.2,,
2023-05-31 20:10:00,25.8,26.3,18.5,23.125,21.83333333333333,25.4,"[25.3, 14.8, 25.4]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.5,18.7,,1.0,26.3,25.2,25.0
2023-05-31 20:15:00,25.7,26.5,18.5,23.225,21.933333333333334,25.5,"[25.5, 14.8, 25.5]",1.0,21.8,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.5,18.7,,1.0,26.5,25.2,25.0
2023-05-31 20:20:00,25.7,26.7,18.6,23.325,22.0,25.6,"[25.5, 14.9, 25.6]",1.0,21.9,24.8,25.0,1.0,26.1,27.2,25.0,1.0,18.6,18.7,,1.0,26.7,25.2,25.0
2023-05-31 20:25:00,25.8,26.8,18.7,23.425,21.9,25.5,"[25.5, 15.0, 25.2]",1.0,22.0,24.8,25.0,1.0,26.2,27.2,25.0,1.0,18.7,18.7,,1.0,26.8,25.2,25.0
2023-05-31 20:30:00,25.7,26.0,18.7,23.05,20.966666666666665,25.4,"[25.4, 14.3, 23.2]",1.0,22.0,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.7,18.7,,1.0,25.5,25.2,25.0
2023-05-31 20:35:00,25.7,25.8,18.5,22.9,21.33333333333333,25.4,"[25.4, 14.4, 24.2]",1.0,21.7,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.5,18.7,,1.0,25.6,25.2,25.0
2023-05-31 20:40:00,25.7,25.8,18.4,22.925,21.566666666666663,25.4,"[25.4, 14.6, 24.7]",1.0,21.7,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.4,18.7,,1.0,25.8,25.2,25.0
2023-05-31 20:45:00,25.8,25.9,18.4,22.950000000000003,21.633333333333336,25.4,"[25.4, 14.6, 24.9]",1.0,21.7,24.8,25.0,1.0,25.8,27.2,25.0,1.0,18.4,18.7,,1.0,25.9,25.2,25.0
2023-05-31 20:50:00,25.7,26.2,18.5,23.1,21.766666666666666,25.4,"[25.4, 14.7, 25.2]",1.0,21.7,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.5,18.7,,1.0,26.2,25.2,25.0
2023-05-31 20:55:00,25.7,26.2,18.6,23.15,21.9,25.5,"[25.5, 14.9, 25.3]",1.0,21.8,24.8,25.0,1.0,26.0,27.2,25.0,1.0,18.6,18.7,,1.0,26.2,25.2,25.0
