time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812914_c,3812914_h,3812914_p,3812914_r,3812914_s
2023-05-30 13:05:00,,0.2599999999999998,34.2,34.2,34.2,24.0,24.0,[24.0],,34.2,3.89,24.5,27.0
2023-05-30 13:10:00,,-0.0400000000000009,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,3.81,23.5,27.0
2023-05-30 13:15:00,,0.0199999999999995,34.0,34.0,34.0,23.4,23.4,[23.4],,34.0,0.58,24.5,27.0
2023-05-30 13:20:00,,0.0199999999999995,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,4.06,25.5,27.0
2023-05-30 13:25:00,,-0.0199999999999995,34.1,34.1,34.1,23.6,23.6,[23.6],,34.1,4.01,23.5,27.0
2023-05-30 13:30:00,,0.0,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.59,24.5,27.0
2023-05-30 13:35:00,,0.04,34.0,34.0,34.0,23.9,23.9,[23.9],,34.0,0.6,25.5,27.0
2023-05-30 13:40:00,,0.0500000000000007,34.0,34.0,34.0,23.8,23.8,[23.8],,34.0,3.92,24.0,27.0
2023-05-30 13:45:00,,0.1300000000000007,34.1,34.1,34.1,23.2,23.2,[23.2],,34.1,0.58,24.0,27.0
2023-05-30 13:50:00,,-0.04,34.0,34.0,34.0,23.7,23.7,[23.7],,34.0,0.6,25.0,27.0
2023-05-30 13:55:00,,-0.0599999999999987,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.98,25.0,27.0
2023-05-30 14:00:00,,-0.0400000000000009,34.2,34.2,34.2,23.4,23.4,[23.4],,34.2,3.86,23.5,27.0
2023-05-30 14:05:00,,0.0099999999999997,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.59,25.0,27.0
2023-05-30 14:10:00,,-0.0499999999999989,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.96,25.5,27.0
2023-05-30 14:15:00,,-0.0099999999999997,34.2,34.2,34.2,23.6,23.6,[23.6],,34.2,3.92,23.5,27.0
2023-05-30 14:20:00,,-0.0599999999999996,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.58,24.5,27.0
2023-05-30 14:25:00,,0.0100000000000006,34.1,34.1,34.1,23.9,23.9,[23.9],,34.1,0.59,25.5,27.0
2023-05-30 14:30:00,,0.0099999999999997,34.3,34.3,34.3,23.8,23.8,[23.8],,34.3,3.88,24.0,27.0
2023-05-30 14:35:00,,0.0099999999999997,34.2,34.2,34.2,23.2,23.2,[23.2],,34.2,0.77,23.5,27.0
2023-05-30 14:40:00,,0.0,34.1,34.1,34.1,23.6,23.6,[23.6],,34.1,0.59,25.0,27.0
2023-05-30 14:45:00,,-0.0099999999999997,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.95,25.0,27.0
2023-05-30 14:50:00,,-0.0499999999999989,34.2,34.2,34.2,23.5,23.5,[23.5],,34.2,3.9,23.5,27.0
2023-05-30 14:55:00,,0.0300000000000002,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.59,24.5,27.0
2023-05-30 15:00:00,,-0.0200000000000013,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.08,26.0,27.0
2023-05-30 15:05:00,,-0.0399999999999991,34.2,34.2,34.2,23.8,23.8,[23.8],,34.2,3.93,24.0,27.0
2023-05-30 15:10:00,,-0.0300000000000002,34.1,34.1,34.1,23.2,23.2,[23.2],,34.1,0.57,24.0,27.0
2023-05-30 15:15:00,,-0.0299999999999993,34.0,34.0,34.0,23.7,23.7,[23.7],,34.0,0.59,25.5,27.0
2023-05-30 15:20:00,,-0.0600000000000005,34.0,34.0,34.0,24.0,24.0,[24.0],,34.0,3.89,24.5,27.0
2023-05-30 15:25:00,,-0.0300000000000011,34.3,34.3,34.3,23.4,23.4,[23.4],,34.3,3.86,23.5,27.0
2023-05-30 15:30:00,,-0.0099999999999997,34.0,34.0,34.0,23.4,23.4,[23.4],,34.0,0.58,24.5,27.0
2023-05-30 15:35:00,,-0.1799999999999997,34.1,34.1,34.1,24.0,24.0,[24.0],,34.1,3.51,26.0,27.0
2023-05-30 15:40:00,,-0.0500000000000007,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,3.9,24.0,27.0
2023-05-30 15:45:00,,-0.0199999999999995,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.59,24.5,27.0
2023-05-30 15:50:00,,-0.0599999999999996,34.1,34.1,34.1,23.9,23.9,[23.9],,34.1,0.58,25.5,27.0
2023-05-30 15:55:00,,0.0,34.3,34.3,34.3,23.9,23.9,[23.9],,34.3,3.89,24.0,27.0
2023-05-30 16:00:00,,0.0300000000000002,34.2,34.2,34.2,23.2,23.2,[23.2],,34.2,0.75,23.5,27.0
2023-05-30 16:05:00,,-0.0099999999999997,34.1,34.1,34.1,23.6,23.6,[23.6],,34.1,0.6,25.0,27.0
2023-05-30 16:10:00,,0.0099999999999997,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.91,25.0,27.0
2023-05-30 16:15:00,,0.0,34.2,34.2,34.2,23.5,23.5,[23.5],,34.2,3.92,23.5,27.0
2023-05-30 16:20:00,,-0.0199999999999995,34.1,34.1,34.1,23.4,23.4,[23.4],,34.1,0.61,24.5,27.0
2023-05-30 16:25:00,,-0.1400000000000005,34.1,34.1,34.1,24.0,24.0,[24.0],,34.1,3.86,25.5,27.0
2023-05-30 16:30:00,,-0.0300000000000011,34.3,34.3,34.3,23.7,23.7,[23.7],,34.3,3.96,23.5,27.0
2023-05-30 16:35:00,,0.0,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.59,24.5,27.0
2023-05-30 16:40:00,,-0.0499999999999998,34.1,34.1,34.1,23.9,23.9,[23.9],,34.1,0.6,25.5,27.0
