time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3791349_c,3791349_h,3791349_p,3791349_r,3791349_s,3811339_c,3811339_h,3811339_r,3811339_s,601808_c,601808_h,601808_p,601808_r,601808_s,601809_c,601809_h,601809_p,601809_r,601809_s
2023-05-30 09:00:00,,,,,,,,,,,3.39,,,,,,,,,3.4,,,,,3.35,,
2023-05-30 09:05:00,,15.0,37.6,29.0,35.45,29.1,29.1,[29.1],1.0,37.6,3.42,28.0,21.0,1.0,37.6,27.0,22.0,1.0,37.6,3.4,28.0,25.0,,29.0,3.37,,
2023-05-30 09:10:00,,15.0,37.6,29.1,35.475,29.1,29.1,[29.1],1.0,37.6,3.37,28.0,21.0,1.0,37.6,27.0,22.0,1.0,37.6,3.37,27.0,25.0,,29.1,3.3,,
2023-05-30 09:15:00,,15.0,37.7,29.1,35.550000000000004,29.1,29.1,[29.1],1.0,37.7,3.36,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.4,28.0,25.0,,29.1,3.32,,
2023-05-30 09:20:00,,15.0,37.7,29.1,35.550000000000004,29.1,29.1,[29.1],1.0,37.7,3.35,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.4,27.0,25.0,,29.1,3.36,,
2023-05-30 09:25:00,,15.0,37.6,29.0,35.45,29.1,29.1,[29.1],1.0,37.6,3.42,28.0,21.0,1.0,37.6,27.0,22.0,1.0,37.6,3.4,27.0,25.0,,29.0,3.33,,
2023-05-30 09:30:00,,15.0,37.7,29.0,35.525000000000006,29.1,29.1,[29.1],1.0,37.7,3.4,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.43,27.0,25.0,,29.0,3.36,,
2023-05-30 09:35:00,,15.0,37.7,29.0,35.525000000000006,29.1,29.1,[29.1],1.0,37.7,3.42,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.42,28.0,25.0,,29.0,3.36,,
2023-05-30 09:40:00,,15.0,37.7,29.2,35.575,29.1,29.1,[29.1],1.0,37.7,3.4,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.4,27.0,25.0,,29.2,3.33,,
2023-05-30 09:45:00,,15.0,37.7,29.2,35.575,29.1,29.1,[29.1],1.0,37.7,3.35,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.41,28.0,25.0,,29.2,3.34,,
2023-05-30 09:50:00,,15.0,37.7,29.2,35.575,29.1,29.1,[29.1],1.0,37.7,3.38,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.44,28.0,25.0,,29.2,3.37,,
2023-05-30 09:55:00,,15.0,37.7,29.2,35.575,29.1,29.1,[29.1],1.0,37.7,3.36,28.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.37,28.0,25.0,,29.2,3.36,,
2023-05-30 10:00:00,,15.0,37.7,29.0,35.525000000000006,,,,1.0,37.7,3.35,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.4,28.0,25.0,,29.0,3.37,,
2023-05-30 10:05:00,,15.0,37.7,29.0,35.525000000000006,29.2,29.2,[29.2],1.0,37.7,3.39,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.46,27.0,25.0,,29.0,3.35,,
2023-05-30 10:10:00,,15.0,37.8,29.1,35.625,29.2,29.2,[29.2],1.0,37.8,3.33,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.38,27.0,25.0,,29.1,3.31,,
2023-05-30 10:15:00,,15.0,37.8,29.1,35.625,29.2,29.2,[29.2],1.0,37.8,3.4,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.39,28.0,25.0,,29.1,3.32,,
2023-05-30 10:20:00,,15.0,37.8,29.2,35.65,29.3,29.3,[29.3],1.0,37.8,3.38,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.46,28.0,25.0,,29.2,3.35,,
2023-05-30 10:25:00,,15.0,37.8,29.2,35.65,29.3,29.3,[29.3],1.0,37.8,3.4,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.44,29.0,25.0,,29.2,3.38,,
2023-05-30 10:30:00,,15.0,37.8,29.2,35.65,29.3,29.3,[29.3],1.0,37.8,3.4,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.44,27.0,25.0,,29.2,3.34,,
2023-05-30 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30 10:40:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.4,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.44,28.0,25.0,,29.3,3.43,,
2023-05-30 10:45:00,,15.0,37.8,29.3,35.675,29.2,29.2,[29.2],1.0,37.8,3.42,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.51,28.0,25.0,,29.3,3.44,,
2023-05-30 10:50:00,,15.0,37.8,29.3,35.675,29.2,29.2,[29.2],1.0,37.8,3.41,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.5,27.0,25.0,,29.3,3.43,,
2023-05-30 10:55:00,,15.0,37.8,29.2,35.65,29.2,29.2,[29.2],1.0,37.8,3.48,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.53,28.0,25.0,,29.2,3.44,,
2023-05-30 11:00:00,,15.0,37.9,29.2,35.724999999999994,29.2,29.2,[29.2],1.0,37.9,3.5,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.56,28.0,25.0,,29.2,3.45,,
2023-05-30 11:05:00,,15.0,37.9,29.3,35.75,29.2,29.2,[29.2],1.0,37.9,3.48,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.58,27.0,25.0,,29.3,3.5,,
2023-05-30 11:10:00,,15.0,37.9,29.3,35.75,29.2,29.2,[29.2],1.0,37.9,3.43,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.52,28.0,25.0,,29.3,3.43,,
2023-05-30 11:15:00,,15.0,37.9,29.3,35.75,29.2,29.2,[29.2],1.0,37.9,3.51,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.57,27.0,25.0,,29.3,3.47,,
2023-05-30 11:20:00,,15.0,37.9,29.2,35.724999999999994,29.2,29.2,[29.2],1.0,37.9,3.54,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.55,27.0,25.0,,29.2,3.5,,
2023-05-30 11:25:00,,15.0,37.9,29.2,35.724999999999994,29.2,29.2,[29.2],1.0,37.9,3.47,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.54,28.0,25.0,,29.2,3.45,,
2023-05-30 11:30:00,,15.0,37.9,29.2,35.724999999999994,29.2,29.2,[29.2],1.0,37.9,3.44,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.54,27.0,25.0,,29.2,3.46,,
2023-05-30 11:35:00,,15.0,37.9,29.1,35.7,29.2,29.2,[29.2],1.0,37.9,3.54,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.6,27.0,25.0,,29.1,3.44,,
2023-05-30 11:40:00,,15.0,37.9,29.3,35.75,29.2,29.2,[29.2],1.0,37.9,3.45,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.54,28.0,25.0,,29.3,3.45,,
2023-05-30 11:45:00,,15.0,37.9,29.3,35.75,29.2,29.2,[29.2],1.0,37.9,3.53,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.67,28.0,25.0,,29.3,3.57,,
2023-05-30 11:50:00,,15.0,37.8,29.3,35.675,29.2,29.2,[29.2],1.0,37.8,3.57,28.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.67,27.0,25.0,,29.3,3.61,,
2023-05-30 11:55:00,,15.0,37.8,29.3,35.675,29.2,29.2,[29.2],1.0,37.8,3.49,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.59,29.0,25.0,,29.3,3.52,,
2023-05-30 12:00:00,,15.0,37.8,29.2,35.65,29.2,29.2,[29.2],1.0,37.8,3.47,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.56,27.0,25.0,,29.2,3.49,,
2023-05-30 12:05:00,,15.0,37.8,29.2,35.65,29.2,29.2,[29.2],1.0,37.8,3.45,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.6,28.0,25.0,,29.2,3.48,,
2023-05-30 12:10:00,,15.0,37.8,29.3,35.675,29.2,29.2,[29.2],1.0,37.8,3.47,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.58,27.0,25.0,,29.3,3.52,,
2023-05-30 12:15:00,,15.0,37.8,29.4,35.7,29.2,29.2,[29.2],1.0,37.8,3.43,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.52,28.0,25.0,,29.4,3.42,,
2023-05-30 12:20:00,,15.0,37.7,29.4,35.625,29.2,29.2,[29.2],1.0,37.7,3.54,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.59,28.0,25.0,,29.4,3.49,,
2023-05-30 12:25:00,,15.0,37.7,29.4,35.625,29.2,29.2,[29.2],1.0,37.7,3.61,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.64,27.0,25.0,,29.4,3.52,,
2023-05-30 12:30:00,,15.0,37.7,29.4,35.625,29.2,29.2,[29.2],1.0,37.7,3.53,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.6,29.0,25.0,,29.4,3.55,,
2023-05-30 12:35:00,,15.0,37.7,29.3,35.6,29.2,29.2,[29.2],1.0,37.7,3.57,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.66,28.0,25.0,,29.3,3.56,,
2023-05-30 12:40:00,,15.0,37.7,29.3,35.6,29.2,29.2,[29.2],1.0,37.7,3.51,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.63,28.0,25.0,,29.3,3.51,,
2023-05-30 12:45:00,,15.0,37.7,29.4,35.625,29.2,29.2,[29.2],1.0,37.7,3.5,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.62,28.0,25.0,,29.4,3.53,,
2023-05-30 12:50:00,,15.0,37.7,29.4,35.625,29.2,29.2,[29.2],1.0,37.7,3.56,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.64,29.0,25.0,,29.4,3.52,,
2023-05-30 12:55:00,,15.0,37.8,29.4,35.7,29.2,29.2,[29.2],1.0,37.8,3.58,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.68,28.0,25.0,,29.4,3.51,,
2023-05-30 13:00:00,,15.0,37.8,29.5,35.724999999999994,,,,1.0,37.8,3.54,29.0,21.0,1.0,37.8,28.0,22.0,1.0,37.8,3.59,28.0,25.0,,29.5,3.49,,
2023-05-30 13:05:00,,15.0,37.8,29.5,35.724999999999994,29.2,29.2,[29.2],1.0,37.8,3.63,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.7,28.0,25.0,,29.5,3.6,,
2023-05-30 13:10:00,,15.0,37.8,29.5,35.724999999999994,29.2,29.2,[29.2],1.0,37.8,3.62,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.79,28.0,25.0,,29.5,3.62,,
2023-05-30 13:15:00,,15.0,37.8,29.6,35.75,29.2,29.2,[29.2],1.0,37.8,3.59,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.71,28.0,25.0,,29.6,3.63,,
2023-05-30 13:20:00,,15.0,37.8,29.4,35.7,29.2,29.2,[29.2],1.0,37.8,3.64,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.72,27.0,25.0,,29.4,3.64,,
2023-05-30 13:25:00,,15.0,37.8,29.4,35.7,29.2,29.2,[29.2],1.0,37.8,3.66,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.77,28.0,25.0,,29.4,3.66,,
2023-05-30 13:30:00,,15.0,37.7,29.4,35.625,29.3,29.3,[29.3],1.0,37.7,3.66,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.75,28.0,25.0,,29.4,3.67,,
2023-05-30 13:35:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.66,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.77,28.0,25.0,,29.3,3.67,,
2023-05-30 13:40:00,,15.0,37.7,29.4,35.625,29.3,29.3,[29.3],1.0,37.7,3.65,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.75,28.0,25.0,,29.4,3.62,,
2023-05-30 13:45:00,,15.0,37.8,29.5,35.724999999999994,29.3,29.3,[29.3],1.0,37.8,3.64,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.73,29.0,25.0,,29.5,3.63,,
2023-05-30 13:50:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.56,29.0,21.0,1.0,37.7,28.0,22.0,1.0,37.7,3.69,28.0,25.0,,29.5,3.59,,
2023-05-30 13:55:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.66,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.76,28.0,25.0,,29.5,3.66,,
2023-05-30 14:00:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.65,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.74,28.0,25.0,,29.5,3.65,,
2023-05-30 14:05:00,,15.0,37.7,29.6,35.675000000000004,29.3,29.3,[29.3],1.0,37.7,3.63,29.0,21.0,1.0,37.7,28.0,22.0,1.0,37.7,3.7,29.0,25.0,,29.6,3.6,,
2023-05-30 14:10:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.63,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.7,28.0,25.0,,29.5,3.65,,
2023-05-30 14:15:00,,15.0,37.8,29.5,35.724999999999994,29.3,29.3,[29.3],1.0,37.8,3.63,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.77,28.0,25.0,,29.5,3.65,,
2023-05-30 14:20:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.66,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.74,28.0,25.0,,29.4,3.63,,
2023-05-30 14:25:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.58,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.74,28.0,25.0,,29.4,3.61,,
2023-05-30 14:30:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.61,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.75,28.0,25.0,,29.4,3.58,,
2023-05-30 14:35:00,,15.0,37.7,29.4,35.625,29.3,29.3,[29.3],1.0,37.7,3.57,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.75,28.0,25.0,,29.4,3.64,,
2023-05-30 14:40:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.54,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.67,28.0,25.0,,29.5,3.59,,
2023-05-30 14:45:00,,15.0,,,,29.3,29.3,[29.3],1.0,,3.65,29.0,21.0,1.0,,27.0,22.0,1.0,,3.77,28.0,25.0,,,3.63,,
2023-05-30 14:50:00,,15.0,37.8,29.6,35.75,29.3,29.3,[29.3],1.0,37.8,3.66,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.75,28.0,25.0,,29.6,3.63,,
2023-05-30 14:55:00,,15.0,37.8,29.5,35.724999999999994,29.3,29.3,[29.3],1.0,37.8,3.66,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.8,28.0,25.0,,29.5,3.67,,
2023-05-30 15:00:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.59,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.73,28.0,25.0,,29.5,3.66,,
2023-05-30 15:05:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.64,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.77,29.0,25.0,,29.5,3.63,,
2023-05-30 15:10:00,,15.0,37.8,29.6,35.75,29.3,29.3,[29.3],1.0,37.8,3.63,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.75,29.0,25.0,,29.6,3.65,,
2023-05-30 15:15:00,,15.0,37.8,29.6,35.75,29.3,29.3,[29.3],1.0,37.8,3.62,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.72,28.0,25.0,,29.6,3.62,,
2023-05-30 15:20:00,,15.0,37.8,29.6,35.75,29.3,29.3,[29.3],1.0,37.8,3.54,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.68,28.0,25.0,,29.6,3.57,,
2023-05-30 15:25:00,,15.0,37.8,29.7,35.775,29.4,29.4,[29.4],1.0,37.8,3.61,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.72,28.0,25.0,,29.7,3.6,,
2023-05-30 15:30:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.56,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.69,28.0,25.0,,29.6,3.56,,
2023-05-30 15:35:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.61,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.71,27.0,25.0,,29.6,3.59,,
2023-05-30 15:40:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.57,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.69,28.0,25.0,,29.6,3.57,,
2023-05-30 15:45:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.54,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.67,28.0,25.0,,29.6,3.53,,
2023-05-30 15:50:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.45,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.51,27.0,25.0,,29.6,3.44,,
2023-05-30 15:55:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.43,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.5,28.0,25.0,,29.6,3.44,,
2023-05-30 16:00:00,,15.0,37.8,29.6,35.75,29.3,29.3,[29.3],1.0,37.8,3.44,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.5,28.0,25.0,,29.6,3.44,,
2023-05-30 16:05:00,,15.0,37.8,29.6,35.75,29.4,29.4,[29.4],1.0,37.8,3.41,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.45,28.0,25.0,,29.6,3.39,,
2023-05-30 16:10:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.38,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.42,27.0,25.0,,29.5,3.36,,
2023-05-30 16:15:00,,15.0,37.7,29.6,35.675000000000004,29.3,29.3,[29.3],1.0,37.7,3.39,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.46,28.0,25.0,,29.6,3.4,,
2023-05-30 16:20:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.39,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.47,28.0,25.0,,29.5,3.42,,
2023-05-30 16:25:00,,15.0,37.7,29.5,35.650000000000006,29.4,29.4,[29.4],1.0,37.7,3.47,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.5,28.0,25.0,,29.5,3.45,,
2023-05-30 16:30:00,,15.0,37.7,29.5,35.650000000000006,29.4,29.4,[29.4],1.0,37.7,3.47,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.53,28.0,25.0,,29.5,3.48,,
2023-05-30 16:35:00,,15.0,37.7,29.3,35.6,29.4,29.4,[29.4],1.0,37.7,3.48,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.58,28.0,25.0,,29.3,3.49,,
2023-05-30 16:40:00,,15.0,37.7,29.3,35.6,29.4,29.4,[29.4],1.0,37.7,3.49,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.55,28.0,25.0,,29.3,3.5,,
2023-05-30 16:45:00,,15.0,37.7,29.3,35.6,29.3,29.3,[29.3],1.0,37.7,3.52,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.59,28.0,25.0,,29.3,3.51,,
2023-05-30 16:50:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.55,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.6,28.0,25.0,,29.3,3.54,,
2023-05-30 16:55:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.5,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.53,28.0,25.0,,29.4,3.49,,
2023-05-30 17:00:00,,15.0,37.8,29.4,35.7,,,,1.0,37.8,3.56,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.61,28.0,25.0,,29.4,3.51,,
2023-05-30 17:05:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.48,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.47,28.0,25.0,,29.4,3.46,,
2023-05-30 17:10:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.47,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.51,28.0,25.0,,29.4,3.41,,
2023-05-30 17:15:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.52,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.55,28.0,25.0,,29.3,3.42,,
2023-05-30 17:20:00,,15.0,37.7,29.4,35.625,29.3,29.3,[29.3],1.0,37.7,3.42,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.44,28.0,25.0,,29.4,3.4,,
2023-05-30 17:25:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.43,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.44,27.0,25.0,,29.4,3.39,,
2023-05-30 17:30:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.46,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.45,28.0,25.0,,29.4,3.4,,
2023-05-30 17:35:00,,15.0,37.7,29.4,35.625,29.3,29.3,[29.3],1.0,37.7,3.43,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.45,28.0,25.0,,29.4,3.41,,
2023-05-30 17:40:00,,15.0,37.8,29.6,35.75,29.3,29.3,[29.3],1.0,37.8,3.44,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.44,28.0,25.0,,29.6,3.4,,
2023-05-30 17:45:00,,15.0,37.7,29.6,35.675000000000004,29.3,29.3,[29.3],1.0,37.7,3.44,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.41,28.0,25.0,,29.6,3.36,,
2023-05-30 17:50:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.41,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.43,28.0,25.0,,29.5,3.4,,
2023-05-30 17:55:00,,15.0,37.7,29.4,35.625,29.3,29.3,[29.3],1.0,37.7,3.43,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.45,29.0,25.0,,29.4,3.42,,
2023-05-30 18:00:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.43,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.43,28.0,25.0,,29.5,3.42,,
2023-05-30 18:05:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.47,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.45,27.0,25.0,,29.5,3.42,,
2023-05-30 18:10:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.42,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.46,28.0,25.0,,29.5,3.42,,
2023-05-30 18:15:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.46,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.49,28.0,25.0,,29.5,3.4,,
2023-05-30 18:20:00,,15.0,37.7,29.5,35.650000000000006,29.2,29.2,[29.2],1.0,37.7,3.44,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.43,28.0,25.0,,29.5,3.45,,
2023-05-30 18:25:00,,15.0,37.7,29.6,35.675000000000004,29.3,29.3,[29.3],1.0,37.7,3.46,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.52,28.0,25.0,,29.6,3.45,,
2023-05-30 18:30:00,,15.0,37.7,29.6,35.675000000000004,29.3,29.3,[29.3],1.0,37.7,3.53,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.58,28.0,25.0,,29.6,3.53,,
2023-05-30 18:35:00,,15.0,37.7,29.5,35.650000000000006,29.3,29.3,[29.3],1.0,37.7,3.49,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.54,28.0,25.0,,29.5,3.53,,
2023-05-30 18:40:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.52,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.6,28.0,25.0,,29.4,3.51,,
2023-05-30 18:45:00,,15.0,37.9,29.4,35.775,29.3,29.3,[29.3],1.0,37.9,3.55,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.59,28.0,25.0,,29.4,3.5,,
2023-05-30 18:50:00,,15.0,37.9,29.4,35.775,29.3,29.3,[29.3],1.0,37.9,3.5,29.0,21.0,1.0,37.9,27.0,22.0,1.0,37.9,3.6,27.0,25.0,,29.4,3.51,,
2023-05-30 18:55:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.51,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.58,28.0,25.0,,29.4,3.54,,
2023-05-30 19:00:00,,15.0,37.8,29.5,35.724999999999994,29.3,29.3,[29.3],1.0,37.8,3.45,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.45,28.0,25.0,,29.5,3.43,,
2023-05-30 19:05:00,,15.0,37.8,29.4,35.7,29.3,29.3,[29.3],1.0,37.8,3.44,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.45,28.0,25.0,,29.4,3.45,,
2023-05-30 19:10:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.47,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.53,28.0,25.0,,29.3,3.46,,
2023-05-30 19:15:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.48,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.52,27.0,25.0,,29.3,3.45,,
2023-05-30 19:20:00,,15.0,37.7,29.3,35.6,29.3,29.3,[29.3],1.0,37.7,3.46,29.0,21.0,1.0,37.7,27.0,22.0,1.0,37.7,3.5,28.0,25.0,,29.3,3.43,,
2023-05-30 19:25:00,,15.0,37.8,29.3,35.675,29.3,29.3,[29.3],1.0,37.8,3.46,29.0,21.0,1.0,37.8,27.0,22.0,1.0,37.8,3.46,27.0,25.0,,29.3,3.4,,
