time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3805566_c,3805566_h,3805566_r,3805566_s,3805567_c,3805567_h,3805567_r,3805567_s,3805568_c,3805568_h,3805568_r,3805568_s
2023-05-30 09:05:00,,20.25,32.9,29.5,31.766666666666666,27.9,27.9,[27.9],1.0,29.5,28.2,25.0,1.0,32.9,28.0,25.0,1.0,32.9,28.0,26.0
2023-05-30 09:10:00,,20.19,32.9,29.6,31.8,28.0,28.0,[28.0],1.0,29.6,27.5,25.0,1.0,32.9,28.0,25.0,1.0,32.9,27.0,26.0
2023-05-30 09:15:00,,20.25,32.8,29.6,31.73333333333333,28.0,28.0,[28.0],1.0,29.6,27.3,25.0,1.0,32.8,27.0,25.0,1.0,32.8,27.0,26.0
2023-05-30 09:20:00,,20.28,32.8,29.4,31.666666666666668,27.9,27.9,[27.9],1.0,29.4,28.1,25.0,1.0,32.8,28.0,25.0,1.0,32.8,28.0,26.0
2023-05-30 09:25:00,,20.31,32.8,29.5,31.7,28.1,28.1,[28.1],1.0,29.5,27.9,25.0,1.0,32.8,28.0,25.0,1.0,32.8,27.0,26.0
2023-05-30 09:30:00,,20.22,32.9,29.7,31.83333333333333,28.2,28.2,[28.2],1.0,29.7,27.5,25.0,1.0,32.9,28.0,25.0,1.0,32.9,27.0,26.0
2023-05-30 09:35:00,,20.28,32.9,29.5,31.766666666666666,28.1,28.1,[28.1],1.0,29.5,28.1,25.0,1.0,32.9,28.0,25.0,1.0,32.9,28.0,26.0
2023-05-30 09:40:00,,20.22,32.9,29.5,31.766666666666666,28.2,28.2,[28.2],1.0,29.5,27.8,25.0,1.0,32.9,28.0,25.0,1.0,32.9,28.0,26.0
2023-05-30 09:45:00,,20.19,32.9,29.6,31.8,28.2,28.2,[28.2],1.0,29.6,27.4,25.0,1.0,32.9,28.0,25.0,1.0,32.9,27.0,26.0
2023-05-30 09:50:00,,20.25,32.8,29.5,31.7,28.2,28.2,[28.2],1.0,29.5,27.4,25.0,1.0,32.8,28.0,25.0,1.0,32.8,27.0,26.0
2023-05-30 09:55:00,,20.31,32.8,29.6,31.73333333333333,28.1,28.1,[28.1],1.0,29.6,28.3,25.0,1.0,32.8,28.0,25.0,1.0,32.8,28.0,26.0
2023-05-30 10:00:00,,20.25,32.9,29.6,31.8,28.3,28.3,[28.3],1.0,29.6,27.8,25.0,1.0,32.9,28.0,25.0,1.0,32.9,27.0,26.0
2023-05-30 10:05:00,,20.25,32.9,29.8,31.866666666666664,28.4,28.4,[28.4],1.0,29.8,27.5,25.0,1.0,32.9,28.0,25.0,1.0,32.9,27.0,26.0
2023-05-30 10:10:00,,20.19,32.9,29.6,31.8,28.3,28.3,[28.3],1.0,29.6,28.2,27.0,1.0,32.9,29.0,27.0,1.0,32.9,28.0,28.0
2023-05-30 10:15:00,,20.37,33.0,30.2,32.06666666666667,28.6,28.6,[28.6],1.0,30.2,28.8,27.0,1.0,33.0,29.0,27.0,1.0,33.0,29.0,28.0
2023-05-30 10:20:00,,20.34,33.0,30.2,32.06666666666667,28.7,28.7,[28.7],1.0,30.2,29.0,27.0,1.0,33.0,29.0,27.0,1.0,33.0,29.0,28.0
2023-05-30 10:25:00,,20.43,33.5,30.7,32.56666666666667,28.8,28.8,[28.8],1.0,30.7,29.3,27.0,1.0,33.5,29.0,27.0,1.0,33.5,29.0,28.0
2023-05-30 10:30:00,,20.37,33.5,30.7,32.56666666666667,29.0,29.0,[29.0],1.0,30.7,28.9,26.0,1.0,33.5,29.0,27.0,1.0,33.5,29.0,28.0
2023-05-30 10:35:00,,,,,,,,,,,,,,,,,,,,
2023-05-30 10:40:00,,20.49,33.6,30.7,32.63333333333333,29.1,29.1,[29.1],1.0,30.7,28.2,26.0,1.0,33.6,28.0,26.0,1.0,33.6,28.0,26.0
2023-05-30 10:45:00,,20.16,33.5,29.8,32.266666666666666,29.1,29.1,[29.1],1.0,29.8,28.0,26.0,1.0,33.5,29.0,26.0,1.0,33.5,27.0,26.0
2023-05-30 10:50:00,,20.31,33.5,29.7,32.233333333333334,29.0,29.0,[29.0],1.0,29.7,27.9,26.0,1.0,33.5,28.0,26.0,1.0,33.5,27.0,26.0
2023-05-30 10:55:00,,20.34,33.3,29.7,32.1,28.9,28.9,[28.9],1.0,29.7,27.7,26.0,1.0,33.3,28.0,26.0,1.0,33.3,28.0,26.0
2023-05-30 11:00:00,,20.16,33.2,29.6,32.0,28.9,28.9,[28.9],1.0,29.6,27.8,26.0,1.0,33.2,28.0,26.0,1.0,33.2,27.0,26.0
2023-05-30 11:05:00,,20.22,33.1,29.7,31.96666666666667,28.9,28.9,[28.9],1.0,29.7,27.7,26.0,1.0,33.1,28.0,26.0,1.0,33.1,27.0,26.0
2023-05-30 11:10:00,,20.19,33.0,29.6,31.866666666666664,28.8,28.8,[28.8],1.0,29.6,27.6,26.0,1.0,33.0,28.0,26.0,1.0,33.0,27.0,26.0
2023-05-30 11:15:00,,20.19,33.0,29.5,31.83333333333333,28.9,28.9,[28.9],1.0,29.5,27.7,26.0,1.0,33.0,28.0,26.0,1.0,33.0,27.0,26.0
2023-05-30 11:20:00,,20.28,33.0,29.5,31.83333333333333,28.8,28.8,[28.8],1.0,29.5,27.7,26.0,1.0,33.0,28.0,26.0,1.0,33.0,28.0,26.0
2023-05-30 11:25:00,,20.22,32.9,29.4,31.73333333333333,28.9,28.9,[28.9],1.0,29.4,28.0,26.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,26.0
2023-05-30 11:30:00,,20.19,32.9,29.4,31.73333333333333,29.0,29.0,[29.0],1.0,29.4,28.0,26.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,26.0
2023-05-30 11:35:00,,20.25,32.9,29.8,31.866666666666664,29.0,29.0,[29.0],1.0,29.8,27.9,26.0,1.0,32.9,28.0,26.0,1.0,32.9,27.0,26.0
2023-05-30 11:40:00,,20.28,32.9,29.6,31.8,29.0,29.0,[29.0],1.0,29.6,27.8,26.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,26.0
2023-05-30 11:45:00,,20.22,32.9,29.6,31.8,29.1,29.1,[29.1],1.0,29.6,27.8,26.0,1.0,32.9,28.0,26.0,1.0,32.9,27.0,26.0
2023-05-30 11:50:00,,20.31,32.9,29.5,31.766666666666666,29.1,29.1,[29.1],1.0,29.5,27.7,26.0,1.0,32.9,28.0,26.0,1.0,32.9,27.0,26.0
2023-05-30 11:55:00,,20.13,32.9,29.5,31.766666666666666,29.0,29.0,[29.0],1.0,29.5,27.8,26.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,26.0
2023-05-30 12:00:00,,20.16,32.8,29.6,31.73333333333333,29.0,29.0,[29.0],1.0,29.6,27.8,26.0,1.0,32.8,28.0,26.0,1.0,32.8,28.0,26.0
2023-05-30 12:05:00,,20.25,32.8,29.6,31.73333333333333,29.0,29.0,[29.0],1.0,29.6,27.8,26.0,1.0,32.8,28.0,26.0,1.0,32.8,28.0,26.0
2023-05-30 12:10:00,,20.25,32.8,29.5,31.7,29.1,29.1,[29.1],1.0,29.5,27.8,26.0,1.0,32.8,28.0,26.0,1.0,32.8,28.0,26.0
2023-05-30 12:15:00,,20.31,32.8,29.6,31.73333333333333,29.1,29.1,[29.1],1.0,29.6,27.8,26.0,1.0,32.8,28.0,26.0,1.0,32.8,28.0,26.0
2023-05-30 12:20:00,,20.13,32.9,29.6,31.8,29.2,29.2,[29.2],1.0,29.6,27.9,26.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,26.0
2023-05-30 12:25:00,,20.16,32.9,29.6,31.8,29.2,29.2,[29.2],1.0,29.6,27.8,26.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,26.0
2023-05-30 12:30:00,,20.19,32.9,29.8,31.866666666666664,29.3,29.3,[29.3],1.0,29.8,27.8,26.0,1.0,32.9,28.0,26.0,1.0,32.9,27.0,26.0
2023-05-30 12:35:00,,20.22,32.9,29.7,31.83333333333333,29.4,29.4,[29.4],1.0,29.7,28.1,27.0,1.0,32.9,28.0,26.0,1.0,32.9,28.0,27.0
2023-05-30 12:40:00,,20.22,33.0,29.7,31.9,29.4,29.4,[29.4],1.0,29.7,28.8,27.0,1.0,33.0,29.0,27.0,1.0,33.0,29.0,27.0
2023-05-30 12:45:00,,20.34,33.3,30.0,32.2,29.7,29.7,[29.7],1.0,30.0,28.8,27.0,1.0,33.3,29.0,27.0,1.0,33.3,29.0,27.0
2023-05-30 12:50:00,,20.31,33.4,30.4,32.4,29.8,29.8,[29.8],1.0,30.4,28.8,27.0,1.0,33.4,29.0,27.0,1.0,33.4,29.0,27.0
2023-05-30 12:55:00,,20.34,33.6,30.5,32.56666666666666,30.0,30.0,[30.0],1.0,30.5,28.8,27.0,1.0,33.6,29.0,27.0,1.0,33.6,29.0,27.0
2023-05-30 13:00:00,,20.22,33.6,30.5,32.56666666666666,30.0,30.0,[30.0],1.0,30.5,28.6,27.0,1.0,33.6,29.0,27.0,1.0,33.6,29.0,27.0
2023-05-30 13:05:00,,20.34,33.6,30.5,32.56666666666666,30.1,30.1,[30.1],1.0,30.5,29.1,27.0,1.0,33.6,31.0,28.0,1.0,33.6,29.0,28.0
2023-05-30 13:10:00,,20.34,33.8,30.5,32.7,30.3,30.3,[30.3],1.0,30.5,29.3,26.0,1.0,33.8,30.0,26.0,1.0,33.8,29.0,26.0
2023-05-30 13:15:00,,20.43,33.8,30.7,32.766666666666666,30.4,30.4,[30.4],1.0,30.7,29.0,25.0,1.0,33.8,30.0,25.0,1.0,33.8,29.0,25.0
2023-05-30 13:20:00,,20.34,34.0,30.5,32.833333333333336,30.3,30.3,[30.3],1.0,30.5,28.9,24.0,1.0,34.0,30.0,24.0,1.0,34.0,29.0,24.0
2023-05-30 13:25:00,,20.34,33.9,30.4,32.73333333333333,30.4,30.4,[30.4],1.0,30.4,28.8,23.0,1.0,33.9,29.0,23.0,1.0,33.9,28.0,23.0
2023-05-30 13:30:00,,20.34,33.9,30.4,32.73333333333333,30.4,30.4,[30.4],1.0,30.4,28.7,22.0,1.0,33.9,29.0,22.0,1.0,33.9,28.0,23.0
2023-05-30 13:35:00,,20.31,33.9,30.4,32.73333333333333,30.4,30.4,[30.4],1.0,30.4,28.8,22.0,1.0,33.9,29.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 13:40:00,,20.22,33.9,30.4,32.73333333333333,30.4,30.4,[30.4],1.0,30.4,28.8,22.0,1.0,33.9,29.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 13:45:00,,20.22,33.9,30.4,32.73333333333333,30.4,30.4,[30.4],1.0,30.4,28.8,22.0,1.0,33.9,29.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 13:50:00,,20.22,33.9,30.4,32.73333333333333,30.5,30.5,[30.5],1.0,30.4,28.9,22.0,1.0,33.9,29.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 13:55:00,,20.16,33.9,30.4,32.73333333333333,30.6,30.6,[30.6],1.0,30.4,28.7,22.0,1.0,33.9,29.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 14:00:00,,20.31,33.8,30.4,32.666666666666664,30.6,30.6,[30.6],1.0,30.4,28.7,22.0,1.0,33.8,29.0,22.0,1.0,33.8,29.0,23.0
2023-05-30 14:05:00,,20.22,33.9,30.4,32.73333333333333,30.6,30.6,[30.6],1.0,30.4,28.8,22.0,1.0,33.9,29.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 14:10:00,,20.34,33.9,30.4,32.73333333333333,30.7,30.7,[30.7],1.0,30.4,28.8,22.0,1.0,33.9,30.0,22.0,1.0,33.9,29.0,23.0
2023-05-30 14:15:00,,20.31,33.9,30.3,32.7,30.7,30.7,[30.7],1.0,30.3,29.0,21.0,1.0,33.9,29.0,21.0,1.0,33.9,29.0,22.0
2023-05-30 14:20:00,,20.28,33.9,30.4,32.73333333333333,30.7,30.7,[30.7],1.0,30.4,29.0,21.0,1.0,33.9,30.0,21.0,1.0,33.9,29.0,21.0
2023-05-30 14:25:00,,20.37,34.0,30.4,32.800000000000004,30.7,30.7,[30.7],1.0,30.4,28.9,21.0,1.0,34.0,30.0,21.0,1.0,34.0,29.0,21.0
2023-05-30 14:30:00,,20.34,34.0,30.5,32.833333333333336,30.7,30.7,[30.7],1.0,30.5,29.0,21.0,1.0,34.0,29.0,21.0,1.0,34.0,29.0,21.0
2023-05-30 14:35:00,,20.34,34.0,30.5,32.833333333333336,30.8,30.8,[30.8],1.0,30.5,28.9,21.0,1.0,34.0,29.0,21.0,1.0,34.0,29.0,21.0
2023-05-30 14:40:00,,20.49,34.0,30.5,32.833333333333336,30.8,30.8,[30.8],1.0,30.5,29.1,21.0,1.0,34.0,30.0,21.0,1.0,34.0,29.0,21.0
2023-05-30 14:45:00,,20.25,34.0,30.6,32.86666666666667,30.8,30.8,[30.8],1.0,30.6,29.0,21.0,1.0,34.0,30.0,21.0,1.0,34.0,29.0,21.0
2023-05-30 14:50:00,,20.4,34.1,30.6,32.93333333333334,30.8,30.8,[30.8],1.0,30.6,29.1,21.0,1.0,34.1,30.0,21.0,1.0,34.1,28.0,21.0
2023-05-30 14:55:00,,20.4,34.2,30.5,32.96666666666667,30.8,30.8,[30.8],1.0,30.5,29.1,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 15:00:00,,20.34,34.2,30.6,33.00000000000001,30.9,30.9,[30.9],1.0,30.6,29.2,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 15:05:00,,20.34,34.2,30.6,33.00000000000001,30.9,30.9,[30.9],1.0,30.6,29.2,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 15:10:00,,20.49,34.2,30.6,33.00000000000001,30.9,30.9,[30.9],1.0,30.6,29.2,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 15:15:00,,20.43,34.2,30.6,33.00000000000001,30.8,30.8,[30.8],1.0,30.6,29.2,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 15:20:00,,20.43,34.3,30.7,33.1,30.9,30.9,[30.9],1.0,30.7,29.3,21.0,1.0,34.3,30.0,21.0,1.0,34.3,29.0,21.0
2023-05-30 15:25:00,,20.37,34.3,30.7,33.1,30.9,30.9,[30.9],1.0,30.7,29.3,21.0,1.0,34.3,30.0,21.0,1.0,34.3,29.0,21.0
2023-05-30 15:30:00,,20.37,34.3,30.7,33.1,30.9,30.9,[30.9],1.0,30.7,29.3,21.0,1.0,34.3,30.0,21.0,1.0,34.3,29.0,21.0
2023-05-30 15:35:00,,20.34,34.3,30.7,33.1,30.8,30.8,[30.8],1.0,30.7,29.3,21.0,1.0,34.3,30.0,21.0,1.0,34.3,29.0,21.0
2023-05-30 15:40:00,,20.43,34.4,30.7,33.166666666666664,30.9,30.9,[30.9],1.0,30.7,29.5,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 15:45:00,,20.37,34.4,30.7,33.166666666666664,30.9,30.9,[30.9],1.0,30.7,29.5,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 15:50:00,,20.37,34.4,30.7,33.166666666666664,31.0,31.0,[31.0],1.0,30.7,29.5,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 15:55:00,,20.4,34.5,30.7,33.233333333333334,31.0,31.0,[31.0],1.0,30.7,29.5,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 16:00:00,,20.52,34.5,30.8,33.266666666666666,31.0,31.0,[31.0],1.0,30.8,29.5,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 16:05:00,,20.43,34.5,30.8,33.266666666666666,31.1,31.1,[31.1],1.0,30.8,29.5,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 16:10:00,,20.37,34.5,30.8,33.266666666666666,31.0,31.0,[31.0],1.0,30.8,29.5,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 16:15:00,,20.37,34.6,30.8,33.333333333333336,31.2,31.2,[31.2],1.0,30.8,29.5,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 16:20:00,,20.43,34.6,30.9,33.36666666666667,31.1,31.1,[31.1],1.0,30.9,29.7,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 16:25:00,,20.43,34.7,30.9,33.43333333333333,31.1,31.1,[31.1],1.0,30.9,29.6,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,21.0
2023-05-30 16:30:00,,20.4,34.7,30.9,33.43333333333333,31.2,31.2,[31.2],1.0,30.9,29.7,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,21.0
2023-05-30 16:35:00,,20.4,34.7,30.9,33.43333333333333,31.1,31.1,[31.1],1.0,30.9,29.7,22.0,1.0,34.7,30.0,22.0,1.0,34.7,29.0,22.0
2023-05-30 16:40:00,,20.46,34.8,30.9,33.49999999999999,31.1,31.1,[31.1],1.0,30.9,29.8,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 16:45:00,,20.34,34.8,30.8,33.46666666666666,31.1,31.1,[31.1],1.0,30.8,29.8,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 16:50:00,,20.34,34.8,30.9,33.49999999999999,31.1,31.1,[31.1],1.0,30.9,29.8,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 16:55:00,,20.28,34.8,30.9,33.49999999999999,31.1,31.1,[31.1],1.0,30.9,29.7,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 17:00:00,,20.49,34.8,30.9,33.49999999999999,31.2,31.2,[31.2],1.0,30.9,29.7,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 17:05:00,,20.4,34.8,31.0,33.53333333333333,31.2,31.2,[31.2],1.0,31.0,29.8,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 17:10:00,,20.55,34.8,31.0,33.53333333333333,31.3,31.3,[31.3],1.0,31.0,29.8,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 17:15:00,,20.43,34.8,31.0,33.53333333333333,31.4,31.4,[31.4],1.0,31.0,29.8,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 17:20:00,,20.43,34.8,30.9,33.49999999999999,31.4,31.4,[31.4],1.0,30.9,29.7,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 17:25:00,,20.49,34.9,31.0,33.6,31.3,31.3,[31.3],1.0,31.0,29.8,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 17:30:00,,20.37,34.9,31.0,33.6,31.3,31.3,[31.3],1.0,31.0,29.7,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 17:35:00,,20.37,34.9,31.0,33.6,31.3,31.3,[31.3],1.0,31.0,29.8,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 17:40:00,,20.31,34.9,31.0,33.6,31.3,31.3,[31.3],1.0,31.0,29.7,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 17:45:00,,20.28,34.9,31.0,33.6,31.4,31.4,[31.4],1.0,31.0,29.6,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 17:50:00,,20.43,34.9,31.1,33.63333333333333,31.5,31.5,[31.5],1.0,31.1,29.7,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 17:55:00,,20.37,34.9,31.1,33.63333333333333,31.5,31.5,[31.5],1.0,31.1,29.6,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 18:00:00,,20.34,34.9,31.1,33.63333333333333,31.5,31.5,[31.5],1.0,31.1,29.6,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 18:05:00,,20.31,34.9,31.1,33.63333333333333,31.4,31.4,[31.4],1.0,31.1,29.8,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 18:10:00,,20.46,34.9,31.1,33.63333333333333,31.4,31.4,[31.4],1.0,31.1,29.6,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 18:15:00,,20.4,34.9,31.1,33.63333333333333,31.4,31.4,[31.4],1.0,31.1,29.6,21.0,1.0,34.9,30.0,21.0,1.0,34.9,29.0,21.0
2023-05-30 18:20:00,,0.0,34.8,31.1,33.56666666666667,31.4,31.4,[31.4],1.0,31.1,29.5,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:25:00,,20.37,34.8,31.1,33.56666666666667,31.4,31.4,[31.4],1.0,31.1,29.5,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:30:00,,20.37,34.8,31.0,33.53333333333333,31.4,31.4,[31.4],1.0,31.0,29.5,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:35:00,,20.31,34.8,31.0,33.53333333333333,31.4,31.4,[31.4],1.0,31.0,29.5,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:40:00,,20.4,34.8,31.0,33.53333333333333,31.3,31.3,[31.3],1.0,31.0,29.7,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:45:00,,20.43,34.8,31.0,33.53333333333333,31.3,31.3,[31.3],1.0,31.0,29.6,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:50:00,,20.4,34.8,31.0,33.53333333333333,31.2,31.2,[31.2],1.0,31.0,29.5,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 18:55:00,,20.34,34.8,31.0,33.53333333333333,31.2,31.2,[31.2],1.0,31.0,29.5,21.0,1.0,34.8,30.0,21.0,1.0,34.8,29.0,21.0
2023-05-30 19:00:00,,20.37,34.7,30.9,33.43333333333333,31.1,31.1,[31.1],1.0,30.9,29.5,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,21.0
2023-05-30 19:05:00,,20.4,34.7,30.8,33.4,31.1,31.1,[31.1],1.0,30.8,29.5,22.0,1.0,34.7,30.0,22.0,1.0,34.7,29.0,21.0
2023-05-30 19:10:00,,20.37,34.7,30.8,33.4,31.2,31.2,[31.2],1.0,30.8,29.6,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,22.0
2023-05-30 19:15:00,,20.46,34.7,30.8,33.4,31.1,31.1,[31.1],1.0,30.8,29.6,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,22.0
2023-05-30 19:20:00,,20.34,34.7,30.8,33.4,31.1,31.1,[31.1],1.0,30.8,29.5,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,21.0
2023-05-30 19:25:00,,20.4,34.7,30.7,33.36666666666667,31.0,31.0,[31.0],1.0,30.7,29.5,21.0,1.0,34.7,30.0,21.0,1.0,34.7,29.0,21.0
2023-05-30 19:30:00,,20.31,34.6,30.7,33.300000000000004,30.9,30.9,[30.9],1.0,30.7,29.5,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 19:35:00,,20.31,34.6,30.7,33.300000000000004,31.0,31.0,[31.0],1.0,30.7,29.5,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 19:40:00,,20.25,34.6,30.7,33.300000000000004,30.9,30.9,[30.9],1.0,30.7,29.4,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 19:45:00,,20.37,34.6,30.7,33.300000000000004,31.1,31.1,[31.1],1.0,30.7,29.3,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 19:50:00,,20.34,34.6,30.8,33.333333333333336,30.9,30.9,[30.9],1.0,30.8,29.3,21.0,1.0,34.6,30.0,21.0,1.0,34.6,29.0,21.0
2023-05-30 19:55:00,,20.34,34.5,30.8,33.266666666666666,31.0,31.0,[31.0],1.0,30.8,29.2,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 20:00:00,,20.49,34.5,30.8,33.266666666666666,30.9,30.9,[30.9],1.0,30.8,29.2,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 20:05:00,,20.37,34.5,30.8,33.266666666666666,30.9,30.9,[30.9],1.0,30.8,29.2,21.0,1.0,34.5,30.0,21.0,1.0,34.5,29.0,21.0
2023-05-30 20:10:00,,20.34,34.4,30.8,33.2,30.9,30.9,[30.9],1.0,30.8,29.1,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 20:15:00,,20.28,34.4,30.7,33.166666666666664,30.9,30.9,[30.9],1.0,30.7,29.2,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 20:20:00,,20.37,34.4,30.7,33.166666666666664,30.9,30.9,[30.9],1.0,30.7,29.1,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 20:25:00,,20.37,34.4,30.8,33.2,30.9,30.9,[30.9],1.0,30.8,29.2,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 20:30:00,,20.28,34.4,30.8,33.2,30.9,30.9,[30.9],1.0,30.8,29.1,21.0,1.0,34.4,30.0,21.0,1.0,34.4,28.0,21.0
2023-05-30 20:35:00,,20.4,34.4,30.6,33.13333333333333,30.8,30.8,[30.8],1.0,30.6,29.1,21.0,1.0,34.4,30.0,21.0,1.0,34.4,29.0,21.0
2023-05-30 20:40:00,,20.28,34.3,30.6,33.06666666666667,30.7,30.7,[30.7],1.0,30.6,29.1,21.0,1.0,34.3,30.0,21.0,1.0,34.3,28.0,21.0
2023-05-30 20:45:00,,20.22,34.3,30.6,33.06666666666667,30.6,30.6,[30.6],1.0,30.6,29.1,21.0,1.0,34.3,30.0,21.0,1.0,34.3,29.0,21.0
2023-05-30 20:50:00,,20.31,34.2,30.5,32.96666666666667,30.6,30.6,[30.6],1.0,30.5,29.0,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 20:55:00,,20.43,34.2,30.6,33.00000000000001,30.7,30.7,[30.7],1.0,30.6,28.9,21.0,1.0,34.2,30.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 21:00:00,,20.22,34.2,30.5,32.96666666666667,30.7,30.7,[30.7],1.0,30.5,29.0,21.0,1.0,34.2,29.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 21:05:00,,20.28,34.2,30.6,33.00000000000001,30.7,30.7,[30.7],1.0,30.6,28.9,21.0,1.0,34.2,29.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 21:10:00,,20.43,34.2,30.6,33.00000000000001,30.6,30.6,[30.6],1.0,30.6,28.8,21.0,1.0,34.2,29.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 21:15:00,,20.31,34.2,30.5,32.96666666666667,30.5,30.5,[30.5],1.0,30.5,28.8,21.0,1.0,34.2,29.0,21.0,1.0,34.2,29.0,21.0
2023-05-30 21:20:00,,20.34,34.1,30.4,32.86666666666667,30.5,30.5,[30.5],1.0,30.4,28.7,21.0,1.0,34.1,29.0,21.0,1.0,34.1,29.0,21.0
