time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3795473_c,3795473_p,3795473_r,3795473_s,43999_c,43999_h,43999_p,43999_r,43999_s,44000_c,44000_h,44000_p,44000_r,44000_s
2023-05-30 09:00:00,,,,,,,,,,40.4,,,,,17.8,,,,,15.2,,
2023-05-30 09:05:00,,,31.4,31.3,31.35,26.3,26.3,[26.3],1.0,40.1,27.0,29.0,1.0,31.4,17.6,28.5,26.0,1.0,31.3,4.3,26.1,26.0
2023-05-30 09:10:00,,,31.4,31.3,31.35,26.4,26.4,[26.4],1.0,23.1,27.0,29.0,1.0,31.4,17.8,28.6,26.0,1.0,31.3,15.3,26.2,26.0
2023-05-30 09:15:00,,,31.6,31.4,31.5,26.6,26.6,[26.6],1.0,41.6,28.0,29.0,1.0,31.6,18.2,28.6,26.0,1.0,31.4,16.9,25.9,26.0
2023-05-30 09:20:00,,,31.6,31.4,31.5,26.3,26.3,[26.3],1.0,41.3,27.0,29.0,1.0,31.6,18.0,28.6,26.0,1.0,31.4,4.3,26.0,26.0
2023-05-30 09:25:00,,,31.7,31.4,31.55,26.3,26.3,[26.3],1.0,22.5,27.0,29.0,1.0,31.7,18.0,28.6,26.0,1.0,31.4,16.7,25.8,26.0
2023-05-30 09:30:00,,,32.2,31.5,31.85,26.5,26.5,[26.5],1.0,38.2,28.0,29.0,1.0,32.2,17.9,28.6,26.0,1.0,31.5,16.6,26.1,26.0
2023-05-30 09:35:00,,,31.8,31.7,31.75,26.4,26.4,[26.4],1.0,41.0,27.0,29.0,1.0,31.8,18.1,28.6,26.0,1.0,31.7,17.0,25.6,26.0
2023-05-30 09:40:00,,,32.5,31.6,32.05,26.3,26.3,[26.3],1.0,41.2,27.0,29.0,1.0,32.5,17.8,28.6,26.0,1.0,31.6,4.3,26.3,26.0
2023-05-30 09:45:00,,,31.9,31.6,31.75,26.5,26.5,[26.5],1.0,39.9,28.0,29.0,1.0,31.9,18.0,28.7,26.0,1.0,31.6,15.8,25.9,26.0
2023-05-30 09:50:00,,,31.8,31.7,31.75,26.3,26.3,[26.3],1.0,40.0,27.0,29.0,1.0,31.8,17.9,28.6,26.0,1.0,31.7,4.3,25.9,26.0
2023-05-30 09:55:00,,,32.5,31.7,32.1,26.5,26.5,[26.5],1.0,23.6,28.0,29.0,1.0,32.5,17.8,28.6,26.0,1.0,31.7,15.5,26.3,26.0
2023-05-30 10:00:00,,,32.5,31.7,32.1,26.5,26.5,[26.5],1.0,40.5,27.0,29.0,1.0,32.5,17.9,28.5,26.0,1.0,31.7,15.3,25.7,26.0
2023-05-30 10:05:00,,,31.9,31.8,31.85,26.4,26.4,[26.4],1.0,23.1,28.0,29.0,1.0,31.9,17.9,28.6,26.0,1.0,31.8,4.3,26.4,26.0
2023-05-30 10:10:00,,,32.0,31.7,31.85,26.5,26.5,[26.5],1.0,40.1,28.0,29.0,1.0,32.0,18.5,28.6,26.0,1.0,31.7,16.9,25.8,26.0
2023-05-30 10:15:00,,,32.0,31.9,31.95,26.3,26.3,[26.3],1.0,41.6,27.0,29.0,1.0,32.0,18.2,28.6,26.0,1.0,31.9,4.3,26.0,26.0
2023-05-30 10:20:00,,,32.0,31.6,31.8,26.4,26.4,[26.4],1.0,39.7,27.0,29.0,1.0,32.0,18.2,28.6,26.0,1.0,31.6,4.3,26.1,26.0
2023-05-30 10:25:00,,,31.9,31.6,31.75,26.3,26.3,[26.3],1.0,22.6,27.0,29.0,1.0,31.9,17.8,28.7,26.0,1.0,31.6,4.3,26.3,26.0
2023-05-30 10:30:00,,,32.8,31.5,32.15,26.6,26.6,[26.6],1.0,40.0,28.0,29.0,1.0,32.8,18.5,28.7,26.0,1.0,31.5,17.5,26.0,26.0
2023-05-30 10:35:00,,,,,,,,,,,,,,,,,,,,,,
2023-05-30 10:40:00,,,32.4,31.7,32.05,26.4,26.4,[26.4],1.0,23.3,28.0,29.0,1.0,32.4,18.6,28.7,26.0,1.0,31.7,4.3,26.3,26.0
2023-05-30 10:45:00,,,33.0,31.7,32.35,26.5,26.5,[26.5],1.0,41.9,27.0,29.0,1.0,33.0,18.5,28.7,26.0,1.0,31.7,16.7,25.8,26.0
2023-05-30 10:50:00,,,32.4,31.9,32.15,26.3,26.3,[26.3],1.0,41.6,27.0,29.0,1.0,32.4,18.5,28.7,26.0,1.0,31.9,4.3,26.1,26.0
2023-05-30 10:55:00,,,32.3,31.7,32.0,26.3,26.3,[26.3],1.0,42.3,27.0,29.0,1.0,32.3,18.5,28.7,26.0,1.0,31.7,4.3,25.9,26.0
2023-05-30 11:00:00,,,33.0,31.8,32.4,26.5,26.5,[26.5],1.0,23.3,28.0,29.0,1.0,33.0,18.7,28.7,26.0,1.0,31.8,17.2,26.3,26.0
2023-05-30 11:05:00,,,33.0,31.8,32.4,26.4,26.4,[26.4],1.0,41.8,27.0,29.0,1.0,33.0,18.5,28.7,26.0,1.0,31.8,16.7,25.6,26.0
2023-05-30 11:10:00,,,32.4,31.9,32.15,26.4,26.4,[26.4],1.0,24.2,27.0,29.0,1.0,32.4,18.6,28.7,26.0,1.0,31.9,4.3,26.4,26.0
2023-05-30 11:15:00,,,33.4,32.0,32.7,26.6,26.6,[26.6],1.0,42.9,28.0,29.0,1.0,33.4,18.6,28.7,26.0,1.0,32.0,16.9,25.8,26.0
2023-05-30 11:20:00,,,32.6,32.0,32.3,26.4,26.4,[26.4],1.0,40.4,27.0,29.0,1.0,32.6,18.7,28.6,26.0,1.0,32.0,4.3,25.9,26.0
2023-05-30 11:25:00,,,32.6,32.0,32.3,26.3,26.3,[26.3],1.0,42.1,27.0,29.0,1.0,32.6,19.2,28.7,26.0,1.0,32.0,17.3,26.0,26.0
2023-05-30 11:30:00,,,32.4,31.8,32.1,26.3,26.3,[26.3],1.0,24.7,28.0,29.0,1.0,32.4,18.5,28.8,26.0,1.0,31.8,4.4,26.5,26.0
2023-05-30 11:35:00,,,32.7,31.8,32.25,26.5,26.5,[26.5],1.0,40.7,28.0,29.0,1.0,32.7,18.9,28.7,26.0,1.0,31.8,17.3,25.9,26.0
2023-05-30 11:40:00,,,32.7,32.0,32.35,26.3,26.3,[26.3],1.0,41.6,27.0,29.0,1.0,32.7,18.8,28.8,26.0,1.0,32.0,4.3,25.9,26.0
2023-05-30 11:45:00,,,32.8,32.0,32.4,26.3,26.3,[26.3],1.0,41.6,27.0,29.0,1.0,32.8,18.4,28.8,26.0,1.0,32.0,15.8,26.0,26.0
2023-05-30 11:50:00,,,32.5,31.9,32.2,26.3,26.3,[26.3],1.0,23.6,28.0,29.0,1.0,32.5,18.9,28.7,26.0,1.0,31.9,4.3,26.4,26.0
2023-05-30 11:55:00,,,33.9,31.9,32.9,26.5,26.5,[26.5],1.0,40.0,28.0,29.0,1.0,33.9,18.7,28.8,26.0,1.0,31.9,17.1,25.9,26.0
2023-05-30 12:00:00,,,33.2,32.6,32.900000000000006,26.3,26.3,[26.3],1.0,43.9,27.0,29.0,1.0,33.2,19.0,28.7,26.0,1.0,32.6,4.3,25.8,26.0
2023-05-30 12:05:00,,,33.2,32.6,32.900000000000006,26.3,26.3,[26.3],1.0,43.3,27.0,29.0,1.0,33.2,18.7,28.7,26.0,1.0,32.6,15.8,26.1,26.0
2023-05-30 12:10:00,,,33.1,32.4,32.75,26.3,26.3,[26.3],1.0,43.1,27.0,29.0,1.0,33.1,18.6,28.8,26.0,1.0,32.4,4.3,26.1,26.0
2023-05-30 12:15:00,,,33.1,32.3,32.7,26.5,26.5,[26.5],1.0,41.3,28.0,29.0,1.0,33.1,18.9,28.8,26.0,1.0,32.3,17.0,26.1,26.0
2023-05-30 12:20:00,,,34.1,32.3,33.2,26.4,26.4,[26.4],1.0,41.5,27.0,29.0,1.0,34.1,19.1,28.7,26.0,1.0,32.3,17.5,25.7,26.0
2023-05-30 12:25:00,,,33.1,32.6,32.85,26.3,26.3,[26.3],1.0,42.5,27.0,29.0,1.0,33.1,18.9,28.7,26.0,1.0,32.6,4.3,26.2,26.0
2023-05-30 12:30:00,,,32.9,32.4,32.65,26.3,26.3,[26.3],1.0,41.7,27.0,29.0,1.0,32.9,18.9,28.7,26.0,1.0,32.4,4.3,25.8,26.0
2023-05-30 12:35:00,,,32.6,32.3,32.45,26.3,26.3,[26.3],1.0,42.7,27.0,29.0,1.0,32.6,19.3,28.8,26.0,1.0,32.3,17.5,25.9,26.0
2023-05-30 12:40:00,,,32.7,32.1,32.400000000000006,26.3,26.3,[26.3],1.0,41.9,27.0,29.0,1.0,32.7,18.9,28.9,26.0,1.0,32.1,4.3,26.0,26.0
2023-05-30 12:45:00,,,32.7,31.7,32.2,26.2,26.2,[26.2],1.0,24.5,27.0,29.0,1.0,32.7,18.8,28.8,26.0,1.0,31.7,4.3,26.3,26.0
2023-05-30 12:50:00,,,34.1,32.0,33.05,26.5,26.5,[26.5],1.0,41.2,28.0,29.0,1.0,34.1,19.1,28.9,26.0,1.0,32.0,17.6,26.1,26.0
2023-05-30 12:55:00,,,34.1,32.0,33.05,26.4,26.4,[26.4],1.0,42.9,27.0,29.0,1.0,34.1,19.4,28.8,26.0,1.0,32.0,18.1,25.7,26.0
2023-05-30 13:00:00,,,33.2,32.2,32.7,26.3,26.3,[26.3],1.0,42.8,27.0,29.0,1.0,33.2,19.0,28.8,26.0,1.0,32.2,4.3,26.0,26.0
2023-05-30 13:05:00,,,32.9,32.2,32.55,26.3,26.3,[26.3],1.0,42.2,27.0,29.0,1.0,32.9,19.1,28.9,26.0,1.0,32.2,16.4,26.0,26.0
2023-05-30 13:10:00,,,32.9,32.1,32.5,26.3,26.3,[26.3],1.0,24.4,27.0,29.0,1.0,32.9,18.5,28.9,26.0,1.0,32.1,4.3,26.2,26.0
2023-05-30 13:15:00,,,33.9,32.0,32.95,26.5,26.5,[26.5],1.0,43.9,28.0,29.0,1.0,33.9,19.1,28.9,26.0,1.0,32.0,17.3,26.1,26.0
2023-05-30 13:20:00,,,33.2,32.2,32.7,26.3,26.3,[26.3],1.0,41.9,27.0,29.0,1.0,33.2,19.6,28.8,26.0,1.0,32.2,17.0,25.8,26.0
2023-05-30 13:25:00,,,33.2,32.3,32.75,26.3,26.3,[26.3],1.0,44.5,27.0,29.0,1.0,33.2,19.4,28.9,26.0,1.0,32.3,4.3,26.1,26.0
2023-05-30 13:30:00,,,33.4,32.2,32.8,26.3,26.3,[26.3],1.0,43.1,27.0,29.0,1.0,33.4,19.5,28.9,26.0,1.0,32.2,17.4,25.7,26.0
2023-05-30 13:35:00,,,32.9,32.0,32.45,26.3,26.3,[26.3],1.0,41.8,27.0,29.0,1.0,32.9,19.1,28.8,26.0,1.0,32.0,4.3,26.2,26.0
2023-05-30 13:40:00,,,32.9,31.8,32.35,26.3,26.3,[26.3],1.0,23.7,27.0,29.0,1.0,32.9,19.0,28.9,26.0,1.0,31.8,4.3,26.3,26.0
2023-05-30 13:45:00,,,34.5,31.8,33.15,26.5,26.5,[26.5],1.0,42.2,28.0,29.0,1.0,34.5,19.1,28.9,26.0,1.0,31.8,17.5,26.0,26.0
2023-05-30 13:50:00,,,33.9,32.4,33.15,26.4,26.4,[26.4],1.0,40.3,27.0,29.0,1.0,33.9,19.1,28.9,26.0,1.0,32.4,17.5,25.8,26.0
2023-05-30 13:55:00,,,33.9,32.5,33.2,26.3,26.3,[26.3],1.0,41.8,27.0,29.0,1.0,33.9,19.2,28.9,26.0,1.0,32.5,4.3,26.2,26.0
2023-05-30 14:00:00,,,33.6,32.5,33.05,26.3,26.3,[26.3],1.0,43.2,27.0,29.0,1.0,33.6,19.4,28.9,26.0,1.0,32.5,17.8,25.7,26.0
2023-05-30 14:05:00,,,33.6,32.3,32.95,26.3,26.3,[26.3],1.0,41.5,27.0,29.0,1.0,33.6,19.3,28.9,26.0,1.0,32.3,16.2,26.1,26.0
2023-05-30 14:10:00,,,33.4,32.0,32.7,26.2,26.2,[26.2],1.0,42.1,27.0,29.0,1.0,33.4,19.2,28.9,26.0,1.0,32.0,4.3,26.3,26.0
2023-05-30 14:15:00,,,34.0,32.3,33.15,26.5,26.5,[26.5],1.0,42.8,28.0,29.0,1.0,34.0,19.3,28.9,26.0,1.0,32.3,17.5,26.2,26.0
2023-05-30 14:20:00,,,34.5,32.3,33.4,26.4,26.4,[26.4],1.0,45.7,27.0,29.0,1.0,34.5,19.4,28.9,26.0,1.0,32.3,17.8,25.8,26.0
2023-05-30 14:25:00,,,33.7,32.6,33.150000000000006,26.3,26.3,[26.3],1.0,43.7,27.0,29.0,1.0,33.7,19.4,28.9,26.0,1.0,32.6,4.3,26.0,26.0
2023-05-30 14:30:00,,,34.0,32.5,33.25,26.2,26.2,[26.2],1.0,43.6,27.0,29.0,1.0,34.0,19.6,28.9,26.0,1.0,32.5,17.0,25.9,26.0
2023-05-30 14:35:00,,,34.0,32.3,33.15,26.2,26.2,[26.2],1.0,41.3,27.0,29.0,1.0,34.0,19.3,28.9,26.0,1.0,32.3,17.9,25.9,26.0
2023-05-30 14:40:00,,,33.6,32.3,32.95,26.2,26.2,[26.2],1.0,44.0,27.0,29.0,1.0,33.6,19.0,28.9,26.0,1.0,32.3,4.3,26.2,26.0
2023-05-30 14:45:00,,,33.4,32.2,32.8,26.2,26.2,[26.2],1.0,41.7,27.0,29.0,1.0,33.4,19.4,29.0,26.0,1.0,32.2,17.0,25.8,26.0
2023-05-30 14:50:00,,,33.0,32.0,32.5,26.2,26.2,[26.2],1.0,44.0,27.0,29.0,1.0,33.0,19.3,29.0,26.0,1.0,32.0,17.0,25.8,26.0
2023-05-30 14:55:00,,,33.0,31.8,32.4,26.2,26.2,[26.2],1.0,25.1,28.0,29.0,1.0,33.0,19.1,28.9,26.0,1.0,31.8,4.3,26.4,26.0
2023-05-30 15:00:00,,,34.1,31.7,32.9,26.5,26.5,[26.5],1.0,43.3,28.0,29.0,1.0,34.1,18.9,28.9,26.0,1.0,31.7,16.4,25.9,26.0
2023-05-30 15:05:00,,,34.1,32.2,33.150000000000006,26.3,26.3,[26.3],1.0,42.6,27.0,29.0,1.0,34.1,18.8,28.9,26.0,1.0,32.2,17.2,25.7,26.0
2023-05-30 15:10:00,,,33.2,32.4,32.8,26.3,26.3,[26.3],1.0,41.8,27.0,29.0,1.0,33.2,18.7,28.9,26.0,1.0,32.4,4.3,26.2,26.0
2023-05-30 15:15:00,,,33.2,32.2,32.7,26.3,26.3,[26.3],1.0,42.4,27.0,29.0,1.0,33.2,19.0,28.9,26.0,1.0,32.2,16.8,25.9,26.0
2023-05-30 15:20:00,,,32.9,32.2,32.55,26.3,26.3,[26.3],1.0,41.5,27.0,29.0,1.0,32.9,19.1,28.9,26.0,1.0,32.2,17.2,25.9,26.0
2023-05-30 15:25:00,,,34.4,32.0,33.2,26.3,26.3,[26.3],1.0,24.0,28.0,29.0,1.0,34.4,19.0,28.9,26.0,1.0,32.0,17.0,26.4,26.0
2023-05-30 15:30:00,,,34.4,32.0,33.2,26.5,26.5,[26.5],1.0,41.8,28.0,29.0,1.0,34.4,19.0,28.9,26.0,1.0,32.0,17.2,25.8,26.0
2023-05-30 15:35:00,,,33.4,32.4,32.9,26.3,26.3,[26.3],1.0,41.4,27.0,29.0,1.0,33.4,19.0,28.9,26.0,1.0,32.4,4.3,25.8,26.0
2023-05-30 15:40:00,,,33.2,32.2,32.7,26.3,26.3,[26.3],1.0,41.8,27.0,29.0,1.0,33.2,18.8,28.9,26.0,1.0,32.2,16.4,25.8,26.0
2023-05-30 15:45:00,,,33.0,32.2,32.6,26.3,26.3,[26.3],1.0,23.6,28.0,29.0,1.0,33.0,18.7,28.9,26.0,1.0,32.2,16.5,26.2,26.0
2023-05-30 15:50:00,,,34.2,32.0,33.1,26.5,26.5,[26.5],1.0,42.3,28.0,29.0,1.0,34.2,18.9,28.9,26.0,1.0,32.0,17.3,25.9,26.0
2023-05-30 15:55:00,,,33.5,32.3,32.9,26.3,26.3,[26.3],1.0,41.3,27.0,29.0,1.0,33.5,18.9,28.8,26.0,1.0,32.3,16.2,25.7,26.0
2023-05-30 16:00:00,,,33.0,32.2,32.6,26.5,26.5,[26.5],1.0,23.8,28.0,29.0,1.0,33.0,19.0,28.9,26.0,1.0,32.2,17.2,26.4,26.0
2023-05-30 16:05:00,,,34.2,32.2,33.2,26.5,26.5,[26.5],1.0,41.9,27.0,29.0,1.0,34.2,18.9,28.9,26.0,1.0,32.2,16.3,25.9,26.0
2023-05-30 16:10:00,,,33.2,32.4,32.8,26.3,26.3,[26.3],1.0,41.2,27.0,29.0,1.0,33.2,18.8,28.8,26.0,1.0,32.4,4.3,26.0,26.0
2023-05-30 16:15:00,,,33.1,32.2,32.650000000000006,26.3,26.3,[26.3],1.0,40.7,27.0,29.0,1.0,33.1,18.7,28.9,26.0,1.0,32.2,16.3,25.8,26.0
2023-05-30 16:20:00,,,34.3,32.0,33.15,26.5,26.5,[26.5],1.0,23.2,28.0,29.0,1.0,34.3,18.5,28.9,26.0,1.0,32.0,17.2,26.3,26.0
2023-05-30 16:25:00,,,34.3,32.0,33.15,26.5,26.5,[26.5],1.0,40.8,27.0,29.0,1.0,34.3,18.7,28.9,26.0,1.0,32.0,17.0,25.9,26.0
2023-05-30 16:30:00,,,33.0,32.3,32.65,26.3,26.3,[26.3],1.0,40.9,27.0,29.0,1.0,33.0,18.7,28.8,26.0,1.0,32.3,4.3,25.8,26.0
2023-05-30 16:35:00,,,34.0,32.3,33.15,26.4,26.4,[26.4],1.0,23.8,28.0,29.0,1.0,34.0,18.7,28.9,26.0,1.0,32.3,16.9,26.2,26.0
2023-05-30 16:40:00,,,34.0,32.4,33.2,26.5,26.5,[26.5],1.0,41.6,27.0,29.0,1.0,34.0,18.4,28.9,26.0,1.0,32.4,15.5,25.8,26.0
2023-05-30 16:45:00,,,32.9,32.4,32.65,26.4,26.4,[26.4],1.0,40.6,27.0,29.0,1.0,32.9,18.5,28.8,26.0,1.0,32.4,4.3,26.1,26.0
2023-05-30 16:50:00,,,32.9,32.2,32.55,26.4,26.4,[26.4],1.0,40.7,27.0,29.0,1.0,32.9,18.7,28.9,26.0,1.0,32.2,16.3,25.7,26.0
2023-05-30 16:55:00,,,32.5,32.0,32.25,26.6,26.6,[26.6],1.0,39.3,28.0,29.0,1.0,32.5,18.3,28.9,26.0,1.0,32.0,15.7,26.4,26.0
2023-05-30 17:00:00,,,33.5,32.0,32.75,26.5,26.5,[26.5],1.0,40.7,27.0,29.0,1.0,33.5,18.4,28.8,26.0,1.0,32.0,17.2,25.8,26.0
2023-05-30 17:05:00,,,33.5,32.3,32.9,26.3,26.3,[26.3],1.0,40.0,27.0,29.0,1.0,33.5,18.5,28.8,26.0,1.0,32.3,4.3,26.1,26.0
2023-05-30 17:10:00,,,33.2,32.3,32.75,26.3,26.3,[26.3],1.0,41.0,27.0,29.0,1.0,33.2,18.4,28.9,26.0,1.0,32.3,16.2,25.7,26.0
2023-05-30 17:15:00,,,33.0,32.1,32.55,26.6,26.6,[26.6],1.0,23.2,28.0,29.0,1.0,33.0,18.4,28.9,26.0,1.0,32.1,16.7,26.4,26.0
2023-05-30 17:20:00,,,34.7,32.1,33.400000000000006,26.5,26.5,[26.5],1.0,40.4,27.0,29.0,1.0,34.7,18.4,28.9,26.0,1.0,32.1,17.2,25.7,26.0
2023-05-30 17:25:00,,,33.3,32.4,32.849999999999994,26.3,26.3,[26.3],1.0,41.1,27.0,29.0,1.0,33.3,18.2,28.8,26.0,1.0,32.4,4.4,26.0,26.0
2023-05-30 17:30:00,,,33.3,32.3,32.8,26.3,26.3,[26.3],1.0,41.1,27.0,29.0,1.0,33.3,18.4,28.9,26.0,1.0,32.3,16.3,25.8,26.0
2023-05-30 17:35:00,,,32.8,32.0,32.4,26.5,26.5,[26.5],1.0,23.9,28.0,29.0,1.0,32.8,18.4,28.9,26.0,1.0,32.0,16.6,26.4,26.0
2023-05-30 17:40:00,,,33.4,32.4,32.9,26.6,26.6,[26.6],1.0,41.7,28.0,29.0,1.0,33.4,18.7,28.9,26.0,1.0,32.4,16.8,25.9,26.0
2023-05-30 17:45:00,,,33.4,32.4,32.9,26.4,26.4,[26.4],1.0,41.4,27.0,29.0,1.0,33.4,18.4,28.8,26.0,1.0,32.4,15.7,25.6,26.0
2023-05-30 17:50:00,,,33.1,32.3,32.7,26.6,26.6,[26.6],1.0,40.6,28.0,29.0,1.0,33.1,18.5,28.9,26.0,1.0,32.3,16.5,26.4,26.0
2023-05-30 17:55:00,,,34.4,32.5,33.45,26.5,26.5,[26.5],1.0,39.5,27.0,29.0,1.0,34.4,18.5,28.8,26.0,1.0,32.5,16.9,25.8,26.0
2023-05-30 18:00:00,,,33.2,32.5,32.85,26.4,26.4,[26.4],1.0,40.7,27.0,29.0,1.0,33.2,18.5,28.9,26.0,1.0,32.5,4.4,25.8,26.0
2023-05-30 18:05:00,,,33.0,32.3,32.65,26.6,26.6,[26.6],1.0,23.2,28.0,29.0,1.0,33.0,18.1,28.9,26.0,1.0,32.3,16.8,26.4,26.0
2023-05-30 18:10:00,,,34.1,32.3,33.2,26.5,26.5,[26.5],1.0,40.4,28.0,29.0,1.0,34.1,18.2,28.9,26.0,1.0,32.3,16.6,25.8,26.0
2023-05-30 18:15:00,,,33.1,32.3,32.7,26.3,26.3,[26.3],1.0,39.7,27.0,29.0,1.0,33.1,17.8,28.8,26.0,1.0,32.3,4.3,26.1,26.0
2023-05-30 18:20:00,,,32.9,32.3,32.599999999999994,26.3,26.3,[26.3],1.0,39.5,27.0,29.0,1.0,32.9,18.2,28.8,26.0,1.0,32.3,4.4,25.9,26.0
2023-05-30 18:25:00,,,32.9,32.2,32.55,26.6,26.6,[26.6],1.0,22.8,28.0,29.0,1.0,32.9,17.9,28.9,26.0,1.0,32.2,15.3,26.3,26.0
2023-05-30 18:30:00,,,33.1,32.5,32.8,26.5,26.5,[26.5],1.0,40.7,27.0,29.0,1.0,33.1,18.3,28.8,26.0,1.0,32.5,15.5,25.7,26.0
2023-05-30 18:35:00,,,33.1,32.5,32.8,26.3,26.3,[26.3],1.0,23.7,27.0,29.0,1.0,33.1,18.1,28.8,26.0,1.0,32.5,4.3,26.1,26.0
2023-05-30 18:40:00,,,33.9,32.3,33.099999999999994,26.6,26.6,[26.6],1.0,40.7,28.0,29.0,1.0,33.9,18.2,28.9,26.0,1.0,32.3,16.8,26.1,26.0
2023-05-30 18:45:00,,,33.0,32.5,32.75,26.5,26.5,[26.5],1.0,39.7,27.0,29.0,1.0,33.0,18.2,28.8,26.0,1.0,32.5,17.0,25.8,26.0
2023-05-30 18:50:00,,,33.0,32.3,32.65,26.3,26.3,[26.3],1.0,39.6,27.0,29.0,1.0,33.0,18.2,28.8,26.0,1.0,32.3,4.3,26.1,26.0
2023-05-30 18:55:00,,,34.0,32.3,33.15,26.6,26.6,[26.6],1.0,39.9,28.0,29.0,1.0,34.0,18.2,28.9,26.0,1.0,32.3,16.5,26.3,26.0
2023-05-30 19:00:00,,,32.9,32.4,32.65,26.5,26.5,[26.5],1.0,39.2,27.0,29.0,1.0,32.9,18.1,28.8,26.0,1.0,32.4,16.7,25.8,26.0
2023-05-30 19:05:00,,,32.9,32.4,32.65,26.4,26.4,[26.4],1.0,39.3,27.0,29.0,1.0,32.9,18.1,28.8,26.0,1.0,32.4,4.3,26.2,26.0
2023-05-30 19:10:00,,,32.4,32.1,32.25,26.4,26.4,[26.4],1.0,39.5,27.0,29.0,1.0,32.4,18.1,28.9,26.0,1.0,32.1,16.1,25.8,26.0
2023-05-30 19:15:00,,,34.0,31.9,32.95,26.5,26.5,[26.5],1.0,22.7,28.0,29.0,1.0,34.0,17.8,28.9,26.0,1.0,31.9,15.9,26.3,26.0
2023-05-30 19:20:00,,,34.0,32.3,33.15,26.5,26.5,[26.5],,,,,,34.0,,,,,32.3,,,
2023-05-30 19:25:00,,,32.7,32.3,32.5,26.4,26.4,[26.4],1.0,40.4,27.0,29.0,1.0,32.7,18.2,28.8,26.0,1.0,32.3,17.0,25.6,26.0
2023-05-30 19:30:00,,,33.9,32.2,33.05,26.6,26.6,[26.6],1.0,41.6,28.0,29.0,1.0,33.9,18.1,28.9,26.0,1.0,32.2,15.8,26.3,26.0
2023-05-30 19:35:00,,,33.9,32.3,33.099999999999994,26.5,26.5,[26.5],1.0,40.3,27.0,29.0,1.0,33.9,17.9,28.8,26.0,1.0,32.3,15.6,25.8,26.0
2023-05-30 19:40:00,,,32.9,32.3,32.599999999999994,26.4,26.4,[26.4],1.0,40.0,27.0,29.0,1.0,32.9,17.8,28.8,26.0,1.0,32.3,4.3,26.1,26.0
2023-05-30 19:45:00,,,32.8,32.0,32.4,26.4,26.4,[26.4],1.0,23.4,27.0,29.0,1.0,32.8,18.1,28.8,26.0,1.0,32.0,4.3,26.3,26.0
2023-05-30 19:50:00,,,34.0,32.0,33.0,26.6,26.6,[26.6],1.0,40.3,28.0,29.0,1.0,34.0,17.9,28.8,26.0,1.0,32.0,16.5,26.3,26.0
2023-05-30 19:55:00,,,33.5,32.1,32.8,26.5,26.5,[26.5],1.0,40.1,27.0,29.0,1.0,33.5,18.2,28.8,26.0,1.0,32.1,17.0,25.6,26.0
2023-05-30 20:00:00,,,32.8,32.3,32.55,26.4,26.4,[26.4],1.0,23.0,27.0,29.0,1.0,32.8,17.8,28.9,26.0,1.0,32.3,4.3,26.2,26.0
2023-05-30 20:05:00,,,33.3,32.2,32.75,26.6,26.6,[26.6],1.0,38.6,28.0,29.0,1.0,33.3,18.1,28.9,26.0,1.0,32.2,16.6,26.2,26.0
2023-05-30 20:10:00,,,33.7,32.3,33.0,26.5,26.5,[26.5],1.0,41.0,28.0,29.0,1.0,33.7,18.1,28.9,26.0,1.0,32.3,16.2,25.8,26.0
2023-05-30 20:15:00,,,33.6,32.3,32.95,26.4,26.4,[26.4],1.0,23.5,27.0,29.0,1.0,33.6,17.8,28.8,26.0,1.0,32.3,4.3,26.3,26.0
2023-05-30 20:20:00,,,33.0,32.3,32.65,26.6,26.6,[26.6],1.0,40.4,28.0,29.0,1.0,33.0,17.9,28.9,26.0,1.0,32.3,16.3,26.0,26.0
2023-05-30 20:25:00,,,32.5,32.3,32.4,26.5,26.5,[26.5],,,,,,32.5,,,,,32.3,,,
2023-05-30 20:30:00,,,33.8,32.2,33.0,26.5,26.5,[26.5],1.0,22.1,28.0,29.0,1.0,33.8,18.0,28.8,26.0,1.0,32.2,16.3,26.3,26.0
2023-05-30 20:35:00,,,33.8,32.3,33.05,26.6,26.6,[26.6],1.0,39.5,27.0,29.0,1.0,33.8,18.0,28.8,26.0,1.0,32.3,16.8,25.9,26.0
2023-05-30 20:40:00,,,32.4,32.2,32.3,26.5,26.5,[26.5],1.0,39.5,27.0,29.0,1.0,32.4,17.9,28.8,26.0,1.0,32.2,15.6,25.9,26.0
2023-05-30 20:45:00,,,32.2,32.0,32.1,26.4,26.4,[26.4],1.0,39.9,27.0,29.0,1.0,32.2,18.0,28.9,26.0,1.0,32.0,16.4,25.8,26.0
2023-05-30 20:50:00,,,32.2,32.0,32.1,26.5,26.5,[26.5],1.0,38.5,28.0,29.0,1.0,32.2,17.8,28.9,26.0,1.0,32.0,16.4,26.3,26.0
2023-05-30 20:55:00,,,32.4,31.9,32.15,26.6,26.6,[26.6],1.0,39.5,27.0,29.0,1.0,32.4,17.9,28.8,26.0,1.0,31.9,15.4,25.8,26.0
2023-05-30 21:00:00,,,32.3,32.0,32.15,26.4,26.4,[26.4],1.0,40.2,27.0,29.0,1.0,32.3,18.1,28.8,26.0,1.0,32.0,4.4,25.8,26.0
