,time,room_id,acu_id,setting_t,setting_h,cp_status,fan_speed,return_t,fd_status,fd_degree,mode,temp,group_temp,active_power,acu_power,outdoor_t,outdoor_h
28,2021030112,HXXID5,艾特网能空调1708,25.0,50.0,1,59.0,26.0,1,33.0,1,24.563529411764705,"[24.8, 23.3, 23.8, 24.9, 26.8, 24.09, 24.7, 24.7, 23.6, 24.9, 24.5, 24.0, 24.4, 24.6, 24.09, 25.1, 25.3]",9.45452,,25.6,68.0
29,2021030112,HXXID5,艾特网能空调1709,25.0,60.0,1,52.0,26.3,1,34.0,1,26.066666666666663,"[25.5, 24.0, 25.0, 26.1, 26.6, 25.3, 25.6, 28.1, 28.3, 25.9, 26.4, 26.0]",3.65728,2.050598,25.6,68.0
30,2021030112,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,25.9,0,0.0,1,26.18235294117647,"[30.1, 27.5, 27.0, 34.4, 24.0, 24.5, 23.8, 24.0, 26.1, 26.5, 26.4, 26.0, 24.8, 24.8, 25.8, 25.1, 24.3]",13.941130000000003,,25.6,68.0
31,2021030112,HXXID5,艾特网能空调1703,24.0,50.0,1,76.0,25.8,1,46.0,1,25.061538461538458,"[23.8, 24.3, 25.3, 24.1, 25.2, 25.3, 25.2, 26.2, 25.0, 24.4, 25.0, 26.5, 25.5]",17.09922,5.193428,25.6,68.0
32,2021030113,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.2,0,0.0,1,26.38823529411765,"[30.7, 27.7, 26.8, 34.1, 24.6, 24.6, 24.1, 24.4, 26.2, 26.7, 26.6, 26.2, 25.1, 24.8, 26.1, 25.4, 24.5]",13.941130000000003,,27.1,65.7
33,2021030113,HXXID5,艾特网能空调1709,25.0,60.0,1,52.0,26.3,1,34.0,1,26.3,"[26.2, 24.2, 25.3, 26.3, 26.8, 25.6, 25.7, 28.3, 28.5, 26.1, 26.5, 26.1]",3.65728,2.050598,27.1,65.7
34,2021030113,HXXID5,艾特网能空调1708,25.0,50.0,1,64.0,26.0,1,38.0,1,24.970000000000002,"[26.8, 24.4, 24.4, 25.1, 27.0, 24.09, 24.6, 24.8, 24.3, 25.3, 25.1, 24.3, 24.6, 24.9, 24.1, 25.3, 25.4]",9.45452,,27.1,65.7
35,2021030113,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,25.8,0,0.0,1,24.630625000000002,"[24.2, 24.0, 24.2, 24.3, 24.5, 25.6, 26.0, 24.8, 25.5, 25.1, 25.1, 24.0, 24.5, 24.1, 24.1, 24.09]",16.33176,0.0,27.1,65.7
36,2021030113,HXXID5,艾特网能空调1706,25.0,50.0,1,56.0,26.7,1,46.0,1,24.991538461538465,"[25.6, 23.8, 24.5, 23.5, 24.0, 23.8, 24.09, 24.6, 24.6, 25.0, 29.6, 27.5, 24.3]",4.31276,2.145356,27.1,65.7
37,2021030113,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.9,1,51.0,1,25.538666666666664,"[24.09, 24.3, 25.0, 25.2, 25.2, 25.0, 25.1, 24.09, 26.5, 27.5, 27.7, 27.5, 25.6, 25.9, 24.4]",14.66568,2.214052,27.1,65.7
38,2021030113,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,25.6,0,0.0,1,24.617647058823533,"[24.6, 24.1, 24.1, 24.3, 24.1, 25.4, 24.1, 25.5, 25.0, 24.9, 25.0, 24.8, 25.0, 24.7, 24.3, 24.5, 24.1]",3.6953400000000003,0.022347,27.1,65.7
39,2021030113,HXXID5,艾特网能空调1703,24.0,50.0,1,79.0,26.0,1,54.0,1,25.238461538461532,"[24.3, 24.7, 26.0, 24.5, 25.3, 25.4, 25.2, 26.2, 25.1, 24.6, 24.9, 26.4, 25.5]",17.09922,5.193428,27.1,65.7
40,2021030114,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.0,0,0.0,1,26.441176470588236,"[30.4, 27.6, 26.8, 34.2, 24.6, 24.3, 24.5, 25.0, 25.7, 27.1, 26.8, 26.5, 25.6, 24.6, 25.4, 25.7, 24.7]",13.941130000000003,,27.9,64.3
41,2021030114,HXXID5,艾特网能空调1709,25.0,60.0,1,52.0,26.3,1,34.0,1,26.358333333333338,"[25.9, 24.2, 25.8, 26.5, 27.0, 25.5, 25.9, 28.3, 28.4, 26.1, 26.6, 26.1]",3.65728,2.050598,27.9,64.3
42,2021030114,HXXID5,艾特网能空调1703,24.0,50.0,1,78.0,25.8,1,46.0,1,25.27692307692308,"[23.6, 25.1, 26.6, 24.5, 25.3, 25.8, 25.7, 26.3, 25.1, 24.8, 24.8, 26.0, 25.0]",17.09922,5.193428,27.9,64.3
43,2021030114,HXXID5,艾特网能空调1708,25.0,50.0,1,64.0,26.2,1,38.0,1,24.993529411764708,"[27.8, 24.2, 24.1, 25.0, 27.0, 24.09, 24.6, 24.6, 24.5, 25.4, 24.9, 24.5, 25.1, 24.8, 24.1, 25.2, 25.0]",9.45452,,27.9,64.3
44,2021030114,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,25.8,0,0.0,1,24.494117647058825,"[24.4, 24.3, 24.0, 24.2, 24.1, 25.3, 24.3, 25.2, 24.8, 24.6, 24.8, 24.6, 24.6, 24.5, 24.3, 24.4, 24.0]",3.6953400000000003,0.022347,27.9,64.3
45,2021030114,HXXID5,艾特网能空调1706,25.0,50.0,1,56.0,26.7,1,44.0,1,25.045384615384616,"[25.6, 23.7, 24.5, 23.4, 24.1, 23.9, 24.09, 24.8, 24.8, 25.1, 29.6, 27.5, 24.5]",4.31276,2.145356,27.9,64.3
46,2021030114,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,25.9,0,0.0,1,24.361875,"[23.8, 23.8, 24.0, 24.1, 24.5, 24.9, 25.6, 24.3, 25.5, 24.4, 24.6, 23.6, 24.5, 23.8, 24.3, 24.09]",16.33176,0.0,27.9,64.3
47,2021030114,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.9,1,49.0,1,25.451999999999998,"[24.09, 24.1, 24.8, 25.0, 25.4, 25.1, 24.7, 24.09, 26.6, 27.1, 27.3, 27.5, 25.5, 25.8, 24.7]",14.66568,2.214052,27.9,64.3
48,2021030115,HXXID5,艾特网能空调1703,24.0,50.0,1,78.0,25.8,1,49.0,1,24.984615384615385,"[23.7, 24.5, 25.6, 24.1, 25.1, 25.2, 25.0, 25.9, 25.0, 24.4, 24.7, 26.3, 25.3]",17.09922,5.714211,27.4,66.0
49,2021030115,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.7,1,46.0,1,25.572,"[24.09, 24.3, 25.1, 25.3, 25.6, 25.1, 25.2, 24.09, 26.5, 27.5, 27.6, 27.5, 25.5, 26.0, 24.2]",14.66568,2.6230040000000003,27.4,66.0
50,2021030115,HXXID5,艾特网能空调1706,25.0,50.0,1,55.0,26.6,1,43.0,1,24.976153846153846,"[25.5, 23.6, 24.4, 23.3, 24.0, 23.8, 24.09, 24.6, 24.7, 25.0, 29.5, 27.8, 24.4]",4.31276,2.443922,27.4,66.0
51,2021030115,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,25.9,0,0.0,1,24.143125,"[23.6, 23.5, 23.7, 23.9, 24.2, 25.1, 25.3, 24.5, 24.8, 24.5, 24.5, 23.5, 23.8, 23.5, 23.8, 24.09]",16.33176,0.0,27.4,66.0
52,2021030115,HXXID5,艾特网能空调1708,25.0,50.0,1,64.0,26.2,1,38.0,1,24.816470588235294,"[25.8, 23.9, 24.1, 25.1, 27.8, 24.09, 24.8, 24.8, 24.2, 25.1, 24.6, 24.1, 24.6, 24.5, 24.09, 24.9, 25.4]",9.45452,,27.4,66.0
53,2021030115,HXXID5,艾特网能空调1709,25.0,60.0,1,52.0,26.3,1,35.0,1,26.233333333333334,"[25.5, 23.8, 25.5, 26.3, 26.9, 25.6, 25.8, 28.4, 28.5, 26.0, 26.4, 26.1]",3.65728,2.1882620000000004,27.4,66.0
54,2021030115,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.2,0,0.0,1,26.21764705882353,"[30.5, 27.6, 26.8, 34.0, 24.0, 24.3, 23.9, 24.2, 26.0, 26.6, 26.7, 26.2, 25.0, 24.6, 25.8, 25.3, 24.2]",13.941130000000003,,27.4,66.0
55,2021030115,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,25.8,0,0.0,1,24.68823529411765,"[24.7, 24.3, 24.0, 24.1, 24.0, 25.5, 24.3, 25.5, 25.1, 25.1, 25.2, 25.0, 25.0, 24.8, 24.4, 24.6, 24.1]",3.6953400000000003,0.022198,27.4,66.0
56,2021030116,HXXID5,艾特网能空调1703,24.0,50.0,1,78.0,25.9,1,51.0,1,24.984615384615385,"[23.9, 24.5, 25.5, 24.2, 25.1, 25.1, 25.1, 26.0, 24.9, 24.3, 24.8, 26.2, 25.2]",17.09922,5.714211,30.3,56.1
57,2021030116,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.0,0,0.0,1,26.194117647058828,"[30.5, 27.6, 26.9, 33.9, 24.0, 24.6, 23.8, 24.0, 26.0, 26.5, 26.6, 26.2, 24.8, 24.6, 25.8, 25.4, 24.1]",13.941130000000003,,30.3,56.1
58,2021030116,HXXID5,艾特网能空调1709,25.0,60.0,1,53.0,26.4,1,38.0,1,26.275000000000006,"[25.8, 23.8, 25.2, 26.2, 26.8, 25.5, 25.8, 29.1, 28.5, 26.0, 26.5, 26.1]",3.65728,2.1882620000000004,30.3,56.1
59,2021030116,HXXID5,艾特网能空调1708,25.0,50.0,1,65.0,26.3,1,41.0,1,24.82823529411765,"[25.8, 24.2, 24.3, 25.1, 27.1, 24.09, 24.8, 24.8, 24.1, 25.3, 25.0, 24.0, 24.3, 24.5, 24.09, 25.0, 25.6]",9.45452,,30.3,56.1
60,2021030116,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,25.9,0,0.0,1,24.449375,"[24.0, 23.8, 24.0, 24.2, 24.5, 25.4, 25.8, 24.7, 25.1, 24.8, 24.9, 23.8, 24.2, 23.8, 24.1, 24.09]",16.33176,0.0,30.3,56.1
61,2021030116,HXXID5,艾特网能空调1706,25.0,50.0,1,56.0,26.7,1,46.0,1,24.914615384615388,"[25.6, 23.8, 24.5, 23.5, 23.9, 23.6, 24.09, 24.4, 24.4, 24.8, 29.5, 27.6, 24.2]",4.31276,2.443922,30.3,56.1
62,2021030116,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,25.9,0,0.0,1,24.73529411764706,"[24.6, 24.3, 24.1, 24.3, 24.1, 25.3, 24.3, 25.6, 25.1, 25.2, 25.3, 25.1, 25.1, 24.8, 24.5, 24.6, 24.2]",3.6953400000000003,0.022198,30.3,56.1
63,2021030116,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.9,1,51.0,1,25.592,"[24.09, 24.4, 25.2, 25.5, 25.6, 25.2, 25.3, 24.09, 26.4, 27.5, 27.8, 27.5, 25.5, 25.6, 24.2]",14.66568,2.6230040000000003,30.3,56.1
64,2021030117,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.0,0,0.0,1,26.376470588235296,"[31.0, 27.8, 27.0, 34.3, 24.2, 24.6, 24.2, 24.5, 25.9, 26.7, 26.8, 26.2, 25.2, 24.6, 25.6, 25.5, 24.3]",13.941130000000003,,26.8,65.4
65,2021030117,HXXID5,艾特网能空调1709,25.0,60.0,1,52.0,26.2,1,33.0,1,26.400000000000006,"[26.0, 24.4, 25.5, 26.4, 26.9, 25.5, 25.8, 29.1, 28.5, 26.1, 26.5, 26.1]",3.65728,2.1882620000000004,26.8,65.4
66,2021030117,HXXID5,艾特网能空调1708,25.0,50.0,1,64.0,26.2,1,39.0,1,24.934117647058823,"[25.8, 24.2, 24.3, 25.0, 27.1, 24.09, 24.7, 24.8, 24.4, 25.1, 24.9, 24.5, 24.8, 25.1, 24.09, 25.5, 25.5]",9.45452,,26.8,65.4
67,2021030117,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,26.0,0,0.0,1,24.399375,"[24.0, 23.9, 24.1, 24.2, 24.5, 24.9, 25.8, 24.6, 25.1, 24.7, 24.9, 23.7, 24.1, 23.8, 24.0, 24.09]",16.33176,0.0,26.8,65.4
68,2021030117,HXXID5,艾特网能空调1703,24.0,50.0,1,78.0,25.9,1,50.0,1,25.115384615384617,"[23.7, 24.7, 25.8, 24.1, 25.3, 25.3, 25.3, 26.0, 25.1, 24.6, 24.8, 26.3, 25.5]",17.09922,5.714211,26.8,65.4
69,2021030117,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.8,1,46.0,1,25.552000000000003,"[24.09, 24.4, 25.0, 25.1, 25.5, 25.1, 25.1, 24.09, 26.5, 27.4, 27.6, 27.6, 25.6, 25.9, 24.3]",14.66568,2.6230040000000003,26.8,65.4
70,2021030117,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,26.0,0,0.0,1,24.7235294117647,"[24.6, 24.3, 24.3, 24.5, 24.3, 25.5, 24.3, 25.4, 24.6, 25.2, 24.9, 25.0, 25.2, 24.9, 24.1, 24.8, 24.4]",3.6953400000000003,0.022198,26.8,65.4
71,2021030117,HXXID5,艾特网能空调1706,25.0,50.0,1,56.0,26.7,1,46.0,1,25.16846153846154,"[25.6, 24.1, 24.8, 23.8, 24.1, 23.8, 24.09, 24.7, 24.8, 25.1, 29.8, 28.0, 24.5]",4.31276,2.443922,26.8,65.4
72,2021030118,HXXID5,艾特网能空调1709,25.0,60.0,1,53.0,26.4,1,35.0,1,26.28333333333333,"[25.6, 23.9, 25.5, 26.3, 26.9, 25.6, 25.8, 28.8, 28.5, 26.0, 26.4, 26.1]",3.65728,2.1882620000000004,26.0,67.3
73,2021030118,HXXID5,艾特网能空调1708,25.0,50.0,1,65.0,26.2,1,41.0,1,24.83411764705883,"[26.3, 23.6, 23.9, 25.0, 27.1, 24.09, 24.8, 24.8, 24.2, 25.1, 24.9, 24.3, 24.7, 24.6, 24.09, 25.1, 25.6]",9.45452,,26.0,67.3
74,2021030118,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,26.0,0,0.0,1,23.911875,"[23.5, 23.4, 23.5, 23.8, 24.0, 24.5, 25.2, 23.8, 24.7, 23.8, 24.3, 23.2, 23.8, 23.3, 23.7, 24.09]",16.33176,0.0,26.0,67.3
75,2021030118,HXXID5,艾特网能空调1706,25.0,50.0,1,56.0,26.7,1,44.0,1,25.153076923076927,"[25.6, 23.9, 24.7, 23.6, 24.1, 23.9, 24.09, 24.8, 24.8, 25.1, 29.8, 28.1, 24.5]",4.31276,2.443922,26.0,67.3
76,2021030118,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,26.0,0,0.0,1,24.82941176470589,"[24.6, 24.4, 24.3, 24.5, 24.3, 25.5, 24.4, 25.5, 25.2, 25.3, 25.3, 25.1, 25.1, 25.0, 24.5, 24.8, 24.3]",3.6953400000000003,0.022198,26.0,67.3
77,2021030118,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.8,1,48.0,1,25.552000000000003,"[24.09, 24.3, 25.2, 25.2, 25.3, 25.2, 25.3, 24.09, 26.5, 27.5, 27.8, 27.4, 25.5, 25.8, 24.1]",14.66568,2.6230040000000003,26.0,67.3
78,2021030118,HXXID5,艾特网能空调1703,24.0,50.0,1,78.0,25.9,1,50.0,1,24.884615384615383,"[23.8, 24.5, 25.5, 24.1, 25.1, 25.0, 25.0, 25.6, 24.8, 24.1, 24.7, 26.1, 25.2]",17.09922,5.714211,26.0,67.3
79,2021030118,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.0,0,0.0,1,26.158823529411762,"[30.7, 27.6, 26.6, 34.3, 23.9, 24.5, 23.6, 24.0, 26.0, 26.2, 26.7, 26.2, 24.5, 24.6, 25.8, 25.3, 24.2]",13.941130000000003,,26.0,67.3
80,2021030119,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,26.0,0,0.0,1,24.470588235294116,"[24.4, 24.3, 24.1, 24.3, 24.2, 25.5, 24.4, 25.5, 24.5, 24.5, 24.8, 24.3, 24.4, 24.3, 24.1, 24.4, 24.0]",3.7998999999999996,0.022198,25.0,71.1
81,2021030119,HXXID5,艾特网能空调1703,24.0,50.0,1,79.0,26.0,1,54.0,1,25.092307692307692,"[24.0, 24.6, 25.8, 24.1, 25.3, 25.3, 25.1, 26.0, 25.0, 24.5, 24.8, 26.3, 25.4]",17.20109,5.714211,25.0,71.1
82,2021030119,HXXID5,艾特网能空调1704,25.0,50.0,1,58.0,26.8,1,49.0,1,25.525333333333332,"[24.09, 24.1, 24.5, 25.4, 25.8, 25.4, 24.7, 24.09, 26.5, 27.1, 27.3, 27.9, 25.6, 26.1, 24.3]",15.232709999999997,2.6230040000000003,25.0,71.1
83,2021030119,HXXID5,艾特网能空调1706,25.0,50.0,1,56.0,26.7,1,46.0,1,25.037692307692307,"[25.5, 23.8, 24.6, 23.5, 24.0, 23.7, 24.09, 24.6, 24.6, 25.0, 29.6, 28.1, 24.4]",4.376390000000001,2.443922,25.0,71.1
84,2021030119,HXXID5,艾特网能空调1707,25.0,50.0,0,0.0,25.9,0,0.0,1,24.068125000000002,"[23.8, 23.5, 23.7, 23.8, 24.0, 25.1, 25.3, 24.3, 24.6, 24.5, 24.5, 23.3, 23.7, 23.3, 23.6, 24.09]",16.308960000000003,0.0,25.0,71.1
85,2021030119,HXXID5,艾特网能空调1708,25.0,50.0,1,64.0,26.2,1,41.0,1,24.716470588235293,"[25.8, 23.8, 23.9, 24.9, 26.7, 24.09, 24.4, 24.4, 24.1, 25.1, 24.9, 24.3, 24.7, 24.8, 24.09, 25.2, 25.0]",9.6998,,25.0,71.1
86,2021030119,HXXID5,艾特网能空调1709,25.0,60.0,1,52.0,26.3,1,33.0,1,26.308333333333337,"[26.0, 24.1, 25.5, 26.3, 26.8, 25.3, 25.8, 28.8, 28.5, 26.0, 26.5, 26.1]",3.615,2.1882620000000004,25.0,71.1
87,2021030119,HXXID5,艾特网能空调1710,25.0,50.0,0,0.0,26.0,0,0.0,1,26.329411764705885,"[30.7, 27.7, 26.8, 34.5, 24.1, 24.6, 24.1, 24.4, 26.0, 26.6, 26.7, 26.2, 25.0, 24.6, 25.8, 25.5, 24.3]",13.71865,,25.0,71.1
88,2021030120,HXXID5,艾特网能空调1703,24.0,50.0,1,79.0,26.0,1,54.0,1,25.05384615384616,"[24.1, 24.8, 25.9, 24.3, 25.3, 25.2, 25.1, 25.8, 24.9, 24.2, 24.7, 26.1, 25.3]",17.20109,5.714211,24.5,71.9
89,2021030120,HXXID5,艾特网能空调1705,25.0,50.0,0,0.0,26.2,0,0.0,1,24.794117647058822,"[24.6, 24.3, 24.5, 24.6, 24.5, 25.6, 24.3, 25.4, 25.0, 25.0, 25.1, 25.0, 25.0, 24.8, 24.4, 24.9, 24.5]",3.7998999999999996,0.022198,24.5,71.9
90,2021030120,HXXID5,艾特网能空调1706,25.0,50.0,1,58.0,26.8,1,50.0,1,25.26846153846154,"[25.6, 24.1, 24.9, 23.8, 24.2, 24.1, 24.09, 24.9, 25.0, 25.3, 29.9, 28.0, 24.6]",4.376390000000001,2.443922,24.5,71.9
